rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
130,0,ASML,ASML Holding,Technology,Industrial Machinery,large,1317.25,100.0,-0.0063,-0.1064,0.4861,FLAT,41.75,85.53,35.24,-18.2,56.8,43.32,1.5351,HIGH,-,1394.8985,1386.3997,1024.1976,1,112.1407,LEADER,36.9801
333,0,MSTR,MicroStrategy,Technology,Computer Software,large,135.66,12.5,-0.0443,0.0759,0.0446,FLAT,-60.65,-55.37,-15.17,-76.53,46.4,91.79,1.2685,MED,EARLY,137.0995,143.1952,265.691,0,-27.9922,WEAK,25.0061
389,0,ARM,Arm Holdings,Technology,Semiconductors,large,132.35,62.5,0.1287,0.0946,0.3793,FLAT,-7.39,11.15,-0.94,-41.47,50.8,45.23,2.094,HIGH,SHIFT,123.713,118.4924,138.1317,0,12.5266,LAGGARD,22.9855
426,0,MRVL,Marvell Technology,Technology,Semiconductors,large,87.91,87.5,-0.0029,0.1468,0.2548,STRONG_DOWN,18.54,25.31,32.86,-32.06,50.0,53.76,1.5641,HIGH,-,84.957,82.203,80.2458,1,23.5371,LEADER,21.8709
433,0,ZS,Zscaler,Technology,EDP Services,large,151.47,37.5,0.0268,-0.0546,-0.2278,STRONG_UP,-48.53,-26.18,-23.53,-57.39,50.8,53.87,1.5844,HIGH,EARLY,154.9565,178.7795,258.2165,0,-24.692,WEAK,21.6379
483,0,SHOP,Shopify,Technology,Computer Software,large,116.78,75.0,-0.0414,-0.0774,-0.1832,STRONG_UP,-23.82,12.06,46.73,-38.18,51.2,59.31,1.0618,MED,EARLY,124.7935,130.8634,140.6433,0,10.4128,LAGGARD,20.4148
537,0,TEAM,Atlassian,Technology,Computer Software,large,73.73,0.0,0.0092,-0.0213,-0.4364,STRONG_UP,-56.39,-67.57,-62.62,-70.87,45.6,62.51,1.021,MED,EARLY,75.9895,98.1212,154.0301,0,-49.29,WEAK,19.1757
589,0,TRI,Thomson Reuters,Technology,Computer Software,large,93.44,25.0,0.0132,0.1638,-0.1671,FLAT,-41.81,-44.01,-38.28,-61.67,46.8,57.12,1.1337,MED,EARLY,99.1755,103.4319,148.9008,0,-36.0568,WEAK,17.7486
1299,0,PDD,PDD Holdings,Technology,EDP Services,large,96.19,50.0,-0.0376,-0.0862,0.1225,FLAT,-25.7,-24.04,-21.35,-31.04,50.4,29.89,1.0708,MED,EARLY,102.6675,104.7018,115.4331,0,-40.5435,LAGGARD,5.7151
