rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
22,0,PARR,PAR PACIFIC HOLDINGS INC,Energy,,mid,61.39,100.0,0.1323,0.3971,0.2514,FLAT,75.55,329.0,55.18,-26.21,55.6,51.33,1.4428,MED,-,48.9155,43.0046,36.849,1,356.3693,LEADER,84.0089
50,0,FET,FORUM ENERGY TECHNOLOGIES INC,Energy,,small,56.29,95.45,-0.005,-0.07,0.2186,FLAT,113.22,174.32,194.4,-35.44,57.2,43.2,0.8441,LOW,-,57.7445,50.4194,32.3791,1,230.8096,LEADER,51.6854
56,0,GPRE,GREEN PLAINS INC,Energy,,small,15.5,97.73,-0.0163,0.0667,0.2184,STRONG_DOWN,60.62,190.81,-28.24,-38.89,53.6,58.66,1.8914,HIGH,-,15.142,13.4958,10.0637,1,174.3478,LEADER,50.4915
57,0,BTU,PEABODY ENERGY CORP,Energy,,mid,37.31,93.18,0.0405,0.0763,-0.1319,FLAT,64.99,170.24,56.7,-28.9,50.8,52.24,2.5565,HIGH,-,34.2965,34.9215,25.589,1,165.5469,LEADER,50.4151
58,0,CLMT,CALUMET INC,Energy,,mid,28.04,85.23,-0.0333,-0.0464,0.0675,FLAT,51.49,120.44,93.65,-33.16,55.6,42.42,1.7029,HIGH,-,28.8855,25.5958,19.5679,1,157.8613,LEADER,49.7889
64,0,NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,,mid,20.64,92.05,-0.0233,-0.197,0.0547,FLAT,102.75,158.97,129.33,-32.22,52.8,55.76,1.6012,HIGH,-,22.3115,21.083,12.8936,1,150.5322,LEADER,48.1551
65,0,REX,REX AMERICAN RESOURCES CORP,Energy,,small,38.71,79.55,-0.058,0.0937,-0.2331,FLAT,26.79,110.9,71.17,-11.24,57.6,30.36,1.1157,MED,-,37.7625,35.5016,31.1639,1,210.396,LEADER,47.9378
76,0,APA,APA Corporation,Energy,Oil & Gas Exploration & Production,large,39.11,75.0,0.109,0.307,0.2885,FLAT,70.03,99.57,25.77,-33.95,52.8,42.4,3.3257,HIGH,-,32.7,29.0092,23.6449,1,123.9922,LEADER,45.9852
85,0,UUUU,ENERGY FUELS INC,Energy,,mid,16.75,98.86,-0.1542,-0.2583,-0.1765,FLAT,12.72,284.17,168.43,-51.28,51.6,103.41,0.6761,LOW,-,20.3325,21.3336,15.0289,1,141.7986,LEADER,43.5363
87,0,DK,DELEK US HOLDINGS INC,Energy,,mid,44.24,94.32,0.0523,0.257,0.0801,FLAT,43.18,172.36,58.26,-36.02,52.0,53.6,0.5913,LOW,-,40.5339,34.727,30.6064,1,167.2197,LEADER,43.5112
106,0,LEU,CENTRUS ENERGY CORP CLASS A,Energy,,mid,186.76,90.91,-0.1473,-0.1262,-0.5615,FLAT,-36.58,152.31,352.31,-57.52,50.4,98.51,1.5884,HIGH,EARLY,203.6105,244.0602,249.4558,0,77.9254,LAGGARD,39.3498
120,0,PBF,PBF ENERGY INC CLASS A,Energy,,mid,49.32,89.77,0.1086,0.407,0.5407,STRONG_DOWN,66.21,147.1,-6.44,-34.86,56.4,67.64,1.1968,MED,-,41.2953,36.362,29.8326,1,122.6583,LEADER,37.9375
131,0,SEI,SOLARIS OILFIELD INFRASTRUCTURE IN,Energy,,mid,61.81,96.59,0.0612,0.2195,0.0692,FLAT,65.01,178.59,627.01,-33.19,50.8,79.58,1.2534,MED,-,54.2766,53.5422,42.275,1,114.0019,LEADER,36.9115
137,0,NAT,NORDIC AMERICAN TANKERS LTD,Energy,,small,5.25,80.68,-0.0342,0.0592,0.2319,STRONG_DOWN,66.06,116.99,53.9,-14.34,52.8,39.74,1.1812,MED,-,5.2962,4.5855,3.4646,1,155.4327,LEADER,36.5641
155,0,INSW,INTERNATIONAL SEAWAYS INC,Energy,,mid,67.75,81.82,-0.007,-0.0076,0.0819,FLAT,49.2,117.07,54.74,-16.22,54.0,42.91,0.7239,LOW,-,69.1669,62.2696,47.9266,1,147.3247,LEADER,34.1781
157,0,LBRT,LIBERTY ENERGY INC CLASS A,Energy,,mid,31.45,84.09,0.0243,0.1362,0.4583,STRONG_DOWN,189.5,119.84,56.69,-38.35,52.0,52.78,0.6342,LOW,-,28.9774,25.4446,16.807,1,118.066,LEADER,34.0194
159,0,UEC,URANIUM ENERGY CORP,Energy,,mid,12.09,82.95,-0.1292,-0.2989,-0.3612,STRONG_UP,-2.11,118.63,74.71,-39.97,50.4,78.42,2.6068,HIGH,EARLY,14.3225,15.8746,12.2358,0,76.2399,LAGGARD,33.9641
161,0,TTI,TETRA TECHNOLOGIES INC,Energy,,small,7.96,88.64,-0.021,-0.3264,-0.4832,STRONG_UP,50.19,137.61,77.28,-43.2,55.6,63.68,0.5779,LOW,-,8.78,10.2648,6.9036,1,120.1511,LEADER,33.7945
172,0,NE,NOBLE CORPORATION PLC,Energy,,mid,46.71,78.41,-0.014,-0.0054,0.3134,STRONG_DOWN,69.76,105.91,9.24,-25.47,52.0,41.9,0.6997,LOW,-,45.6868,40.2956,31.0338,1,131.4366,LEADER,32.7961
187,0,OIS,OIL STATES INTERNATIONAL INC,Energy,,small,12.16,86.36,-0.0047,-0.0724,0.4534,FLAT,112.59,129.87,98.69,-40.69,51.2,69.18,1.4482,MED,-,12.643,10.3288,7.0066,1,96.1148,LEADER,31.1196
188,0,TALO,TALOS ENERGY INC,Energy,,mid,15.48,65.91,0.1124,0.1069,0.057,STRONG_UP,73.35,69.0,12.83,-34.36,54.4,52.82,1.608,HIGH,-,13.293,12.5532,10.3609,1,71.0595,CONTENDER,30.9739
