rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
72,-9,HL,HECLA MINING,Materials,,large,17.275,98.53,-0.0606,-0.2128,-0.1839,FLAT,49.9,194.33,288.52,-45.79,54.0,85.62,0.471,LOW,-,20.1384,22.8909,14.4656,1,122.5599,LEADER,42.4043
89,-37,ECVT,ECOVYST INC,Materials,,small,13.065,79.41,0.0594,0.228,0.2835,STRONG_DOWN,49.49,99.77,17.87,-18.5,53.6,28.43,0.682,LOW,-,11.7037,11.3627,9.4362,1,188.1008,LEADER,39.4591
95,-37,CDE,COEUR MINING INC,Materials,,large,16.255,95.59,-0.1427,-0.3049,-0.1869,FLAT,-10.69,156.39,355.32,-40.17,52.4,82.83,1.086,MED,EARLY,21.2513,22.3535,16.4908,0,98.9343,LAGGARD,38.9162
100,12,ALB,Albemarle Corporation,Materials,Specialty Chemicals,large,175.56,88.24,0.0583,0.0386,0.1382,FLAT,108.09,138.99,41.33,-32.09,56.8,61.15,0.3034,LOW,-,167.7164,171.7397,114.1334,1,129.0988,LEADER,38.2901
111,-23,PRM,PERIMETER SOLUTIONS INC,Materials,,mid,21.41,80.88,-0.0278,-0.0058,-0.2895,FLAT,0.47,101.6,192.29,-30.2,56.8,39.44,0.4149,LOW,EARLY,22.703,25.2566,22.5431,0,146.3216,LAGGARD,36.8247
121,33,LXU,LSB INDUSTRIES INC,Materials,,small,16.75,89.71,0.0805,0.5384,0.9283,STRONG_DOWN,107.56,139.29,96.6,-28.86,53.6,62.52,2.2498,HIGH,-,14.074,11.515,9.228,1,119.4132,LEADER,35.7962
137,-4,NEM,Newmont,Materials,Gold,large,99.47,82.35,-0.0243,-0.135,-0.1036,FLAT,19.47,108.23,192.16,-27.25,59.2,53.97,0.5803,LOW,-,111.2764,116.9068,88.488,1,118.7192,LEADER,34.4842
145,-11,CMP,COMPASS MINERALS INTERNATIONAL INC,Materials,,small,23.96,92.65,0.0523,0.0366,0.1392,FLAT,26.97,151.95,54.35,-26.29,52.8,57.7,0.5235,LOW,-,23.4595,23.8264,20.4897,1,139.0418,LEADER,33.3496
150,-22,UAMY,UNITED STATES ANTIMONY CORP,Materials,,small,8.74,100.0,0.009,0.0678,0.3295,STRONG_DOWN,38.51,273.5,3255.77,-74.3,50.0,149.06,0.5282,LOW,-,9.6325,8.9452,6.5726,1,91.743,LEADER,33.1224
156,4,USAR,USA RARE EARTH INC CLASS A,Materials,,mid,15.815,97.06,-0.0888,-0.1312,0.0415,FLAT,-13.06,160.12,51.22,-69.23,46.0,117.99,0.432,LOW,EARLY,18.6087,20.1106,17.243,0,62.4231,LAGGARD,32.6658
160,-18,CSTM,CONSTELLIUM SE CLASS A,Materials,,mid,23.97,83.82,0.0089,0.0106,0.2213,STRONG_DOWN,60.23,120.52,10.26,-29.16,50.8,50.26,0.6491,LOW,-,24.946,24.3248,17.7277,1,121.81,LEADER,32.1988
167,55,NGVT,INGEVITY CORP,Materials,,mid,71.02,73.53,0.0542,0.094,0.1372,STRONG_DOWN,30.65,78.8,46.37,-24.77,53.6,32.52,0.2819,LOW,-,67.4025,69.0862,56.7904,1,129.8821,CONTENDER,31.7063
185,-1,CENX,CENTURY ALUMINUM,Materials,,mid,48.445,94.12,-0.0733,0.0148,0.1855,STRONG_DOWN,86.61,152.98,228.08,-28.46,49.6,67.11,0.2782,LOW,-,52.8413,50.8917,33.0044,1,113.0627,LEADER,30.7268
187,-24,MYE,MYERS INDUSTRIES INC,Materials,,small,20.89,72.06,-0.0097,0.0152,0.0458,STRONG_DOWN,27.52,75.69,-3.24,-27.71,55.6,31.62,0.3376,LOW,-,21.179,21.2136,17.6635,1,133.0889,CONTENDER,30.5638
201,-22,NG,NOVAGOLD RESOURCES INC,Materials,,mid,7.695,91.18,-0.0697,-0.3095,-0.2811,FLAT,-3.09,148.23,179.17,-45.81,52.4,96.89,0.3401,LOW,EARLY,10.5472,10.4565,8.2291,0,80.1634,LAGGARD,29.4446
215,5,HCC,WARRIOR MET COAL INC,Materials,,mid,96.445,77.94,0.0272,0.2259,0.0358,FLAT,50.47,92.73,56.94,-24.41,52.4,46.86,0.4201,LOW,-,85.7423,89.0014,71.4445,1,103.6937,LEADER,28.3639
