rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
63,-15,CENX,CENTURY ALUMINUM,Materials,,mid,65.57,100.0,0.0137,0.1853,0.4609,STRONG_DOWN,133.43,311.36,285.25,-23.56,51.41,70.65,1.0265,MED,-,55.786,52.9326,34.6844,1,226.5643,LEADER,56.1404
76,-3,HL,HECLA MINING,Materials,,large,19.54,97.01,-0.006,-0.1531,-0.1615,STRONG_UP,63.6,270.75,252.47,-45.95,55.02,83.0,0.5485,LOW,-,18.779,21.378,14.9765,1,179.476,LEADER,53.8637
86,-4,ECVT,ECOVYST INC,Materials,,small,13.14,73.13,-0.0233,0.1502,0.224,STRONG_DOWN,58.31,119.0,22.01,-16.33,54.62,28.15,1.4238,MED,-,12.3945,11.7008,9.6353,1,230.8981,CONTENDER,51.4304
97,-19,CSTM,CONSTELLIUM SE CLASS A,Materials,,mid,28.88,91.04,0.0383,0.0941,0.3747,STRONG_DOWN,87.78,226.7,28.87,-15.96,51.81,57.03,1.0462,MED,-,25.175,24.8952,18.2371,1,205.9471,LEADER,49.2231
106,-15,CDE,COEUR MINING INC,Materials,,large,19.72,94.03,0.0132,-0.1964,-0.0527,FLAT,4.78,253.41,300.0,-40.44,53.41,86.95,0.7266,LOW,-,18.978,21.5566,16.8643,1,155.6568,LEADER,46.5621
111,11,KALU,KAISER ALUMINIUM CORP,Materials,,mid,137.68,85.07,0.0321,0.0617,0.0584,FLAT,80.52,160.19,58.71,-26.03,54.62,51.04,1.2709,MED,-,120.4895,127.416,99.4095,1,171.4295,LEADER,45.9833
112,-25,ALB,Albemarle Corporation,Materials,Specialty Chemicals,large,177.44,89.55,-0.0306,0.0292,0.0316,STRONG_DOWN,97.08,198.59,42.31,-20.05,57.83,59.16,0.5016,LOW,-,171.0555,171.4336,118.7986,1,194.1213,LEADER,45.0071
114,45,SSRM,SSR MINING INC,Materials,,mid,35.08,92.54,0.0949,0.0949,0.5094,DOWN,50.88,249.75,582.49,-30.88,57.03,90.06,1.4959,MED,-,28.0815,28.0838,21.8151,1,158.1533,LEADER,44.8148
123,0,NGVT,INGEVITY CORP,Materials,,mid,73.4,74.63,-0.0093,0.0815,0.1153,STRONG_DOWN,37.3,119.76,49.28,-23.94,54.22,33.39,0.6922,LOW,-,68.481,69.7076,57.9362,1,194.4718,CONTENDER,43.2812
124,5,MYE,MYERS INDUSTRIES INC,Materials,,small,21.94,76.12,0.0089,0.0111,0.0665,STRONG_DOWN,33.45,125.05,5.53,-12.38,55.82,32.53,0.5588,LOW,-,20.9549,21.3921,17.9428,1,214.5879,LEADER,43.177
132,-7,NG,NOVAGOLD RESOURCES INC,Materials,,mid,9.26,95.52,-0.0355,-0.2887,-0.1407,FLAT,-8.04,268.92,182.32,-45.56,53.82,99.57,0.7872,LOW,-,9.0225,10.241,8.4104,1,145.3601,LEADER,42.5379
134,-8,NEM,Newmont,Materials,Gold,large,118.15,80.6,0.0195,-0.0472,0.0267,FLAT,36.55,145.51,208.63,-27.25,59.84,53.69,0.6926,LOW,-,107.401,115.6369,90.6766,1,162.1769,LEADER,42.415
143,-43,PRM,PERIMETER SOLUTIONS INC,Materials,,mid,25.28,82.09,-0.048,0.0396,-0.1921,FLAT,13.93,150.79,234.83,-30.2,56.63,52.49,0.6423,LOW,-,22.828,24.5678,22.9754,1,162.6871,LEADER,40.8678
169,43,LXU,LSB INDUSTRIES INC,Materials,,small,14.76,86.57,-0.0369,0.1187,0.5966,STRONG_DOWN,62.56,171.32,69.66,-17.8,54.22,65.65,1.9368,HIGH,-,15.062,12.378,9.5028,1,141.4952,LEADER,38.2997
194,19,UAMY,UNITED STATES ANTIMONY CORP,Materials,,small,8.84,98.51,0.0463,-0.2537,0.0582,FLAT,1.61,294.64,3300.0,-74.3,49.8,143.35,0.5822,LOW,-,9.0915,8.8136,6.795,1,102.3594,LEADER,35.9808
