rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
134,-22,GTX,GARRETT MOTION INC,Consumer Discretionary,,mid,33.29,100.0,0.0582,0.6227,0.7143,STRONG_DOWN,114.73,209.6,284.57,-19.87,50.4,64.7,1.103,MED,-,27.8815,22.3606,17.6479,1,163.2714,LEADER,41.9577
158,72,CALY,CALLAWAY GOLF COMPANY,Consumer Discretionary,,mid,15.38,98.65,-0.0064,0.0428,0.1873,STRONG_DOWN,58.07,146.08,3.5,-20.37,50.8,57.13,2.3895,HIGH,-,15.316,14.5744,12.208,1,129.8943,LEADER,38.6707
173,65,LINC,LINCOLN EDUCATIONAL SERVICES CORP,Consumer Discretionary,,small,48.4,96.62,-0.0598,0.2758,0.4308,STRONG_DOWN,144.2,119.8,311.91,-27.35,56.0,46.56,1.0934,MED,-,45.6675,42.3984,28.4994,1,144.0896,LEADER,37.2595
181,-29,RSI,RUSH STREET INTERACTIVE INC CLASS,Consumer Discretionary,,mid,27.06,97.3,-0.0606,0.1824,0.5033,STRONG_DOWN,58.34,128.74,220.24,-29.47,52.0,46.66,0.6842,LOW,-,27.374,24.0698,20.368,1,143.4742,LEADER,36.4651
186,141,ROST,Ross Stores,Consumer Discretionary,Apparel Retail,large,234.81,88.51,0.0748,0.0755,0.2388,STRONG_DOWN,46.94,72.78,81.76,-11.84,56.4,32.14,1.6296,HIGH,-,221.4795,219.5618,183.0214,1,127.7092,LEADER,36.1935
202,-19,DAN,DANA INCORPORATED INC,Consumer Discretionary,,mid,34.16,95.27,-0.0125,-0.0822,0.0279,FLAT,76.67,111.67,164.82,-17.13,51.2,38.49,,LOW,-,34.7138,34.5453,26.4462,1,148.5464,LEADER,34.8411
213,20,VSCO,VICTORIA S SECRET,Consumer Discretionary,,mid,52.45,97.97,0.1324,0.032,-0.0954,STRONG_UP,55.22,135.52,155.48,-35.55,51.2,62.05,0.8507,LOW,-,48.938,48.6278,43.5676,1,111.822,LEADER,34.2386
259,7,TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",large,138.49,93.24,0.0182,-0.0134,-0.0383,STRONG_UP,36.37,82.77,248.78,-19.21,57.2,42.51,0.4565,LOW,-,137.3585,142.3078,125.9035,1,111.3722,LEADER,31.2537
265,11,FIGS,FIGS INC CLASS A,Consumer Discretionary,,mid,12.54,99.32,0.0528,-0.2032,0.2096,FLAT,37.65,185.0,143.5,-32.94,51.2,94.43,0.408,LOW,-,13.278,14.281,10.8261,1,100.3071,LEADER,30.7636
282,0,PHIN,PHINIA INC,Consumer Discretionary,,mid,74.8,91.89,-0.0418,0.0533,0.0149,FLAT,46.5,78.25,76.48,-20.37,55.6,37.11,0.3759,LOW,-,75.6425,71.6144,63.1908,1,117.2369,LEADER,29.9387
