rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
168,-60,OKLO,OKLO INC CLASS A,Utilities,,mid,72.51,100.0,0.0853,0.4928,-0.0578,FLAT,-32.07,158.13,297.75,-73.83,50.8,93.94,0.9398,LOW,SHIFT,68.567,60.8224,86.495,0,85.5145,LAGGARD,38.1532
250,-29,TXNM,TXNM ENERGY INC,Utilities,,mid,58.99,50.98,0.0249,0.0538,-0.0166,FLAT,4.86,14.78,64.45,-2.3,51.6,4.64,0.9866,LOW,-,58.8271,58.5024,57.2248,1,164.3879,CONTENDER,32.0961
391,-41,HE,HAWAIIAN ELECTRIC INDUSTRIES INC,Utilities,,mid,14.83,96.08,0.013,-0.006,-0.1412,STRONG_UP,27.96,41.37,44.82,-17.68,54.0,28.23,1.2982,MED,-,15.304,15.1518,13.1762,1,79.1402,LEADER,25.7591
397,-43,ORA,ORMAT TECH INC,Utilities,,mid,121.67,98.04,0.089,0.1058,-0.0302,FLAT,6.26,63.43,78.58,-20.05,56.0,38.41,0.7472,LOW,-,113.7565,111.4622,107.4197,1,92.4774,LEADER,25.4565
454,201,EVRG,Evergy,Utilities,Electric Utilities,large,81.78,82.35,0.0246,0.0283,0.0512,STRONG_DOWN,10.16,27.45,59.04,-7.3,58.8,17.88,1.3999,MED,-,81.727,81.9245,75.9017,1,90.2624,LEADER,23.3173
524,-35,ETR,Entergy,Utilities,Electric Utilities,large,111.59,94.12,-0.0153,0.0132,0.1253,STRONG_DOWN,18.8,38.02,,-6.73,52.8,24.91,1.0652,MED,-,113.8535,109.7532,96.7453,1,80.588,LEADER,21.3721
530,-87,NEE,NextEra Energy,Utilities,Multi-Utilities,large,93.1,92.16,0.003,0.0394,0.0298,FLAT,15.08,36.35,32.17,-10.75,54.8,25.21,0.6589,LOW,-,93.837,92.8826,83.0023,1,79.0189,LEADER,21.2763
544,202,BKH,BLACK HILLS CORP,Utilities,,mid,75.23,86.27,0.0324,0.0692,0.0448,FLAT,13.2,34.05,42.46,-10.45,57.2,23.53,0.7782,LOW,-,74.87,72.8148,67.0845,1,82.7768,LEADER,20.8116
550,33,EIX,Edison International,Utilities,Electric Utilities,large,68.95,84.31,0.0275,-0.04,0.0761,FLAT,25.19,30.0,2.29,-17.58,52.8,25.13,0.3744,LOW,-,69.768,70.949,60.3416,1,63.0334,LEADER,20.6756
563,189,NWE,NORTHWESTERN ENERGY GROUP INC,Utilities,,mid,72.39,88.24,0.0347,0.0751,0.068,FLAT,16.79,34.7,53.57,-10.09,56.4,24.35,0.6438,LOW,-,71.815,69.3254,63.0856,1,80.3686,LEADER,20.3115
583,-56,AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,large,14.33,90.2,0.0318,0.058,-0.1207,FLAT,3.44,35.49,-20.46,-23.27,51.2,38.79,0.8387,LOW,-,14.2937,14.194,13.8113,1,46.847,LEADER,19.9218
661,-4,SRE,Sempra,Utilities,Multi-Utilities,large,91.53,78.43,-0.0041,-0.0243,0.0358,FLAT,0.07,25.06,27.8,-8.81,54.0,19.84,0.9649,LOW,-,93.85,94.7607,88.7737,1,68.2128,LEADER,18.3379
664,50,VST,Vistra Corp.,Utilities,Electric Utilities,large,147.72,39.22,-0.0556,0.0045,-0.057,FLAT,-19.77,9.37,60.69,-34.51,50.4,47.3,1.7478,HIGH,EARLY,159.07,158.3906,176.6464,0,9.9883,WEAK,18.2903
691,-45,AEP,American Electric Power,Utilities,Electric Utilities,large,130.16,80.39,-0.0074,0.0048,0.0655,STRONG_DOWN,10.62,27.35,52.09,-8.14,51.6,20.02,0.7731,LOW,-,134.2215,132.7846,119.611,1,70.5018,LEADER,17.6306
759,111,NJR,NEW JERSEY RESOURCES CORP,Utilities,,mid,55.55,72.55,0.0185,0.0251,0.0649,STRONG_DOWN,25.31,22.22,35.4,-8.68,54.8,17.14,0.7369,LOW,-,55.779,55.1677,48.6907,1,71.03,CONTENDER,16.5581
