rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
5,0,DBRG,DIGITALBRIDGE GROUP INC CLASS A,Financials,,mid,15.58,97.09,-0.006,-0.0782,-0.0038,FLAT,12.8,96.84,-10.54,-33.69,42.57,2.99,1.5669,HIGH,-,15.4595,15.42,12.9527,1,1378.6993,LEADER,318.5619
68,-10,ECPG,ENCORE CAPITAL GROUP INC,Financials,,small,78.7,99.64,0.0357,0.055,0.3834,STRONG_DOWN,78.58,158.8,90.93,-12.63,53.41,33.15,1.926,HIGH,-,72.8865,67.0788,51.46,1,255.8467,LEADER,62.5432
98,30,BK,BNY Mellon,Financials,Asset Management & Custody Banks,large,134.84,94.18,0.0494,0.0811,0.0731,FLAT,24.95,80.35,159.58,-10.15,62.25,26.15,1.5987,HIGH,-,122.455,120.125,110.7363,1,191.2703,LEADER,50.7557
115,2,HOOD,Robinhood Markets,Financials,Investment Banking & Brokerage,large,86.85,98.55,0.2476,0.0646,-0.2337,STRONG_UP,-35.26,110.9,408.49,-57.26,53.01,76.26,1.6309,HIGH,SHIFT,72.225,75.332,107.3586,0,77.0914,LAGGARD,46.4937
119,8,AAMI,ACADIAN ASSET MANAGEMENT INC,Financials,,small,66.41,98.91,0.0647,0.2277,0.2011,FLAT,39.88,150.06,197.63,-18.2,58.23,40.33,0.823,LOW,-,57.133,54.1956,48.3202,1,216.6604,LEADER,46.0195
139,35,CFG,Citizens Financial Group,Financials,Regional Banks,large,64.41,96.0,-0.0042,0.0425,0.0507,STRONG_DOWN,26.59,88.34,110.57,-18.32,57.43,31.31,1.3448,MED,-,61.0445,61.6424,54.8404,1,162.029,LEADER,42.5814
146,31,STT,State Street Corporation,Financials,Asset Management & Custody Banks,large,141.9,93.45,0.0101,0.0848,0.0287,FLAT,23.2,79.52,107.34,-11.79,63.05,29.92,1.1755,MED,-,130.5316,127.9037,119.0588,1,167.5652,LEADER,42.0466
170,26,IVZ,Invesco,Financials,Asset Management & Custody Banks,large,24.01,96.73,0.0106,-0.07,-0.1972,STRONG_UP,3.46,95.26,72.12,-22.03,56.63,41.37,1.3165,MED,-,23.836,24.7692,23.4862,1,130.4018,LEADER,39.7743
172,18,DAVE,DAVE INC CLASS A,Financials,,mid,232.95,100.0,0.2488,0.0354,0.1935,FLAT,5.63,176.43,587.17,-44.67,54.62,73.11,0.982,LOW,-,191.1958,191.8726,207.67,1,131.8119,LEADER,39.6138
184,-6,C,Citigroup,Financials,Diversified Banks,large,129.34,98.18,0.0321,0.0953,0.0875,FLAT,31.08,109.81,136.01,-14.76,57.83,38.37,0.6169,LOW,-,117.7215,114.5384,104.3975,1,165.496,LEADER,38.6859
