rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,1,FOLD,AMICUS THERAPEUTICS INC,Health Care,,mid,14.46,76.36,0.0285,-0.0269,0.0539,FLAT,69.12,100.83,37.19,-26.56,46.8,1.69,0.464,LOW,-,14.4525,14.3962,10.799,1,2792.3079,LEADER,512.8453
2,-1,TERN,TERNS PHARMACEUTICALS INC,Health Care,,mid,52.83,99.61,0.0319,-0.0295,0.5795,FLAT,549.02,1632.13,1012.21,-27.56,56.0,39.04,0.465,LOW,-,52.753,47.2376,26.0779,1,2341.1719,LEADER,437.9248
3,1,SNDK,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",large,932.43,100.0,0.0129,0.2737,0.9251,STRONG_DOWN,534.52,2787.67,2490.08,-31.34,58.8,98.88,0.6265,LOW,-,804.899,708.059,322.2775,1,1657.7188,LEADER,322.0366
4,-1,GTLS,CHART INDUSTRIES INC,Industrials,,mid,207.94,61.86,-0.0036,-0.0563,-0.0084,FLAT,4.16,56.06,35.95,-18.76,53.6,2.02,0.6688,LOW,-,207.596,207.3004,201.2629,1,1487.6452,CONTENDER,275.089
5,0,ERAS,ERASCA INC,Health Care,,mid,22.47,99.22,0.2105,0.3771,1.2966,STRONG_DOWN,889.87,1505.0,1095.21,-31.65,54.4,71.23,1.7674,HIGH,-,17.9495,15.546,6.4668,1,1149.4033,LEADER,272.7165
6,0,DBRG,DIGITALBRIDGE GROUP INC CLASS A,Financials,,mid,15.61,96.81,0.0075,-0.0665,-0.0252,FLAT,31.46,86.42,-8.43,-33.69,42.0,2.93,1.2717,MED,-,15.518,15.4392,13.081,1,1238.716,LEADER,261.5521
7,0,CELC,CELCUITY INC,Health Care,,mid,113.56,98.45,-0.0446,0.0021,0.0725,STRONG_DOWN,62.14,928.62,570.37,-27.68,56.0,50.04,1.0637,MED,-,117.5935,112.8036,81.5838,1,1039.2266,LEADER,222.3928
8,0,TNGX,TANGO THERAPEUTICS INC,Health Care,,mid,25.87,100.0,-0.0008,0.2108,1.2498,STRONG_DOWN,198.73,1671.92,233.38,-27.15,52.0,94.74,0.9129,LOW,-,22.625,18.1614,10.8946,1,917.6665,LEADER,180.7974
9,2,PRAX,PRAXIS PRECISION MEDICINES INC,Health Care,,mid,329.6,97.67,-0.0096,0.0285,0.098,STRONG_DOWN,78.71,815.56,544.51,-36.33,53.6,58.62,0.743,LOW,-,320.41,318.3508,194.3919,1,745.7144,LEADER,149.2142
10,0,WBD,Warner Bros. Discovery,Communication Services,Broadcasting,large,26.9,100.0,-0.0134,-0.0974,-0.0563,FLAT,31.03,216.47,221.0,-21.31,50.4,14.52,0.8187,LOW,-,27.329,27.7474,22.2881,1,751.3855,LEADER,146.8539
