rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,TERN,TERNS PHARMACEUTICALS INC,Health Care,,mid,52.69,100.0,-0.0219,0.0498,0.4448,STRONG_DOWN,519.88,2095.42,1060.57,-27.56,57.03,39.51,0.89,LOW,-,52.0555,45.666,24.8631,1,3024.5914,LEADER,561.7244
2,0,FOLD,AMICUS THERAPEUTICS INC,Health Care,,mid,14.45,74.9,-0.0237,-0.0481,0.0298,FLAT,72.64,111.57,36.97,-26.56,47.79,2.38,0.6388,LOW,-,14.441,14.3792,10.5883,1,2240.2389,CONTENDER,413.0442
3,1,SNDK,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",large,919.47,100.0,0.0064,0.1208,1.2376,STRONG_DOWN,537.19,2838.54,2454.08,-31.34,59.04,100.35,0.6993,LOW,-,750.6805,672.7538,300.1774,1,1670.0304,LEADER,324.438
4,-1,GTLS,CHART INDUSTRIES INC,Industrials,,mid,207.66,62.45,-0.0024,-0.0584,0.0154,FLAT,3.81,61.67,40.7,-18.76,54.22,1.93,0.5628,LOW,-,207.354,207.2214,200.2382,1,1732.3999,CONTENDER,319.1813
5,0,DBRG,DIGITALBRIDGE GROUP INC CLASS A,Financials,,mid,15.58,97.09,-0.006,-0.0782,-0.0038,FLAT,12.8,96.84,-10.54,-33.69,42.57,2.99,1.5669,HIGH,-,15.4595,15.42,12.9527,1,1378.6993,LEADER,318.5619
6,1,CELC,CELCUITY INC,Health Care,,mid,125.25,98.41,0.047,0.0603,0.2097,STRONG_DOWN,150.35,1123.14,636.33,-27.68,56.63,49.53,1.2552,MED,-,114.264,111.3254,78.8911,1,1284.1445,LEADER,272.16
7,-1,ERAS,ERASCA INC,Health Care,,mid,18.23,99.2,0.0495,0.2974,0.9269,STRONG_DOWN,632.13,1471.55,890.76,-31.65,54.22,70.8,0.4871,LOW,-,16.329,14.5884,5.9662,1,1126.9426,LEADER,218.9663
8,0,TNGX,TANGO THERAPEUTICS INC,Health Care,,mid,25.04,99.6,0.2329,0.2875,1.162,STRONG_DOWN,163.03,1841.09,235.66,-27.15,52.21,96.66,0.7152,LOW,-,20.8475,16.7364,10.3662,1,994.4452,LEADER,195.2212
9,0,PRAX,PRAXIS PRECISION MEDICINES INC,Health Care,,mid,320.39,98.01,-0.0096,0.0565,0.0961,STRONG_DOWN,458.66,848.18,530.94,-36.33,54.22,59.07,1.0471,MED,-,310.5945,315.8658,187.0789,1,778.5393,LEADER,172.502
10,0,WBD,Warner Bros. Discovery,Communication Services,Broadcasting,large,27.39,100.0,-0.0553,-0.0574,-0.0369,FLAT,48.46,237.73,232.81,-21.31,51.0,14.59,0.9259,LOW,-,27.355,27.742,21.8845,1,831.0001,LEADER,161.2665
11,2,VISN,VISTANCE NETWORKS INC,Information Technology,,mid,18.98,92.11,-0.0732,-0.026,-0.0189,STRONG_DOWN,22.14,469.97,1817.17,-16.25,54.62,32.73,0.8673,LOW,-,18.448,18.2784,16.2704,1,784.2884,LEADER,149.4009
12,0,COGT,COGENT BIOSCIENCES INC,Health Care,,mid,36.19,97.61,-0.028,-0.0007,-0.0629,FLAT,118.41,728.15,454.21,-20.73,50.2,48.28,0.7051,LOW,-,35.9695,36.6724,26.0376,1,757.1034,LEADER,147.6058
13,-2,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",large,361.69,98.42,-0.0205,0.0871,0.6201,STRONG_DOWN,200.69,894.94,584.88,-20.59,63.45,79.64,0.5204,LOW,-,312.2415,290.3766,172.5261,1,713.0049,LEADER,141.3177
