rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,SNDK,Sandisk,Technology,Electronic Components,large,1980.1,100.0,0.2151,0.395,1.5674,STRONG_DOWN,719.54,4559.06,5400.28,-31.34,60.0,96.57,0.7312,LOW,-,1623.759,1293.355,573.0593,1,2832.5932,LEADER,539.9018
2,0,WDC,Western Digital,Technology,Electronic Components,large,562.925,97.73,0.0775,0.1141,0.7206,STRONG_DOWN,200.93,913.38,840.14,-20.59,62.4,70.77,0.8083,LOW,-,518.0101,449.0192,253.6147,1,805.3507,LEADER,157.9844
4,1,STX,Seagate Technology,Technology,Electronic Components,large,931.04,93.18,0.0711,0.1199,1.0921,STRONG_DOWN,203.76,640.98,826.58,-21.0,58.0,66.42,0.8063,LOW,-,851.039,714.0074,403.5891,1,559.7198,LEADER,112.8163
5,-1,MU,Micron Technology,Technology,Semiconductors,large,981.61,95.45,0.0432,0.2279,0.976,STRONG_DOWN,280.1,751.18,590.58,-30.28,56.8,93.65,0.7874,LOW,-,893.1275,677.6468,381.575,1,455.5986,LEADER,97.8421
7,2,INTC,Intel,Technology,Semiconductors,large,124.57,90.91,0.1388,0.0375,1.4755,FLAT,215.29,518.52,311.56,-24.17,52.0,93.87,1.1494,MED,-,113.679,95.6858,53.5036,1,287.2383,LEADER,72.5279
8,-1,LRCX,Lam Research,Technology,Industrial Machinery,large,366.81,84.09,0.1397,0.1891,0.4251,STRONG_DOWN,117.68,312.75,259.73,-20.01,59.6,64.36,0.9208,LOW,-,317.56,285.9288,204.2544,1,289.6233,LEADER,62.5117
9,-1,AMAT,Applied Materials,Technology,Semiconductors,large,567.25,81.82,0.1617,0.2521,0.3939,STRONG_DOWN,110.53,234.96,142.82,-21.37,59.2,58.39,1.0354,MED,-,467.812,426.8725,308.5939,1,238.2212,LEADER,59.3605
10,2,AMD,Advanced Micro Devices,Technology,Semiconductors,large,511.57,88.64,0.0525,0.1005,1.3556,STRONG_DOWN,131.03,340.4,219.93,-27.76,55.6,77.49,0.8181,LOW,-,481.9735,386.7798,253.9316,1,244.2419,LEADER,57.2785
11,0,MRVL,Marvell Technology,Technology,Semiconductors,large,279.7,86.36,-0.0237,0.4949,1.809,STRONG_DOWN,213.14,317.41,286.14,-26.36,54.8,100.42,1.1679,MED,-,233.66,182.992,108.4535,1,173.2119,LEADER,48.7312
12,-2,KLAC,KLA Corporation,Technology,Electronic Components,large,254.54,79.55,0.2166,0.3093,0.5253,STRONG_DOWN,104.78,195.25,211.51,-22.41,60.8,59.97,0.8903,LOW,-,200.9388,186.302,140.8992,1,197.9535,LEADER,46.3812
13,1,ASML,ASML Holding,Technology,Industrial Machinery,large,1863.55,75.0,0.0746,0.1391,0.111,FLAT,66.55,146.8,80.09,-17.85,57.2,54.01,1.3889,MED,-,1657.032,1536.0868,1241.8727,1,155.4713,LEADER,41.8935
14,8,ARM,Arm Holdings,Technology,Semiconductors,large,380.81,77.27,0.1085,0.6295,1.8824,STRONG_DOWN,179.72,180.94,140.94,-41.47,53.6,106.76,1.5155,HIGH,-,324.1435,243.0001,162.2666,1,90.8413,LEADER,41.3175
15,-2,GOOGL,Alphabet Inc. (Class A),Technology,Computer Software,large,359.68,70.45,-0.002,-0.1483,-0.1534,STRONG_UP,15.27,106.51,106.93,-20.37,54.0,35.88,0.8347,LOW,-,376.2506,362.0613,307.5641,1,160.2951,CONTENDER,39.6738
