rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
42,-11,AEP,American Electric Power,Utilities,Electric Utilities,large,129.23,100.0,-0.0012,0.015,0.0428,STRONG_DOWN,14.82,29.57,57.38,-9.09,52.4,20.94,0.962,LOW,-,128.0815,130.9428,121.035,1,73.9833,LEADER,18.9674
52,8,XEL,Xcel Energy,Utilities,Power Generation,large,79.22,66.67,0.0012,-0.015,0.043,FLAT,7.69,19.86,55.81,-11.5,54.8,23.28,1.0419,MED,-,78.8495,79.7828,77.69,1,46.7566,CONTENDER,16.4122
67,-4,CEG,Constellation Energy,Utilities,Electric Utilities,large,253.76,0.0,-0.0083,-0.0816,-0.1386,STRONG_UP,-32.78,-14.08,16.76,-39.77,48.4,52.8,0.9893,LOW,EARLY,269.272,284.8336,319.3095,0,-12.9048,WEAK,12.8293
74,0,EXC,Exelon,Utilities,Power Generation,large,46.21,33.33,0.0121,0.0607,-0.0428,FLAT,9.18,10.7,40.5,-13.74,52.0,20.77,0.7821,LOW,-,44.9512,45.7812,45.0536,1,26.7862,LAGGARD,10.8744
