rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
2,1,WBD,Warner Bros. Discovery,Consumer Discretionary,Miscellaneous Amusement & Recreation Services,large,27.1,100.0,-0.0058,-0.0001,-0.092,FLAT,17.67,199.45,234.98,-21.31,48.8,11.06,0.5751,LOW,-,27.0975,27.2866,23.5087,1,880.0216,LEADER,169.9327
6,0,EA,Electronic Arts,Consumer Discretionary,Miscellaneous Amusement & Recreation Services,large,201.05,81.25,0.0048,0.0003,-0.0282,STRONG_UP,0.18,34.18,58.21,-7.46,53.6,5.24,0.9817,LOW,-,201.6075,201.8152,195.5077,1,349.6142,LEADER,69.4841
26,5,ROST,Ross Stores,Consumer Discretionary,Clothing/Shoe/Accessory Stores,large,211.08,93.75,-0.0324,-0.0637,0.0477,FLAT,32.03,38.2,63.82,-17.68,55.2,27.57,1.4145,MED,-,222.617,218.8322,181.4257,1,76.4812,LEADER,25.948
34,-1,WMT,Walmart,Consumer Discretionary,Department/Specialty Retail Stores,large,133.34,87.5,0.0235,0.0561,0.0493,FLAT,30.9,37.03,111.65,-10.92,52.4,23.2,0.882,LOW,-,130.1761,126.567,113.754,1,83.639,LEADER,22.0661
42,-1,AMZN,Amazon,Consumer Discretionary,Catalog/Specialty Distribution,large,264.86,62.5,-0.0058,0.0785,0.2854,STRONG_DOWN,12.86,28.47,44.31,-21.74,55.6,28.5,0.7271,LOW,-,265.356,237.741,229.5712,1,55.5474,CONTENDER,19.1028
44,3,MAR,Marriott International,Consumer Discretionary,Hotels/Resorts,large,359.18,75.0,0.0261,-0.0401,-0.0195,FLAT,26.25,32.72,52.38,-12.65,49.2,27.77,0.9146,LOW,-,357.6595,344.942,305.3946,1,57.9685,LEADER,17.7989
45,5,TSLA,"Tesla, Inc.",Consumer Discretionary,Automobiles & Parts,large,409.99,56.25,-0.0563,0.0563,-0.0365,FLAT,1.39,19.85,134.35,-29.93,52.4,40.36,0.8294,LOW,-,402.1945,387.0448,407.9042,1,25.7697,CONTENDER,17.4189
52,-1,SBUX,Starbucks,Consumer Discretionary,Restaurants,large,106.6,68.75,0.0066,0.0953,0.1118,STRONG_DOWN,27.29,29.31,44.62,-18.53,50.0,31.26,0.8161,LOW,-,103.0118,98.1452,89.6334,1,46.8884,CONTENDER,16.4537
66,0,PCAR,Paccar,Consumer Discretionary,Motor Vehicles,large,111.68,50.0,-0.011,-0.1154,-0.1383,STRONG_UP,18.99,18.04,13.12,-14.53,45.2,27.74,0.9967,LOW,-,117.2192,118.0363,108.9841,1,29.3876,CONTENDER,13.2423
71,-7,TTWO,Take-Two Interactive,Consumer Discretionary,Miscellaneous Amusement & Recreation Services,large,242.16,37.5,0.0721,0.1284,0.2081,STRONG_DOWN,3.03,3.2,60.48,-27.68,50.4,30.75,1.2528,MED,-,222.205,210.6342,231.6822,1,5.2385,LAGGARD,12.3865
74,0,COST,Costco,Consumer Discretionary,Department/Specialty Retail Stores,large,1076.47,43.75,0.054,0.0921,0.0743,FLAT,16.96,4.66,37.22,-19.35,48.0,18.28,1.1942,MED,-,1015.3605,1001.9175,952.6731,1,12.2336,LAGGARD,11.5604
76,-3,NFLX,"Netflix, Inc.",Consumer Discretionary,Consumer Electronics,large,89.65,18.75,0.0232,-0.0431,0.1415,FLAT,-19.39,-24.77,39.9,-43.35,47.6,44.19,0.7659,LOW,EARLY,89.9855,94.2648,102.4327,0,-26.6788,WEAK,11.0306
82,-1,MELI,Mercado Libre,Consumer Discretionary,Catalog/Specialty Distribution,large,1585.91,6.25,0.0051,-0.1404,-0.2439,STRONG_UP,-22.6,-38.49,-11.29,-40.82,49.2,47.5,1.121,MED,EARLY,1740.6615,1734.2696,2053.9412,0,-39.8689,WEAK,9.3173
87,1,ABNB,Airbnb,Consumer Discretionary,Diversified Commercial Services,large,134.3,25.0,-0.0109,-0.0532,0.0727,FLAT,10.06,-1.68,-8.25,-21.54,54.0,32.64,0.9153,LOW,-,139.033,133.9802,128.2602,1,-2.7856,LAGGARD,8.1829
88,-1,ORLY,O'Reilly Automotive,Consumer Discretionary,Auto & Home Supply Stores,large,91.74,31.25,-0.0032,-0.0002,-0.0441,FLAT,-7.15,-1.28,38.26,-19.03,51.2,28.49,1.0785,MED,EARLY,92.975,92.2604,97.0424,0,-2.2949,WEAK,7.7849
93,0,BKNG,Booking Holdings,Consumer Discretionary,Transportation Services,large,155.07,12.5,-0.0363,-0.181,-0.1233,FLAT,-22.88,-27.36,4.52,-33.35,49.6,43.65,0.6974,LOW,EARLY,168.297,172.1746,196.2935,0,-31.092,WEAK,6.5323
101,-1,CPRT,Copart,Consumer Discretionary,Retail,large,33.44,0.0,-0.0016,0.0022,-0.1474,FLAT,-18.6,-47.28,-39.11,-49.08,46.8,24.29,1.2636,MED,PROGRESS,33.315,33.447,40.1207,0,-91.0962,WEAK,1.1916
