rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
43,-9,MAH.AX,Machahon Holdings,gold,royalties_financial_services,mid,0.97,94.17,0.0175,0.2718,0.5672,STRONG_DOWN,75.78,247.11,260.7,-22.01,45.85,56.02,0.5477,LOW,-,0.8765,0.817,0.6223,1,202.2512,LEADER,45.3452
88,-23,MTA,Metalla Royalty & Str.,gold,royalties_financial_services,mid,7.98,76.7,0.0485,0.1589,0.1078,FLAT,6.54,133.33,,-33.04,54.8,55.37,0.8078,LOW,-,7.222,6.9368,7.0756,1,131.9607,LEADER,35.9275
129,4,ASA,ASA Gold & Precious Metals,gold,royalties_financial_services,mid,63.04,60.19,0.0237,-0.0165,0.0068,FLAT,17.6,88.36,244.67,-32.51,57.6,54.59,1.1442,MED,-,64.6775,64.3509,57.1727,1,93.2304,CONTENDER,31.0323
163,3,GROY,Gold Royalty Corp,gold,royalties_financial_services,mid,3.22,50.49,-0.0071,-0.0857,-0.0767,FLAT,-24.41,70.37,106.41,-40.12,53.2,50.46,0.9099,LOW,EARLY,3.3715,3.4648,3.8462,0,74.1915,LAGGARD,25.8278
202,-28,FISH.V,Sailfish Royalty Corp.,gold,royalties_financial_services,small,4.25,54.37,0.0317,0.1858,0.2494,STRONG_DOWN,37.99,81.86,266.69,-26.84,45.2,43.51,0.6567,LOW,-,3.9095,3.7144,3.4197,1,85.0366,CONTENDER,21.3679
210,22,OR,Osisko Gold royalties_financial_services,gold,royalties_financial_services,large,36.85,31.07,0.0069,-0.0007,0.0384,FLAT,6.98,37.97,122.43,-31.13,58.8,48.38,0.5958,LOW,EARLY,37.0645,37.9191,37.4306,0,46.1439,WEAK,20.2878
225,50,FNV,Franco-Nevada Corp,gold,royalties_financial_services,large,235.92,26.21,0.0313,0.0319,0.1021,STRONG_DOWN,14.09,34.3,93.04,-20.62,56.0,35.64,1.0163,MED,-,229.832,239.292,223.1951,1,53.8873,LAGGARD,19.2468
240,-16,VROY.V,Vizsla royalties_financial_services,gold,royalties_financial_services,small,3.81,42.72,-0.0208,0.3589,0.3043,FLAT,-15.52,58.75,197.66,-52.48,51.2,75.16,0.1523,LOW,-,3.477,3.0666,3.6914,1,40.0213,LAGGARD,18.0915
256,-4,TFPM,Triple Flag Precious Metals,gold,royalties_financial_services,large,30.93,20.39,-0.0134,-0.033,-0.0177,FLAT,-7.65,29.89,91.14,-26.26,55.6,44.99,0.7397,LOW,EARLY,32.1921,33.2541,32.5584,0,36.9365,WEAK,16.6272
275,9,RGLD,Royal Gold Inc,gold,royalties_financial_services,large,219.58,13.59,-0.0203,-0.0605,-0.0245,FLAT,9.54,19.49,74.31,-29.27,53.6,41.8,0.5049,LOW,EARLY,228.924,241.6768,225.5696,0,24.9942,WEAK,15.3833
