rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
4,5,PLS.AX,PLS GROUP LTD,lithium,producer,large,6.34,94.87,0.0682,0.1064,0.3159,STRONG_DOWN,51.31,359.42,58.5,-21.33,55.73,56.78,0.9122,LOW,-,6.16,5.5636,4.039,1,352.7737,LEADER,74.6812
5,12,EUR.AX,EUROPEAN LITHIUM LTD,lithium,producer,small,0.435,100.0,0.0597,0.5339,0.7984,STRONG_DOWN,135.14,736.54,866.67,-67.74,39.53,131.19,2.3093,HIGH,-,0.4195,0.3093,0.2205,1,221.9328,LEADER,69.6036
7,38,ENS,ENERSYS,lithium,producer,large,232.24,66.67,0.0464,0.1172,0.2127,STRONG_DOWN,75.28,191.92,119.09,-18.32,59.6,43.32,1.3876,MED,-,223.134,198.6328,152.5447,1,264.0427,CONTENDER,62.3336
10,5,LAR.TO,LITHIUM ARGENTINA AG,lithium,producer,mid,12.72,97.44,-0.0595,0.0334,0.1604,STRONG_DOWN,73.53,393.02,98.13,-32.65,52.4,85.88,0.4862,LOW,-,14.067,11.7306,8.313,1,239.8046,LEADER,55.6207
12,49,ELVR,ELEVRA LITHIUM LTD,lithium,producer,mid,96.2,89.74,0.1841,0.1231,0.5832,FLAT,175.96,321.56,321.56,-35.83,53.3,83.37,1.4107,MED,-,91.162,72.608,,0,205.5793,LAGGARD,55.4789
13,31,002709.SZ,GUANGZHOU TINCI MATERIALS -A,lithium,producer,large,58.08,79.49,0.0492,0.1139,0.272,STRONG_DOWN,36.26,239.74,191.93,-21.71,52.7,57.88,1.0416,MED,-,57.047,50.3819,38.9939,1,218.2823,LEADER,55.4162
15,25,ELV.AX,ELEVRA LITHIUM LTD,lithium,producer,mid,13.73,87.18,0.2013,0.2684,0.7485,STRONG_DOWN,158.08,286.76,286.76,-36.31,53.29,85.21,2.109,HIGH,-,12.756,10.163,,0,179.3389,LAGGARD,54.1028
21,-7,5802.T,Sumitomo Electric Industries,lithium,producer,large,11820.0,92.31,0.0502,0.1924,0.2465,STRONG_DOWN,100.69,328.38,430.52,-22.02,56.2,83.33,0.7018,LOW,-,10911.25,10199.7238,6868.9744,1,221.4703,LEADER,51.1414
27,-9,300450.SZ,WUXI LEAD INTELLIGENT EQUI-A,lithium,producer,large,51.25,53.85,-0.0214,-0.129,-0.2196,STRONG_UP,3.37,147.55,154.72,-32.4,50.62,40.26,0.7358,LOW,-,54.579,52.2534,49.8571,1,185.5134,CONTENDER,48.3625
30,36,MIN.AX,MINERAL RESOURCES LTD,lithium,producer,large,69.66,64.1,0.0983,0.1809,0.1599,FLAT,37.18,191.83,-9.21,-23.17,56.13,54.19,0.9297,LOW,-,66.8495,60.8908,51.2319,1,198.6983,CONTENDER,46.9065
31,24,LTR.AX,LIONTOWN LTD,lithium,producer,large,2.32,82.05,0.0115,0.0433,0.2543,STRONG_DOWN,44.55,265.35,65.12,-34.62,50.59,77.58,0.8575,LOW,-,2.4065,2.0585,1.538,1,173.0378,LEADER,46.4975
38,15,ALB,ALBEMARLE CORP,lithium,producer,large,171.58,71.79,-0.0137,-0.0929,-0.2249,STRONG_UP,48.19,203.06,44.56,-21.62,56.4,63.49,0.7789,LOW,-,189.612,183.425,138.0917,1,180.3827,CONTENDER,44.1329
50,-1,PMET.TO,PMET RESOURCES INC,lithium,producer,mid,6.61,69.23,-0.0151,0.2936,0.1006,FLAT,42.46,200.45,-20.17,-45.14,49.2,68.12,0.3875,LOW,-,6.5705,5.4484,4.8889,1,144.7793,CONTENDER,41.1087
53,38,002812.SZ,YUNNAN ENERGY NEW MATERIAL-A,lithium,producer,large,73.27,58.97,-0.0183,-0.0378,0.0676,FLAT,30.58,157.27,91.32,-27.66,51.04,60.25,1.027,MED,-,79.293,73.2038,53.6933,1,133.2277,CONTENDER,40.5284
57,72,066970.KS,L&F CO LTD,lithium,producer,large,158900.0,76.92,0.0015,-0.1878,0.2504,FLAT,24.92,231.04,,-36.6,51.24,94.28,0.8255,LOW,-,183810.0,165068.0,118723.5,1,125.5683,LEADER,39.3558
70,88,IGO.AX,IGO LTD,lithium,producer,large,9.21,41.03,0.1132,0.3214,0.0106,FLAT,33.09,118.76,27.82,-27.32,54.94,63.72,1.5336,HIGH,-,8.2205,8.0606,7.0019,1,102.4002,LAGGARD,36.5784
