rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
2,0,2308.TW,Delta Electronics Inc,lithium,producer,large,2210.0,97.5,-0.026,0.2725,0.4565,STRONG_DOWN,118.81,518.79,602.81,-17.21,54.77,63.3,1.199,MED,-,1953.0,1621.9,1062.515,1,448.8833,LEADER,101.2335
4,2,PLS.AX,PLS GROUP LTD,lithium,producer,large,6.24,82.5,-0.0102,-0.0102,0.1989,DOWN,102.6,305.19,49.64,-30.79,54.94,57.42,1.1406,MED,-,5.8175,5.2354,3.77,1,292.0133,LEADER,74.6388
5,9,EUR.AX,EUROPEAN LITHIUM LTD,lithium,producer,small,0.465,100.0,0.133,0.7512,0.6812,FLAT,102.17,777.36,794.23,-67.74,39.13,135.99,2.3303,HIGH,-,0.3098,0.2663,0.1996,1,223.6785,LEADER,71.2629
7,0,002709.SZ,GUANGZHOU TINCI MATERIALS -A,lithium,producer,large,64.0,77.5,0.1204,0.2499,0.185,FLAT,82.83,266.86,191.96,-21.71,53.11,55.29,1.8884,HIGH,-,50.5246,46.5811,36.6388,1,256.3336,LEADER,70.5092
12,7,MIN.AX,MINERAL RESOURCES LTD,lithium,producer,large,69.3,72.5,0.0435,0.0032,-0.0466,STRONG_UP,50.59,232.06,-10.83,-30.29,56.52,53.73,1.0006,MED,-,61.831,58.2964,48.9988,1,244.1054,CONTENDER,65.3805
14,3,LAR.TO,LITHIUM ARGENTINA AG,lithium,producer,mid,15.57,95.0,0.0824,0.2757,0.4901,STRONG_DOWN,196.01,452.13,110.41,-32.65,53.2,84.15,0.9175,LOW,-,12.5955,10.7928,7.7437,1,285.8371,LEADER,64.0826
19,14,300450.SZ,WUXI LEAD INTELLIGENT EQUI-A,lithium,producer,large,57.01,55.0,-0.0541,0.0218,-0.4007,FLAT,2.76,184.84,159.07,-32.4,51.04,42.6,1.3421,MED,-,54.313,52.1588,48.1385,1,221.46,CONTENDER,60.1018
23,-12,LTR.AX,LIONTOWN LTD,lithium,producer,large,2.54,92.5,0.0366,0.172,0.2055,STRONG_DOWN,124.78,357.66,98.44,-34.62,51.78,78.48,0.7705,LOW,-,2.2262,1.8831,1.4459,1,235.9775,LEADER,58.3577
26,-4,002738.SZ,SINOMINE RESOURCE GROUP CO-A,lithium,producer,large,93.66,65.0,0.0601,0.0844,-0.3374,FLAT,74.58,223.47,172.22,-34.96,51.04,58.03,1.0082,MED,-,82.8715,79.4642,62.6193,1,196.5491,CONTENDER,56.4981
27,0,ELVR,ELEVRA LITHIUM LTD,lithium,producer,mid,98.8,87.5,-0.0386,0.3815,0.8864,STRONG_DOWN,256.81,332.95,332.95,-35.83,54.12,83.64,1.1542,MED,-,80.045,64.373,,0,215.4405,LAGGARD,56.4601
28,-5,002466.SZ,TIANQI LITHIUM CORP-A,lithium,producer,large,81.71,52.5,0.0652,0.2684,0.0266,FLAT,66.04,181.95,109.87,-23.05,55.19,51.94,2.081,HIGH,-,67.0735,58.8626,51.458,1,193.3383,CONTENDER,55.7891
