rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
6,37,047040.KS,Daewoo Eng & Co,uranium,producer,large,22550.0,100.0,0.3427,1.302,4.8951,STRONG_DOWN,526.39,659.26,503.75,-27.11,50.62,142.94,3.4152,HIGH,-,16070.5,10712.2,5554.3,1,233.4665,LEADER,68.9486
9,36,000720.KS,Hyundai En & Co,uranium,producer,large,188700.0,96.83,0.2392,0.3106,1.5044,STRONG_DOWN,246.16,429.14,485.1,-32.92,51.45,98.99,2.9099,HIGH,-,157388.4266,138150.5644,85659.868,1,223.044,LEADER,68.1389
13,-2,034020.KS,Doosan Enerbility,uranium,producer,large,101200.0,95.24,0.0523,0.0377,0.1931,FLAT,60.89,387.71,522.77,-24.79,53.53,73.37,0.591,LOW,-,100805.0,97726.0,78200.0,1,282.8699,LEADER,64.3328
30,-11,UUUU,Energy Fuels Inc,uranium,producer,mid,18.38,93.65,-0.0056,-0.0602,-0.0222,FLAT,4.49,382.41,194.55,-51.28,53.41,100.24,0.7209,LOW,-,18.2215,20.4424,15.7633,1,203.7587,LEADER,54.9652
42,110,028260.KS,Samsung C&T,uranium,producer,large,309000.0,79.37,0.1415,0.1257,0.2035,FLAT,66.3,188.68,114.14,-29.58,53.94,68.57,1.6659,HIGH,-,278225.0,297170.0,225393.5888,1,148.4231,LEADER,49.938
43,-20,ARE.TO,Aecon Group,uranium,producer,mid,43.52,76.19,0.0023,0.0784,0.4222,STRONG_DOWN,76.99,151.39,174.08,-21.01,57.43,37.55,0.463,LOW,-,42.0002,39.0583,28.4526,1,231.5349,LEADER,49.7823
49,22,1164.HK,CGN Mining Co,uranium,producer,large,4.31,87.3,0.0223,-0.0138,0.3452,FLAT,41.31,227.55,125.65,-30.04,49.79,70.34,1.1048,MED,-,4.056,4.479,3.3054,1,161.0726,LEADER,48.3846
60,-5,CCJ,Cameco Ord Shs,uranium,producer,large,115.9,80.95,0.014,0.0009,0.1301,FLAT,34.33,189.95,142.91,-25.69,54.62,56.82,0.8401,LOW,-,109.0485,115.1856,93.4249,1,182.597,LEADER,45.6484
62,0,UEC,Uranium Energy Corp,uranium,producer,large,13.96,85.71,0.0105,-0.0011,-0.024,STRONG_UP,3.1,215.84,102.61,-39.97,52.21,76.39,0.7703,LOW,-,13.33,14.9042,12.646,1,147.5174,LEADER,45.532
74,19,LEU,Centrus Energy -A,uranium,producer,mid,190.13,82.54,0.0091,-0.0185,-0.4034,STRONG_UP,-48.62,195.46,336.98,-61.35,52.21,93.24,1.1909,MED,EARLY,193.306,215.455,251.0023,0,109.4497,LAGGARD,44.2497
