rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
63,-1,GROY,Gold Royalty Corp,gold,royalties_financial_services,mid,3.72,70.48,0.0251,-0.0285,-0.1675,STRONG_UP,-3.38,163.83,92.75,-39.54,54.4,60.15,0.8648,LOW,-,3.698,4.1806,3.6469,1,148.1686,CONTENDER,41.0442
79,-5,MAH.AX,Machahon Holdings,gold,royalties_financial_services,mid,0.75,74.29,-0.1107,0.1852,0.0571,FLAT,90.28,177.97,251.64,-22.01,44.84,56.59,1.3574,MED,-,0.669,0.683,0.51,1,141.0184,CONTENDER,37.9528
108,-2,MTA,Metalla Royalty & Str.,gold,royalties_financial_services,mid,6.81,59.05,-0.1055,-0.0973,-0.213,FLAT,4.29,138.11,112.15,-33.04,54.0,59.31,0.9731,LOW,-,7.4105,7.826,6.4495,1,125.7468,CONTENDER,34.0513
128,-1,ASA,ASA Gold & Precious Metals,gold,royalties_financial_services,mid,64.94,56.19,0.001,-0.0414,0.0009,FLAT,41.29,131.49,318.67,-32.51,58.0,65.55,0.5251,LOW,-,63.908,68.7022,50.3588,1,116.3442,CONTENDER,32.1764
155,1,TFPM,Triple Flag Precious Metals,gold,royalties_financial_services,large,35.9,30.48,-0.0099,0.0422,-0.0061,FLAT,19.79,85.4,151.02,-26.03,58.4,51.86,0.7838,LOW,-,34.991,36.3208,30.6765,1,96.1687,LAGGARD,28.0628
157,0,OR,Osisko Gold royalties_financial_services,gold,royalties_financial_services,large,40.11,33.33,0.0327,0.0406,0.0477,STRONG_DOWN,-0.04,91.45,147.86,-31.13,60.0,60.81,0.7803,LOW,-,38.4181,41.4413,35.157,1,90.2282,LAGGARD,28.017
184,1,RGLD,Royal Gold Inc,gold,royalties_financial_services,large,264.35,17.14,0.0012,0.0681,0.1043,STRONG_DOWN,32.7,62.19,120.24,-29.27,56.4,52.81,1.3235,MED,-,251.1285,269.5126,209.6174,1,66.4194,LAGGARD,25.1474
230,7,FISH.V,Sailfish Royalty Corp.,gold,royalties_financial_services,small,3.65,46.67,-0.0717,0.0293,0.012,FLAT,20.46,117.18,246.42,-26.84,45.6,65.81,0.3129,LOW,-,3.682,3.9528,3.1303,1,81.1929,LAGGARD,21.1182
231,-4,FNV,Franco-Nevada Corp,gold,royalties_financial_services,large,255.49,18.1,-0.0241,0.1049,0.1472,STRONG_DOWN,15.14,63.37,116.57,-20.62,58.0,48.97,0.9043,LOW,-,245.7368,251.515,207.2756,1,75.0533,LAGGARD,21.1087
279,4,VROY.V,Vizsla royalties_financial_services,gold,royalties_financial_services,small,2.75,8.57,-0.0089,-0.075,-0.4413,STRONG_UP,-31.08,43.23,114.84,-52.48,50.0,88.87,0.7615,LOW,-,2.9365,3.4502,3.5678,0,24.3216,WEAK,15.0342
