rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
88,1,MAH.AX,Machahon Holdings,gold,royalties_financial_services,mid,0.85,80.0,-0.0107,0.1359,0.1835,STRONG_DOWN,76.04,226.7,281.92,-22.01,45.2,60.61,0.5665,LOW,-,0.7613,0.7131,0.5368,1,169.0634,LEADER,39.037
111,-1,GROY,Gold Royalty Corp,gold,royalties_financial_services,mid,3.82,60.0,0.008,-0.018,-0.2588,STRONG_UP,0.79,130.12,98.96,-39.54,53.41,57.99,0.684,LOW,-,3.525,3.9668,3.725,1,119.8437,CONTENDER,35.6268
156,-3,ASA,ASA Gold & Precious Metals,gold,royalties_financial_services,mid,69.84,57.14,-0.0026,0.0373,0.0776,STRONG_DOWN,31.21,123.5,307.59,-32.51,59.04,65.34,0.396,LOW,-,63.087,67.9448,52.244,1,111.5954,CONTENDER,30.4194
172,0,MTA,Metalla Royalty & Str.,gold,royalties_financial_services,mid,7.04,47.62,0.0111,-0.1863,-0.1803,FLAT,-6.51,113.33,119.31,-33.04,53.41,60.16,0.7089,LOW,-,6.7355,7.5336,6.6198,1,100.6172,LAGGARD,28.7777
175,0,OR,Osisko Gold royalties_financial_services,gold,royalties_financial_services,large,42.62,34.29,0.0526,0.0426,0.0132,STRONG_UP,6.66,81.97,167.45,-31.13,60.64,59.96,0.8023,LOW,-,38.0837,40.7616,35.959,1,82.8973,LAGGARD,28.4864
213,-6,TFPM,Triple Flag Precious Metals,gold,royalties_financial_services,large,36.36,27.62,-0.0082,-0.05,-0.0462,FLAT,9.47,63.99,136.37,-26.03,57.03,50.8,0.5442,LOW,-,34.336,36.0594,31.3116,1,71.8338,LAGGARD,23.5417
242,0,RGLD,Royal Gold Inc,gold,royalties_financial_services,large,268.12,12.38,-0.0148,0.0023,-0.0174,FLAT,30.26,45.47,125.0,-29.27,55.02,51.46,0.7298,LOW,-,252.0572,265.7208,214.0958,1,48.6207,LAGGARD,20.1707
247,0,FNV,Franco-Nevada Corp,gold,royalties_financial_services,large,262.5,18.1,-0.0191,-0.0573,0.0558,FLAT,22.22,52.18,119.12,-20.62,57.03,48.12,0.7555,LOW,-,248.424,253.5073,212.4557,1,61.8397,LAGGARD,19.5813
265,0,FISH.V,Sailfish Royalty Corp.,gold,royalties_financial_services,small,3.57,41.9,-0.0258,-0.1586,-0.0861,FLAT,27.5,95.1,184.51,-26.84,44.58,65.92,0.0906,LOW,-,3.557,3.8446,3.1972,1,64.3144,LAGGARD,17.9056
285,3,VROY.V,Vizsla royalties_financial_services,gold,royalties_financial_services,small,2.95,21.9,0.0776,-0.1089,-0.4029,STRONG_UP,-30.42,56.08,130.47,-52.48,49.4,91.6,0.6536,LOW,-,2.6085,3.071,3.5934,0,30.2465,WEAK,16.3815
