rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
4,7,2308.TW,Delta Electronics Inc,lithium,producer,large,1430.0,97.22,-0.0576,0.0499,0.4714,STRONG_DOWN,61.04,337.07,346.54,-17.21,53.53,61.55,0.7843,LOW,-,1417.5,1303.6,902.7257,1,293.1483,LEADER,62.4075
9,9,PLS.AX,PLS GROUP LTD,lithium,producer,large,5.09,88.89,-0.0163,0.0369,0.1066,STRONG_DOWN,100.39,254.7,35.01,-30.79,53.17,61.41,0.8364,LOW,-,4.772,4.6486,3.2997,1,220.5277,LEADER,53.7749
11,23,GEV,GE Vernova Inc,lithium,producer,large,898.57,83.33,0.0504,0.0819,0.2791,STRONG_DOWN,48.48,202.77,556.7,-17.51,55.6,45.9,0.6722,LOW,-,856.1896,815.8918,657.5719,1,245.6226,LEADER,53.246
18,17,MIN.AX,MINERAL RESOURCES LTD,lithium,producer,large,52.68,63.89,-0.0753,-0.0954,-0.1107,STRONG_UP,29.75,150.5,-25.14,-31.53,55.16,50.72,1.1268,MED,-,55.057,55.769,44.9851,1,163.6739,CONTENDER,49.2782
32,61,LAR.TO,LITHIUM ARGENTINA AG,lithium,producer,mid,10.48,91.67,0.2046,0.108,0.2071,FLAT,102.32,267.72,37.17,-32.65,51.2,87.21,1.0529,MED,-,9.2165,9.685,6.6865,1,157.175,LEADER,45.6463
35,-3,LTR.AX,LIONTOWN LTD,lithium,producer,large,1.695,86.11,-0.0443,0.0723,-0.0517,FLAT,73.85,245.92,47.39,-34.62,49.6,76.66,0.7513,LOW,-,1.6183,1.7224,1.2906,1,159.1123,LEADER,44.8851
40,-17,ENR.DE,Siemens Energy AG,lithium,producer,large,149.7,80.56,0.0339,-0.0573,0.136,FLAT,38.62,182.27,756.63,-17.25,51.98,51.87,0.8916,LOW,-,149.045,153.005,116.0765,1,182.6591,LEADER,42.5627
41,-2,EUR.AX,EUROPEAN LITHIUM LTD,lithium,producer,small,0.225,100.0,0.0437,-0.186,0.205,FLAT,104.55,476.92,246.15,-67.74,39.29,133.0,0.2488,LOW,-,0.232,0.2403,0.174,1,140.8895,LEADER,42.3238
44,44,CXO.AX,Core Lithium,lithium,producer,mid,0.255,94.44,0.0823,-0.0351,-0.1753,STRONG_UP,142.86,269.57,64.52,-41.79,38.89,87.15,1.0146,MED,-,0.2272,0.2318,0.175,1,120.2914,LEADER,41.9512
54,29,066970.KS,L&F CO LTD,lithium,producer,large,161600.0,77.78,0.1155,0.489,0.4853,FLAT,109.87,181.04,-5.33,-36.6,50.21,95.22,4.0241,HIGH,-,125220.0,121584.0,96778.0,1,95.4652,LEADER,41.2664
57,-20,002709.SZ,GUANGZHOU TINCI MATERIALS -A,lithium,producer,large,44.81,61.11,-0.0328,0.0408,-0.0121,FLAT,43.32,142.79,91.58,-21.71,53.11,45.34,0.8901,LOW,-,45.193,43.3352,33.5217,1,167.2567,CONTENDER,40.4638
61,17,ALB,ALBEMARLE CORP,lithium,producer,large,178.09,75.0,-0.0122,0.0678,0.1954,STRONG_DOWN,104.39,172.51,43.15,-23.67,57.2,60.91,0.3491,LOW,-,169.7139,172.2772,117.0478,1,161.9984,LEADER,40.1667
