rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
7,-4,ARE.TO,Aecon Group,uranium,producer,mid,53.04,90.16,-0.0282,0.1146,0.4602,STRONG_DOWN,84.08,201.3,231.5,-21.01,57.6,37.83,1.0635,MED,-,49.466,44.6609,31.6683,1,306.503,LEADER,70.788
12,1,047040.KS,Daewoo Eng & Co,uranium,producer,large,32850.0,100.0,-0.0634,0.4183,5.4692,STRONG_DOWN,822.75,845.32,761.07,-27.11,49.59,148.38,0.1854,LOW,-,30645.0,20504.8,8192.6,1,282.5152,LEADER,65.9018
19,-1,034020.KS,Doosan Enerbility,uranium,producer,large,129600.0,96.72,0.0197,0.2422,0.4742,STRONG_DOWN,44.8,365.35,634.69,-24.79,52.89,74.05,0.8155,LOW,-,117410.0,106866.0,83636.0,1,260.9503,LEADER,59.4277
30,20,028260.KS,Samsung C&T,uranium,producer,large,422500.0,91.8,0.4154,0.3289,0.3944,FLAT,88.73,247.54,194.57,-29.58,52.48,80.85,1.9498,HIGH,-,319550.0,300110.0,241024.8747,1,160.6804,LEADER,53.151
56,15,000720.KS,Hyundai En & Co,uranium,producer,large,164000.0,95.08,0.0136,-0.1785,0.5713,FLAT,144.97,300.16,374.71,-32.92,50.0,90.86,0.5332,LOW,-,172050.0,161763.125,95314.213,1,165.1766,LEADER,45.725
60,-36,OKLO,Oklo Inc.,uranium,producer,large,72.51,77.05,0.057,0.4045,0.0193,FLAT,-32.07,158.13,297.75,-73.83,50.8,93.94,0.9398,LOW,SHIFT,68.567,60.8224,86.495,0,85.5145,LAGGARD,44.3848
78,-15,UEC,Uranium Energy Corp,uranium,producer,large,15.16,81.97,0.0229,0.082,-0.0642,FLAT,24.06,165.96,108.53,-39.97,50.8,70.49,0.7812,LOW,-,14.7855,14.0962,13.4892,1,119.6059,LEADER,39.3484
97,54,CXU.AX,Cauldron Energy,uranium,producer,small,0.06,98.36,-0.0184,-0.0799,0.9282,FLAT,252.94,650.0,50.0,-44.44,35.57,181.53,0.2907,LOW,-,0.057,0.0418,0.025,1,127.3646,LEADER,36.2554
100,-30,1164.HK,CGN Mining Co,uranium,producer,large,4.04,78.69,-0.0045,-0.1167,-0.051,FLAT,3.32,158.14,74.29,-30.04,50.0,65.3,0.7365,LOW,-,4.12,4.2292,3.4926,1,121.0892,LEADER,35.9462
104,-24,URG,Ur-Energy Inc,uranium,producer,mid,1.74,75.41,-0.0189,0.1215,0.0889,FLAT,37.01,145.07,-3.33,-45.71,49.2,64.25,0.7124,LOW,-,1.721,1.5874,1.5335,1,111.089,LEADER,35.5602
115,-38,CCJ,Cameco Ord Shs,uranium,producer,large,116.75,72.13,-0.0147,-0.0415,0.0206,FLAT,29.63,130.59,124.4,-25.69,52.8,56.35,0.6338,LOW,-,119.7395,114.993,98.4097,1,122.3611,CONTENDER,33.9671
121,4,DNN,Denison Mines Corp,uranium,producer,mid,3.74,73.77,-0.0073,0.0121,-0.0039,FLAT,46.09,142.86,74.77,-29.5,51.6,58.87,0.4755,LOW,-,3.8125,3.7432,3.078,1,125.2154,CONTENDER,33.2603
128,10,052690.KS,Kepco En & Co,uranium,producer,large,173600.0,88.52,-0.0815,-0.043,0.3673,STRONG_DOWN,73.12,187.5,167.95,-27.13,48.35,80.38,0.9727,LOW,-,182095.0,170226.0,118289.3893,1,112.7848,LEADER,32.7716
146,-93,LEU,Centrus Energy -A,uranium,producer,mid,207.33,70.49,0.002,0.069,-0.2002,FLAT,-25.36,121.51,371.1,-61.35,51.2,91.33,0.7506,LOW,SHIFT,205.8525,198.8286,251.598,0,68.117,LAGGARD,30.9926
148,-49,HAR.AX,Haranga Resources,uranium,producer,small,0.145,83.61,0.0741,0.2504,0.2132,FLAT,7.41,168.52,45.0,-54.35,40.32,85.06,1.272,MED,-,0.1346,0.1301,0.1318,1,79.8809,LEADER,30.5957
151,-53,NXE.TO,Nexgen Energy,uranium,producer,large,16.61,67.21,-0.0215,0.0141,0.1011,STRONG_DOWN,40.17,108.41,50.86,-22.39,51.2,49.28,0.9708,LOW,-,16.9245,16.5596,13.7059,1,112.6302,CONTENDER,29.9447
157,9,SLX.AX,Silex Systems,uranium,producer,mid,5.84,60.66,0.03,-0.0249,-0.0765,STRONG_UP,-37.94,97.97,-4.73,-53.38,53.36,80.08,0.8528,LOW,-,5.976,5.7944,6.5425,0,65.2781,LAGGARD,28.9875
168,-3,COSA.V,Cosa Resources,uranium,producer,small,0.75,93.44,0.0417,0.0645,0.6836,STRONG_DOWN,130.77,275.0,111.27,-42.74,39.6,114.42,0.3767,LOW,-,0.7208,0.6223,0.4067,1,95.1757,LEADER,27.8531
179,34,TOE.AX,Toro Energy Ltd.,uranium,producer,small,0.56,85.25,0.0182,0.0385,0.2575,STRONG_DOWN,21.74,173.17,27.27,-30.39,40.32,80.43,1.2597,MED,-,0.5727,0.5467,0.4185,1,86.8114,LEADER,26.2412
181,-13,SASK.V,Atha Energy Corp.,uranium,producer,small,1.15,86.89,0.1165,0.399,0.4387,STRONG_DOWN,105.36,177.11,59.72,-40.43,43.6,85.73,0.4014,LOW,-,1.0125,0.9052,0.7483,1,90.0726,LEADER,26.0845
182,21,PDN.AX,Paladin Energy,uranium,producer,large,12.49,59.02,0.0122,-0.0556,0.1393,FLAT,54.58,96.08,-23.75,-28.43,52.17,67.4,0.6643,LOW,-,12.7855,12.2008,9.9031,1,74.3657,CONTENDER,25.9484
193,-11,LI.V,American Lithium Ord Shs,uranium,producer,small,0.62,54.1,-0.0332,0.0493,-0.1241,FLAT,3.33,77.14,-27.91,-56.41,40.0,67.41,1.5868,HIGH,-,0.615,0.5978,0.647,0,45.7753,LAGGARD,24.4504
