rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
4,2,047040.KS,Daewoo Eng & Co,uranium,producer,large,24300.0,98.41,0.3811,1.0382,5.6667,STRONG_DOWN,570.34,660.56,555.87,-27.11,50.62,142.31,2.0219,HIGH,-,17314.0,11465.4,5747.775,1,234.9639,LEADER,69.2488
6,37,ARE.TO,Aecon Group,uranium,producer,mid,46.0,79.37,0.053,0.2237,0.4237,STRONG_DOWN,86.78,179.03,185.33,-21.01,57.83,37.83,1.0262,MED,-,42.5333,39.4901,28.7176,1,273.6782,LEADER,63.9205
18,-5,034020.KS,Doosan Enerbility,uranium,producer,large,100200.0,93.65,0.0243,0.0067,0.1971,FLAT,55.11,328.21,562.7,-24.79,53.11,73.02,0.4219,LOW,-,100315.0,98028.0,78630.0,1,238.7151,LEADER,56.1383
29,1,UUUU,Energy Fuels Inc,uranium,producer,mid,18.4,95.24,0.0092,-0.0125,0.0132,FLAT,-6.6,347.69,186.6,-51.28,53.41,99.95,0.5761,LOW,-,18.063,20.1392,15.8913,1,185.7933,LEADER,51.6351
36,-27,000720.KS,Hyundai En & Co,uranium,producer,large,179500.0,96.83,0.159,0.1635,1.406,STRONG_DOWN,221.08,372.37,449.91,-32.92,50.62,99.39,0.8084,LOW,-,159612.4414,141123.1784,86714.8759,1,189.6531,LEADER,49.5278
46,60,CXU.AX,Cauldron Energy,uranium,producer,small,0.062,100.0,0.4191,1.2801,1.3846,STRONG_DOWN,195.24,675.0,24.0,-44.44,34.0,170.94,3.3354,HIGH,-,0.0326,0.0313,0.0202,1,134.2576,LEADER,44.8575
55,5,CCJ,Cameco Ord Shs,uranium,producer,large,116.04,80.95,0.0276,0.0723,0.0788,STRONG_DOWN,34.06,184.69,130.82,-25.69,54.62,56.66,0.4785,LOW,-,109.093,114.616,93.8738,1,178.0369,LEADER,43.9086
60,36,OKLO,Oklo Inc.,uranium,producer,large,50.25,66.67,0.0078,-0.0976,-0.5361,STRONG_UP,-63.62,123.33,274.72,-73.83,50.2,86.6,0.7365,LOW,EARLY,52.3705,61.1786,85.4836,0,71.4935,LAGGARD,42.4435
69,-7,UEC,Uranium Energy Corp,uranium,producer,large,13.53,84.13,-0.0129,0.0261,-0.0965,FLAT,-0.15,189.1,84.08,-39.97,51.81,76.48,0.4639,LOW,-,13.28,14.6622,12.716,1,128.1041,LEADER,41.0093
70,-21,1164.HK,CGN Mining Co,uranium,producer,large,4.23,90.48,-0.0137,0.0635,0.1882,STRONG_DOWN,25.52,209.74,106.41,-30.04,49.38,68.82,0.5391,LOW,-,4.053,4.4832,3.3245,1,150.4936,LEADER,40.7314
