rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
57,-8,MAH.AX,Machahon Holdings,gold,royalties_financial_services,mid,0.86,85.85,0.0116,0.3206,0.1766,FLAT,87.69,249.99,278.53,-22.01,46.0,60.82,,LOW,-,0.7286,0.7026,0.5285,1,189.0746,LEADER,43.7354
119,-6,GROY,Gold Royalty Corp,gold,royalties_financial_services,mid,3.73,53.77,-0.001,-0.0942,-0.2395,STRONG_UP,0.27,124.7,91.28,-39.54,53.41,58.11,0.5504,LOW,-,3.4965,4.0074,3.7021,1,114.613,CONTENDER,34.5536
137,-1,ASA,ASA Gold & Precious Metals,gold,royalties_financial_services,mid,69.32,58.49,0.0409,0.0072,0.0698,FLAT,41.59,128.41,311.49,-32.51,59.04,64.92,0.4231,LOW,-,61.969,67.793,51.6892,1,116.7768,CONTENDER,32.294
141,-8,MTA,Metalla Royalty & Str.,gold,royalties_financial_services,mid,6.98,55.66,0.0126,-0.1669,-0.1655,FLAT,-4.77,125.89,118.81,-33.04,53.82,59.38,0.6044,LOW,-,6.8105,7.5862,6.5742,1,114.1024,CONTENDER,31.8487
188,3,OR,Osisko Gold royalties_financial_services,gold,royalties_financial_services,large,40.11,31.13,-0.0289,-0.0503,-0.0386,FLAT,3.62,73.17,154.22,-31.13,60.24,59.4,0.4733,LOW,-,37.4545,40.6868,35.7217,1,74.2009,LAGGARD,25.9289
204,4,TFPM,Triple Flag Precious Metals,gold,royalties_financial_services,large,35.81,28.3,-0.0278,-0.0692,-0.0398,FLAT,15.68,65.75,135.05,-26.03,57.43,50.53,0.5914,LOW,-,34.071,35.9809,31.1262,1,74.7287,LAGGARD,24.0849
238,-14,FISH.V,Sailfish Royalty Corp.,gold,royalties_financial_services,small,3.6,49.06,-0.0423,-0.0482,-0.0171,FLAT,22.03,114.2,180.48,-26.84,44.98,66.31,0.1487,LOW,-,3.551,3.8696,3.1787,1,77.467,LAGGARD,20.4743
245,-9,RGLD,Royal Gold Inc,gold,royalties_financial_services,large,271.52,15.09,-0.0134,0.0438,0.0521,STRONG_DOWN,36.66,48.05,129.08,-29.27,55.42,51.3,0.6683,LOW,-,248.1502,265.4978,212.7262,1,51.9113,LAGGARD,19.9246
255,-15,FNV,Franco-Nevada Corp,gold,royalties_financial_services,large,257.29,16.98,-0.0556,-0.0357,0.0656,STRONG_DOWN,21.79,52.63,124.47,-20.62,57.03,48.36,0.6831,LOW,-,246.031,252.1459,211.0086,1,62.066,LAGGARD,18.7035
288,-4,VROY.V,Vizsla royalties_financial_services,gold,royalties_financial_services,small,2.67,11.32,-0.037,-0.2266,-0.4693,STRONG_UP,-30.65,44.32,108.59,-52.48,49.4,86.99,0.2046,LOW,-,2.6485,3.1298,3.5873,0,25.171,WEAK,15.2351
