rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
2,1,5802.T,Sumitomo Electric Industries,lithium,producer,large,10580.0,97.5,0.0557,-0.0383,0.6456,FLAT,153.72,426.14,359.56,-22.31,58.44,74.66,1.1621,MED,-,9639.7415,9224.1518,5895.9748,1,333.5582,LEADER,80.8746
3,-1,2308.TW,Delta Electronics Inc,lithium,producer,large,1735.0,100.0,0.1602,0.1813,0.7745,STRONG_DOWN,96.27,427.12,462.98,-17.21,53.94,65.65,0.8914,LOW,-,1484.0,1349.6,927.6778,1,350.9375,LEADER,73.1875
7,0,PLS.AX,PLS GROUP LTD,lithium,producer,large,5.36,90.0,-0.0029,0.0359,0.1217,STRONG_DOWN,100.0,291.24,33.33,-30.79,54.4,58.51,0.5675,LOW,-,4.89,4.6734,3.3801,1,270.7828,LEADER,62.9834
8,-4,MIN.AX,MINERAL RESOURCES LTD,lithium,producer,large,57.98,82.5,0.0475,-0.1054,-0.0373,FLAT,29.8,247.81,-19.68,-30.29,56.4,52.39,0.5724,LOW,-,55.137,55.3144,45.7145,1,266.7782,LEADER,62.7092
10,37,002709.SZ,GUANGZHOU TINCI MATERIALS -A,lithium,producer,large,46.72,65.0,0.0214,-0.1057,-0.0793,FLAT,36.88,177.81,86.77,-21.71,53.11,45.15,1.9139,HIGH,-,44.94,43.4258,34.2018,1,209.1538,CONTENDER,58.9128
17,27,GEV,GE Vernova Inc,lithium,producer,large,991.32,72.5,0.0516,0.1341,0.5625,STRONG_DOWN,56.57,209.32,628.56,-17.51,55.82,43.84,0.7727,LOW,-,884.5762,842.2085,668.734,1,266.5225,CONTENDER,56.3886
25,23,300450.SZ,WUXI LEAD INTELLIGENT EQUI-A,lithium,producer,large,52.31,67.5,0.0755,-0.0701,-0.0748,STRONG_UP,-20.13,181.12,117.17,-32.4,50.21,50.18,1.0364,MED,-,49.019,52.938,45.7262,1,181.2244,CONTENDER,53.2814
30,60,002738.SZ,SINOMINE RESOURCE GROUP CO-A,lithium,producer,large,77.76,60.0,0.0238,-0.052,-0.1286,STRONG_UP,74.51,173.2,108.63,-34.96,51.45,62.19,1.5453,HIGH,-,72.1455,80.1152,58.5522,1,143.2919,CONTENDER,51.2047
34,-2,LTR.AX,LIONTOWN LTD,lithium,producer,large,1.955,87.5,0.1003,0.1414,-0.0992,FLAT,87.08,268.87,46.99,-34.62,50.8,71.9,0.4721,LOW,-,1.6778,1.6984,1.3143,1,189.9651,LEADER,50.557
35,-2,ENR.DE,Siemens Energy AG,lithium,producer,large,167.22,77.5,0.064,0.0237,0.279,FLAT,60.09,212.49,864.02,-17.25,52.0,55.96,1.0998,MED,-,150.75,154.6052,117.5173,1,197.4548,LEADER,50.3109
