rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,SNDK,Sandisk,Technology,Electronic Components,large,1562.34,100.0,0.2044,0.6408,1.4287,STRONG_DOWN,652.25,3685.66,4239.83,-31.34,59.04,97.3,1.1232,MED,-,1087.089,837.601,386.8233,1,2236.3935,LEADER,477.1477
2,0,WDC,Western Digital,Technology,Electronic Components,large,480.0,97.73,0.0454,0.2043,0.4298,STRONG_DOWN,193.77,935.16,790.76,-20.59,63.86,68.14,0.9062,LOW,-,408.7465,335.5526,200.8888,1,876.4166,LEADER,170.8678
3,0,WBD,Warner Bros. Discovery,Consumer Discretionary,Miscellaneous Amusement & Recreation Services,large,27.11,100.0,0.006,-0.0284,-0.0244,FLAT,20.92,193.72,232.64,-21.31,48.59,13.19,0.528,LOW,-,27.165,27.4042,23.0955,1,713.6216,LEADER,139.9582
4,0,MU,Micron Technology,Technology,Semiconductors,large,746.81,95.45,0.2559,0.5822,0.6988,STRONG_DOWN,213.61,711.14,520.3,-30.28,57.83,76.81,1.5207,HIGH,-,525.3915,448.8925,290.4465,1,535.4122,LEADER,136.9789
5,0,STX,Seagate Technology,Technology,Electronic Components,large,782.64,93.18,0.0201,0.3622,0.5954,STRONG_DOWN,182.28,677.56,767.95,-21.0,58.63,66.51,1.2249,MED,-,628.1545,495.9131,320.5759,1,597.2878,LEADER,133.0177
6,0,INTC,Intel,Technology,Semiconductors,large,124.92,90.91,0.2646,0.8092,1.2371,STRONG_DOWN,235.45,463.21,321.15,-24.17,52.61,86.56,2.0712,HIGH,-,84.366,62.1138,42.3369,1,281.5328,LEADER,77.1889
7,0,EA,Electronic Arts,Consumer Discretionary,Miscellaneous Amusement & Recreation Services,large,200.44,81.25,-0.0077,-0.0278,-0.0219,FLAT,0.22,34.86,59.17,-7.46,53.82,5.92,1.2693,MED,-,202.415,201.8208,194.043,1,316.8831,LEADER,69.6632
8,0,AMD,Advanced Micro Devices,Technology,Semiconductors,large,455.19,88.64,0.2931,0.6642,0.858,STRONG_DOWN,91.5,321.0,199.62,-27.76,55.42,72.06,1.4974,MED,-,326.2265,254.511,217.3529,1,246.8785,LEADER,64.0907
9,0,LRCX,Lam Research,Technology,Industrial Machinery,large,294.05,86.36,0.0976,-0.1121,0.0347,FLAT,81.82,260.13,227.15,-20.01,59.44,57.39,0.9021,LOW,-,266.6505,240.9561,178.5274,1,269.4189,LEADER,59.6249
10,0,GOOGL,Alphabet Inc. (Class A),Technology,Computer Software,large,400.8,79.55,0.0061,0.07,-0.0159,FLAT,40.95,153.81,139.62,-20.37,55.42,34.0,0.7038,LOW,-,357.521,323.7033,286.0181,1,250.7127,LEADER,55.8459
11,0,GOOG,Alphabet Inc. (Class C),Technology,Computer Software,large,397.05,77.27,0.0062,0.0642,-0.0278,FLAT,39.34,149.67,135.08,-20.75,55.42,33.21,0.6888,LOW,-,354.9995,322.0697,286.0698,1,249.7647,LEADER,55.7561
12,0,KLAC,KLA Corporation,Technology,Electronic Components,large,1869.1899,75.0,0.0513,-0.1515,0.0503,FLAT,55.4,147.66,164.55,-22.41,61.04,47.84,1.3188,MED,-,1794.4505,1617.2062,1280.2307,1,188.3993,LEADER,50.3449
13,0,AMAT,Applied Materials,Technology,Semiconductors,large,435.44,81.82,0.0729,-0.1374,0.0695,FLAT,87.06,161.52,111.24,-21.37,57.83,52.87,1.2065,MED,-,400.594,373.035,274.551,1,176.6782,LEADER,47.7444
14,0,ASML,ASML Holding,Technology,Industrial Machinery,large,1592.02,70.45,0.1088,-0.1481,-0.135,FLAT,55.23,113.88,74.1,-17.85,57.03,47.25,1.3762,MED,-,1457.6617,1399.8603,1131.7728,1,137.4462,CONTENDER,37.564
15,0,MPWR,Monolithic Power Systems,Technology,Semiconductors,large,1600.84,72.73,-0.0253,-0.045,0.0805,FLAT,67.71,127.43,131.36,-22.45,53.41,53.3,1.1801,MED,-,1526.592,1276.3021,1034.6958,1,127.6934,CONTENDER,37.5171
16,0,AVGO,Broadcom,Technology,Semiconductors,large,430.0,68.18,-0.0104,-0.0701,0.0035,FLAT,21.41,95.63,229.22,-28.67,55.82,40.62,0.934,LOW,-,410.173,358.6447,342.5107,1,131.4192,CONTENDER,36.5006
17,0,MRVL,Marvell Technology,Technology,Semiconductors,large,170.13,84.09,-0.0032,0.1307,0.8176,STRONG_DOWN,82.51,164.48,149.97,-26.36,53.01,67.06,0.9013,LOW,-,154.597,118.5861,90.6902,1,130.0196,LEADER,35.476
18,0,INSM,Insmed Incorporated,Health Care,Biotechnology,large,101.35,100.0,-0.2761,-0.2921,-0.211,FLAT,-45.42,49.59,290.26,-52.06,54.22,65.12,3.4185,HIGH,EARLY,137.213,144.14,155.8354,0,41.2929,LAGGARD,35.0055
19,0,MCHP,Microchip Technology,Technology,Semiconductors,large,99.09,56.82,-0.0029,0.1913,0.0902,FLAT,69.46,67.41,14.3,-34.41,50.6,45.27,1.9916,HIGH,-,87.3775,74.7154,68.0274,1,75.3469,CONTENDER,34.37
20,0,ROST,Ross Stores,Consumer Discretionary,Clothing/Shoe/Accessory Stores,large,225.81,93.75,-0.0018,0.0154,0.1496,STRONG_DOWN,41.55,52.8,72.68,-17.68,56.63,25.13,1.4843,MED,-,225.8845,218.0714,179.1418,1,118.974,LEADER,33.5193
