date,value,positions,cash,hedge,income_cum,withdrawn_cum,spy,bench,all_in
2025-02-12,130961.24,125151.72,5809.52,0.0,40225.16,0.0,135853.7,125321.45,130961.24
2025-02-13,134072.9,128262.41,5810.49,0.0,40225.16,0.0,137262.83,125828.2,134072.9
2025-02-14,133106.22,127294.76,5811.46,0.0,40225.16,0.0,137256.61,125596.1,133106.22
2025-02-18,132526.78,126714.34,5812.44,0.0,40225.16,0.0,137652.87,125976.2,132526.78
2025-02-19,132525.0,126711.59,5813.41,0.0,40225.16,0.0,137971.73,126736.27,132525.0
2025-02-20,132152.43,125222.79,6929.64,0.0,41340.41,0.0,137408.21,126736.38,132152.43
2025-02-21,128285.09,121354.3,6930.79,0.0,41340.41,0.0,135099.79,125512.13,128285.09
2025-02-24,126715.4,119548.28,7167.12,0.0,41575.59,0.0,134496.46,125448.91,126715.4
2025-02-25,122859.76,115691.45,7168.31,0.0,41575.59,0.0,133840.04,125744.57,122859.76
2025-02-26,122460.6,114986.61,7473.99,0.0,41880.08,0.0,133906.78,125428.03,122460.6
2025-02-27,119731.2,94226.96,25504.25,0.0,41880.08,0.0,131808.47,124583.75,119731.2
2025-02-28,121481.61,95973.12,25508.49,0.0,41880.08,0.0,133827.98,126103.78,121481.61
2025-03-03,119210.6,93475.82,25734.78,0.0,42102.12,0.0,131526.21,125276.38,119210.6
2025-03-04,119504.62,93765.56,25739.06,0.0,42102.12,0.0,129998.45,123756.71,119504.62
2025-03-05,121127.54,95384.19,25743.36,0.0,42102.12,0.0,131369.99,124875.76,121127.54
2025-03-06,118800.76,91896.76,26904.0,0.0,43258.48,0.0,129081.49,123524.96,118800.76
2025-03-07,119624.37,92715.89,26908.48,0.0,43258.48,0.0,129791.78,124242.93,119624.37
2025-03-10,113971.39,71730.43,42240.96,0.0,43258.48,0.0,126399.74,122533.26,113971.39
2025-03-11,113773.5,71525.52,42247.99,0.0,43258.48,0.0,125369.57,121182.46,113773.5
2025-03-12,114595.97,72340.95,42255.03,0.0,43258.48,0.0,126022.37,121056.03,114595.97
2025-03-13,113310.15,71048.1,42262.05,0.0,43258.48,0.0,124375.2,119958.55,113310.15
2025-03-14,114987.01,72717.94,42269.07,0.0,43258.48,0.0,126894.51,121626.46,114987.01
2025-03-17,115419.01,73142.92,42276.1,0.0,43258.48,0.0,127854.72,122682.18,115419.01
2025-03-18,114289.62,72006.48,42283.13,0.0,43258.48,0.0,126499.47,121922.45,114289.62
2025-03-19,115175.22,72885.05,42290.16,0.0,43258.48,0.0,127851.1,122534.87,115175.22
2025-03-20,114995.13,72697.94,42297.18,0.0,43258.48,0.0,127488.81,122281.78,114995.13
2025-03-21,115169.8,72865.6,42304.21,0.0,43258.48,0.0,127530.35,121944.26,115169.8
2025-03-24,116314.52,73760.99,42553.53,0.0,43500.78,0.0,129764.45,123379.96,116314.52
2025-03-25,116622.7,74062.11,42560.59,0.0,43500.78,0.0,130070.1,123084.65,116622.7
2025-03-26,115686.05,72827.29,42858.77,0.0,43791.88,0.0,128551.26,122789.34,115686.05
2025-03-27,115415.25,72549.36,42865.89,0.0,43791.88,0.0,128217.79,122515.14,115415.25
2025-03-28,113954.9,71081.88,42873.02,0.0,43791.88,0.0,125692.7,121037.69,113954.9
2025-03-31,113957.5,71077.36,42880.15,0.0,43791.88,0.0,126518.07,122008.97,113957.5
2025-04-01,114163.39,114163.39,0.0,0.0,43791.88,0.0,126867.95,122099.39,114163.39
2025-04-02,114512.75,114512.75,0.0,0.0,43791.88,0.0,127653.51,122590.68,114512.75
2025-04-03,109885.23,109885.23,0.0,0.0,43791.88,0.0,121501.56,118768.41,109885.23
2025-04-04,103386.51,103386.51,0.0,0.0,43791.88,0.0,114553.46,112212.8,103386.51
2025-04-07,102288.81,102288.81,0.0,0.0,43791.88,0.0,114354.89,111807.21,102288.81
2025-04-08,101079.45,101079.45,0.0,0.0,43791.88,0.0,112608.26,110077.66,101079.45
2025-04-09,106925.35,106925.35,0.0,0.0,43791.88,0.0,124139.54,117893.47,106925.35
2025-04-10,102918.42,102918.42,0.0,0.0,43791.88,0.0,118823.55,115032.14,102918.42
2025-04-11,105214.22,105214.22,0.0,0.0,43791.88,0.0,120893.98,116142.71,105214.22
2025-04-14,105910.24,105910.24,0.0,0.0,43791.88,0.0,122040.01,117616.3,105910.24
2025-04-15,105801.65,105801.65,0.0,0.0,43791.88,0.0,121706.54,117274.77,105801.65
2025-04-16,105310.55,105310.55,0.0,0.0,43791.88,0.0,119064.26,115353.04,105310.55
2025-04-17,105558.83,104211.66,1347.17,0.0,45139.05,0.0,119230.59,115673.49,105558.83
2025-04-21,103629.07,102281.67,1347.4,0.0,45139.05,0.0,116460.04,113431.44,103629.07
2025-04-22,105912.36,104564.73,1347.62,0.0,45139.05,0.0,119417.3,115823.27,105912.36
2025-04-23,106109.31,104761.46,1347.85,0.0,45139.05,0.0,121224.57,116634.88,106109.31
2025-04-24,107149.49,105801.42,1348.07,0.0,45139.05,0.0,123717.41,117937.63,107149.49
2025-04-25,107541.47,106193.17,1348.3,0.0,45139.05,0.0,124591.43,118279.45,107541.47
2025-04-28,107665.67,106317.15,1348.52,0.0,45139.05,0.0,124638.33,118514.49,107665.67
2025-04-29,108012.69,106442.45,1570.23,0.0,45360.54,0.0,125406.2,118920.36,108012.69
2025-04-30,107094.63,105524.14,1570.49,0.0,45360.54,0.0,125455.32,119582.49,107094.63
2025-05-01,107373.12,105802.36,1570.75,0.0,45360.54,0.0,126324.91,119578.36,107373.12
2025-05-02,108256.28,106685.27,1571.02,0.0,45360.54,0.0,128158.73,120774.52,108256.28
2025-05-05,106993.24,105421.97,1571.28,0.0,45360.54,0.0,127440.46,120668.08,106993.24
2025-05-06,107500.54,105929.0,1571.54,0.0,45360.54,0.0,126399.3,120198.6,107500.54
2025-05-07,107661.89,106090.09,1571.8,0.0,45360.54,0.0,126919.49,120818.2,107661.89
2025-05-08,108579.28,107007.21,1572.07,0.0,45360.54,0.0,127784.65,120797.16,108579.28
2025-05-09,108897.92,107325.59,1572.33,0.0,45360.54,0.0,127625.9,120754.78,108897.92
2025-05-12,110435.67,108863.07,1572.6,0.0,45360.54,0.0,131750.84,121886.88,110435.67
2025-05-13,110474.19,108901.33,1572.87,0.0,45360.54,0.0,132602.76,121566.88,110474.19
2025-05-14,109900.43,108327.29,1573.13,0.0,45360.54,0.0,132769.1,120841.17,109900.43
2025-05-15,110778.99,107673.66,3105.33,0.0,46892.47,0.0,133404.28,121418.06,110778.99
2025-05-16,110996.91,107891.06,3105.85,0.0,46892.47,0.0,134231.86,122016.3,110996.91
2025-05-19,110434.33,107327.95,3106.37,0.0,46892.47,0.0,134376.07,122123.4,110434.33
2025-05-20,109734.89,106627.99,3106.9,0.0,46892.47,0.0,133934.24,122145.07,109734.89
2025-05-21,108513.22,105405.8,3107.42,0.0,46892.47,0.0,131725.42,121333.93,108513.22
2025-05-22,108149.74,105041.8,3107.94,0.0,46892.47,0.0,131776.77,120928.52,108149.74
2025-05-23,107799.81,104691.35,3108.46,0.0,46892.47,0.0,130897.06,120480.41,107799.81
2025-05-27,108823.41,105714.43,3108.98,0.0,46892.47,0.0,133560.19,121655.21,108823.41
2025-05-28,107928.82,104819.32,3109.5,0.0,46892.47,0.0,132804.32,121292.52,107928.82
2025-05-29,108240.14,104898.82,3341.32,0.0,47123.77,0.0,133317.87,121506.38,108240.14
2025-05-30,108296.49,104954.61,3341.88,0.0,47123.77,0.0,133172.39,121698.89,108296.49
2025-06-02,108896.03,105553.58,3342.44,0.0,47123.77,0.0,133907.09,121870.05,108896.03
2025-06-03,109442.58,106099.58,3343.01,0.0,47123.77,0.0,134655.05,122105.46,109442.58
2025-06-04,108921.62,105578.05,3343.57,0.0,47123.77,0.0,134620.14,122148.68,108921.62
2025-06-05,108631.6,105287.47,3344.13,0.0,47123.77,0.0,133983.7,122170.56,108631.6
2025-06-06,109895.94,106551.25,3344.69,0.0,47123.77,0.0,135330.99,122726.28,109895.94
2025-06-09,110004.85,106659.59,3345.25,0.0,47123.77,0.0,135450.88,122705.45,110004.85
2025-06-10,110862.9,107517.08,3345.82,0.0,47123.77,0.0,136203.28,123068.99,110862.9
2025-06-11,111626.39,108280.01,3346.38,0.0,47123.77,0.0,135823.37,123048.16,111626.39
2025-06-12,111574.68,107265.46,4309.22,0.0,48086.04,0.0,136352.4,123603.88,111574.68
2025-06-13,112032.78,107722.84,4309.94,0.0,48086.04,0.0,134860.11,122750.24,112032.78
2025-06-16,112569.52,108258.85,4310.67,0.0,48086.04,0.0,136116.72,123220.54,112569.52
2025-06-17,112744.88,108433.49,4311.39,0.0,48086.04,0.0,134978.28,122388.24,112744.88
2025-06-18,112560.05,108247.93,4312.11,0.0,48086.04,0.0,134958.84,122111.16,112560.05
2025-06-20,113159.03,108846.2,4312.83,0.0,48086.04,0.0,134649.93,122133.03,113159.03
2025-06-23,112373.29,108059.75,4313.54,0.0,48086.04,0.0,135948.62,122945.0,112373.29
2025-06-24,111321.21,107006.96,4314.26,0.0,48086.04,0.0,137415.38,123885.09,111321.21
2025-06-25,111230.69,106915.72,4314.97,0.0,48086.04,0.0,137491.1,123437.17,111230.69
2025-06-26,112155.9,107840.21,4315.69,0.0,48086.04,0.0,138542.11,123523.1,112155.9
2025-06-27,112056.16,107504.24,4551.91,0.0,48321.54,0.0,139214.94,124078.82,112056.16
2025-06-30,112120.58,107567.91,4552.67,0.0,48321.54,0.0,139865.66,124485.06,112120.58
2025-07-01,113221.5,113014.0,207.5,0.0,48529.04,0.0,139821.98,125212.02,113221.5
2025-07-02,114373.69,114166.15,207.54,0.0,48529.04,0.0,140441.74,125277.86,114373.69
2025-07-03,115140.78,114933.21,207.57,0.0,48529.04,0.0,141523.71,125606.47,115140.78
2025-07-07,115092.66,114885.06,207.61,0.0,48529.04,0.0,140493.69,125059.17,115092.66
2025-07-08,114976.4,114768.75,207.64,0.0,48529.04,0.0,140419.05,125278.31,114976.4
2025-07-09,116188.81,115981.13,207.68,0.0,48529.04,0.0,141242.27,125366.04,116188.81
2025-07-10,116932.9,116725.19,207.71,0.0,48529.04,0.0,141632.04,125607.06,116932.9
2025-07-11,116835.49,116627.74,207.75,0.0,48529.04,0.0,141146.05,125169.25,116835.49
2025-07-14,117416.37,117208.58,207.78,0.0,48529.04,0.0,141409.76,125322.69,117416.37
2025-07-15,117134.08,116926.26,207.82,0.0,48529.04,0.0,140819.83,124512.61,117134.08
2025-07-16,117859.44,117651.59,207.85,0.0,48529.04,0.0,141280.36,124950.72,117859.44
2025-07-17,118950.21,118742.32,207.89,0.0,48529.04,0.0,142125.7,125739.19,118950.21
2025-07-18,118866.94,118659.01,207.92,0.0,48529.04,0.0,142024.52,125629.85,118866.94
2025-07-21,118797.89,118589.94,207.96,0.0,48529.04,0.0,142288.24,125367.22,118797.89
2025-07-22,118094.5,117886.51,207.99,0.0,48529.04,0.0,142308.67,126024.31,118094.5
2025-07-23,118018.56,117531.78,486.79,0.0,48807.8,0.0,143492.38,126199.63,118018.56
2025-07-24,118177.93,115110.51,3067.43,0.0,51388.36,0.0,143539.36,126068.39,118177.93
2025-07-25,118194.79,115126.85,3067.94,0.0,51388.36,0.0,144132.59,126397.01,118194.79
2025-07-28,117593.43,114524.97,3068.46,0.0,51388.36,0.0,144097.76,126068.69,117593.43
2025-07-29,117004.17,113935.2,3068.97,0.0,51388.36,0.0,143726.77,126046.94,117004.17
2025-07-30,117421.9,114261.41,3160.49,0.0,51479.36,0.0,143550.39,125346.36,117421.9
2025-07-31,117952.17,114791.15,3161.02,0.0,51479.36,0.0,143024.6,124558.18,117952.17
2025-08-01,113026.93,109678.88,3348.05,0.0,51665.87,0.0,140734.0,123437.16,113026.93
2025-08-04,114834.33,111485.73,3348.6,0.0,51665.87,0.0,142824.41,124795.1,114834.33
2025-08-05,113084.07,109734.92,3349.15,0.0,51665.87,0.0,142117.26,124072.74,113084.07
2025-08-06,113838.27,110488.57,3349.7,0.0,51665.87,0.0,143181.54,124270.1,113838.27
2025-08-07,114098.7,110748.45,3350.25,0.0,51665.87,0.0,143064.86,124073.29,114098.7
2025-08-08,114668.57,111317.76,3350.8,0.0,51665.87,0.0,144155.66,124423.93,114668.57
2025-08-11,114811.99,111460.64,3351.35,0.0,51665.87,0.0,143877.54,124380.41,114811.99
2025-08-12,115821.53,112469.63,3351.9,0.0,51665.87,0.0,145375.27,125037.61,115821.53
2025-08-13,115810.99,112458.54,3352.45,0.0,51665.87,0.0,145862.33,125782.41,115810.99
2025-08-14,115837.64,112484.64,3352.99,0.0,51665.87,0.0,145876.13,125651.29,115837.64
2025-08-15,115289.45,111935.91,3353.54,0.0,51665.87,0.0,145542.72,125804.85,115289.45
2025-08-18,115317.69,111963.6,3354.09,0.0,51665.87,0.0,145512.29,125914.62,115317.69
2025-08-19,113690.23,110335.59,3354.64,0.0,51665.87,0.0,144741.0,126330.95,113690.23
2025-08-20,113472.69,109842.24,3630.45,0.0,51941.12,0.0,144365.57,126703.48,113472.69
2025-08-21,113018.45,108093.27,4925.18,0.0,53235.27,0.0,143799.96,126222.01,113018.45
2025-08-22,114956.63,110030.65,4925.98,0.0,53235.27,0.0,145958.92,127295.27,114956.63
2025-08-25,114140.47,109213.69,4926.78,0.0,53235.27,0.0,145331.38,126572.91,114140.47
2025-08-26,114494.42,109566.84,4927.58,0.0,53235.27,0.0,145926.8,126682.67,114494.42
2025-08-27,114835.48,109907.11,4928.37,0.0,53235.27,0.0,146252.42,126770.53,114835.48
2025-08-28,115278.4,110256.64,5021.76,0.0,53327.86,0.0,146759.38,126902.18,115278.4
2025-08-29,114548.82,109526.25,5022.57,0.0,53327.86,0.0,145904.05,126814.87,114548.82
2025-09-02,114057.94,108848.9,5209.03,0.0,53513.52,0.0,144847.47,126526.08,114057.94
2025-09-03,114445.89,109236.03,5209.86,0.0,53513.52,0.0,145615.38,126373.19,114445.89
2025-09-04,115326.74,110116.05,5210.69,0.0,53513.52,0.0,146805.69,126767.74,115326.74
2025-09-05,114296.17,109084.67,5211.5,0.0,53513.52,0.0,146390.43,126811.92,114296.17
2025-09-08,114814.71,109602.4,5212.31,0.0,53513.52,0.0,146742.57,126878.0,114814.71
2025-09-09,115522.93,110309.8,5213.13,0.0,53513.52,0.0,147074.8,126747.0,115522.93
2025-09-10,115466.78,110252.85,5213.94,0.0,53513.52,0.0,147491.08,127075.86,115466.78
2025-09-11,116236.59,111021.83,5214.75,0.0,53513.52,0.0,148690.22,127842.67,116236.59
2025-09-12,116400.34,111184.78,5215.56,0.0,53513.52,0.0,148642.06,127076.63,116400.34
2025-09-15,117186.11,111969.74,5216.37,0.0,53513.52,0.0,149416.6,126901.83,117186.11
2025-09-16,117065.83,111848.66,5217.18,0.0,53513.52,0.0,149215.86,126792.72,117065.83
2025-09-17,116873.89,111655.91,5217.98,0.0,53513.52,0.0,149035.01,127121.57,116873.89
2025-09-18,117924.32,111135.29,6789.03,0.0,55083.77,0.0,149716.66,127143.85,117924.32
2025-09-19,118575.4,111785.32,6790.08,0.0,55083.77,0.0,150440.55,126990.95,118575.4
2025-09-22,118159.27,111368.16,6791.11,0.0,55083.77,0.0,151135.52,126903.73,118159.27
2025-09-23,117372.89,110580.75,6792.15,0.0,55083.77,0.0,150333.3,126947.91,117372.89
2025-09-24,117467.26,110393.56,7073.7,0.0,55364.28,0.0,149867.23,127035.88,117467.26
2025-09-25,116398.17,109323.38,7074.79,0.0,55364.28,0.0,149193.28,126532.61,116398.17
2025-09-26,117131.71,110055.84,7075.87,0.0,55364.28,0.0,150027.59,127168.02,117131.71
2025-09-29,118303.7,111133.1,7170.61,0.0,55457.93,0.0,150439.49,127212.2,118303.7
2025-09-30,118655.59,111483.89,7171.7,0.0,55457.93,0.0,150992.92,127519.15,118655.59
2025-10-01,119120.84,118935.36,185.47,0.0,55643.4,0.0,151495.5,127778.36,119120.84
2025-10-02,119391.16,118048.81,1342.35,0.0,56800.25,0.0,151666.34,127778.48,119391.16
2025-10-03,119431.36,118088.81,1342.55,0.0,56800.25,0.0,151664.7,128180.63,119431.36
2025-10-06,119827.02,118484.26,1342.76,0.0,56800.25,0.0,152196.01,128046.75,119827.02
2025-10-07,119489.16,118146.19,1342.97,0.0,56800.25,0.0,151645.91,127823.52,119489.16
2025-10-08,119818.81,118475.64,1343.17,0.0,56800.25,0.0,152528.86,127912.99,119818.81
2025-10-09,119152.92,117809.54,1343.38,0.0,56800.25,0.0,152098.17,127555.76,119152.92
2025-10-10,116510.2,115166.62,1343.58,0.0,56800.25,0.0,148087.07,125880.79,116510.2
2025-10-13,118420.14,117076.35,1343.79,0.0,56800.25,0.0,150303.55,127109.31,118420.14
2025-10-14,118374.3,117030.31,1343.99,0.0,56800.25,0.0,150124.98,127846.48,118374.3
2025-10-15,119024.43,117680.24,1344.2,0.0,56800.25,0.0,150775.73,127824.26,119024.43
2025-10-16,118597.28,116673.69,1923.59,0.0,57379.44,0.0,149774.48,127020.34,118597.28
2025-10-17,119576.03,117652.15,1923.88,0.0,57379.44,0.0,150604.36,127802.18,119576.03
2025-10-20,121148.26,119224.09,1924.17,0.0,57379.44,0.0,152133.06,128494.67,121148.26
2025-10-21,120939.61,119015.15,1924.46,0.0,57379.44,0.0,152131.4,129276.5,120939.61
2025-10-22,120407.5,118200.66,2206.84,0.0,57661.52,0.0,151360.13,128762.93,120407.5
2025-10-23,121004.25,118254.16,2750.09,0.0,58204.45,0.0,152236.45,129142.74,121004.25
2025-10-24,122151.15,119400.65,2750.5,0.0,58204.45,0.0,153451.11,129142.86,122151.15
2025-10-27,123806.29,121055.38,2750.91,0.0,58204.45,0.0,155218.65,129455.66,123806.29
2025-10-28,123860.11,121108.8,2751.31,0.0,58204.45,0.0,155621.69,128629.4,123860.11
2025-10-29,124405.78,121654.06,2751.72,0.0,58204.45,0.0,155695.22,127892.48,124405.78
2025-10-30,124524.18,121217.09,3307.09,0.0,58759.41,0.0,154023.87,127914.94,124524.18
2025-10-31,124344.84,121037.26,3307.58,0.0,58759.41,0.0,154517.57,127848.05,124344.84
2025-11-03,124558.45,121052.42,3506.03,0.0,58957.36,0.0,154801.2,127526.55,124558.45
2025-11-04,123421.42,119914.86,3506.55,0.0,58957.36,0.0,153010.43,127526.79,123421.42
2025-11-05,124361.26,120854.18,3507.08,0.0,58957.36,0.0,153528.48,127705.71,124361.26
2025-11-06,123830.65,119663.44,4167.21,0.0,59616.97,0.0,151921.26,127214.58,123830.65
2025-11-07,123205.44,119037.6,4167.83,0.0,59616.97,0.0,152067.76,127661.51,123205.44
2025-11-10,125130.75,120962.28,4168.46,0.0,59616.97,0.0,154383.77,128264.78,125130.75
2025-11-11,125737.38,121568.29,4169.09,0.0,59616.97,0.0,154729.32,129136.07,125737.38
2025-11-12,125425.67,121255.96,4169.71,0.0,59616.97,0.0,154813.91,129515.99,125425.67
2025-11-13,123878.22,119438.25,4439.97,0.0,59886.6,0.0,152306.61,128578.18,123878.22
2025-11-14,123612.43,119171.79,4440.64,0.0,59886.6,0.0,152282.84,128310.41,123612.43
2025-11-17,123234.66,118793.36,4441.3,0.0,59886.6,0.0,150898.98,127528.93,123234.66
2025-11-18,122504.68,118062.72,4441.97,0.0,59886.6,0.0,149663.31,127305.82,122504.68
2025-11-19,123335.26,118892.62,4442.63,0.0,59886.6,0.0,150227.79,127373.06,123335.26
2025-11-20,121939.72,117159.45,4780.27,0.0,60223.57,0.0,147994.72,126323.57,121939.72
2025-11-21,123378.43,118597.45,4780.98,0.0,60223.57,0.0,149432.75,127976.57,123378.43
2025-11-24,126138.69,121357.0,4781.69,0.0,60223.57,0.0,151578.45,128535.17,126138.69
2025-11-25,127142.68,122360.28,4782.4,0.0,60223.57,0.0,152970.04,129875.47,127142.68
2025-11-26,127498.59,122325.54,5173.05,0.0,60613.51,0.0,154001.15,130389.4,127498.59
2025-11-28,128127.92,122459.37,5668.55,0.0,61108.25,0.0,154822.17,130925.67,128127.92
2025-12-01,127713.54,121814.2,5899.35,0.0,61338.22,0.0,154132.72,130191.09,127713.54
2025-12-02,128157.6,122257.39,5900.21,0.0,61338.22,0.0,154411.91,130079.77,128157.6
2025-12-03,128669.85,122768.79,5901.06,0.0,61338.22,0.0,154934.35,130794.83,128669.85
2025-12-04,128372.27,121846.93,6525.34,0.0,61961.65,0.0,155045.46,130750.5,128372.27
2025-12-05,128621.53,122095.27,6526.27,0.0,61961.65,0.0,155333.48,130683.85,128621.53
2025-12-08,127922.11,121394.91,6527.21,0.0,61961.65,0.0,154878.44,130103.49,127922.11
2025-12-09,128009.38,121481.23,6528.15,0.0,61961.65,0.0,154748.49,129768.83,128009.38
2025-12-10,128805.47,122276.39,6529.08,0.0,61961.65,0.0,155750.83,130640.22,128805.47
2025-12-11,128367.78,121563.92,6803.86,0.0,62235.51,0.0,156105.19,131489.28,128367.78
2025-12-12,127506.83,120702.02,6804.81,0.0,62235.51,0.0,154466.99,131355.6,127506.83
2025-12-15,126956.26,120150.5,6805.76,0.0,62235.51,0.0,154239.71,131445.28,126956.26
2025-12-16,126916.15,120109.43,6806.72,0.0,62235.51,0.0,153828.9,130887.26,126916.15
2025-12-17,124977.58,118169.9,6807.68,0.0,62235.51,0.0,152177.42,130262.24,124977.58
2025-12-18,126167.68,119099.7,7067.98,0.0,62494.86,0.0,153299.16,130642.26,126167.68
2025-12-19,127077.1,120008.13,7068.97,0.0,62494.86,0.0,154651.59,130932.95,127077.1
2025-12-22,127572.7,120502.75,7069.96,0.0,62494.86,0.0,155589.85,131424.64,127572.7
2025-12-23,128234.85,121163.9,7070.95,0.0,62494.86,0.0,156282.63,131558.99,128234.85
2025-12-24,128458.73,121106.44,7352.29,0.0,62775.19,0.0,156818.4,131894.36,128458.73
2025-12-26,128380.49,120791.8,7588.69,0.0,63010.57,0.0,156803.5,132006.37,128380.49
2025-12-29,128136.36,120546.6,7589.76,0.0,63010.57,0.0,156260.04,131917.37,128136.36
2025-12-30,127985.62,119885.26,8100.36,0.0,63520.1,0.0,156074.87,131917.71,127985.62
2025-12-31,127357.11,119016.07,8341.03,0.0,63759.63,0.0,154949.78,131218.98,127357.11
2026-01-02,127700.69,127304.04,396.66,0.0,64156.29,0.0,155226.8,131398.13,127700.69
2026-01-05,127891.69,127494.98,396.71,0.0,64156.29,0.0,156233.62,131741.98,127891.69
2026-01-06,127626.33,127229.57,396.77,0.0,64156.29,0.0,157138.71,132842.32,127626.33
2026-01-07,127620.88,127224.06,396.82,0.0,64156.29,0.0,156646.12,132406.76,127620.88
2026-01-08,127011.75,126215.16,796.59,0.0,64556.0,0.0,156631.22,133048.63,127011.75
2026-01-09,127559.8,126763.1,796.7,0.0,64556.0,0.0,157640.24,133530.02,127559.8
2026-01-12,128335.86,127539.05,796.81,0.0,64556.0,0.0,157881.87,133644.64,128335.86
2026-01-13,129451.04,128654.12,796.93,0.0,64556.0,0.0,157575.07,133530.02,129451.04
2026-01-14,129481.72,128684.69,797.04,0.0,64556.0,0.0,156821.52,133736.33,129481.72
2026-01-15,129436.74,128258.87,1177.87,0.0,64936.73,0.0,157237.87,133942.65,129436.74
2026-01-16,129639.72,128461.68,1178.04,0.0,64936.73,0.0,157110.19,133896.8,129639.72
2026-01-20,127881.98,126446.0,1435.98,0.0,65194.5,0.0,153996.98,132085.83,127881.98
2026-01-21,130422.72,128729.45,1693.27,0.0,65451.58,0.0,155726.97,133392.48,130422.72
2026-01-22,131366.78,129258.77,2108.01,0.0,65866.08,0.0,156519.27,133736.33,131366.78
2026-01-23,131710.01,129601.7,2108.31,0.0,65866.08,0.0,156575.15,133828.03,131710.01
2026-01-26,131600.79,129492.18,2108.61,0.0,65866.08,0.0,157349.77,134355.27,131600.79
2026-01-27,132146.7,130037.79,2108.91,0.0,65866.08,0.0,157960.74,134309.42,132146.7
2026-01-28,132466.84,130357.64,2109.21,0.0,65866.08,0.0,157945.84,133919.72,132466.84
2026-01-29,132411.95,129765.19,2646.75,0.0,66403.33,0.0,157641.24,134217.73,132411.95
2026-01-30,130608.27,127961.15,2647.13,0.0,66403.33,0.0,157184.05,134240.66,130608.27
2026-02-02,132356.32,129504.57,2851.75,0.0,66607.58,0.0,157945.4,134708.29,132356.32
2026-02-03,131085.47,128233.32,2852.16,0.0,66607.58,0.0,156645.64,134341.63,131085.47
2026-02-04,125785.31,122932.75,2852.56,0.0,66607.58,0.0,155907.58,135075.3,125785.31
2026-02-05,124121.06,120845.96,3275.09,0.0,67029.7,0.0,154012.9,134296.01,124121.06
2026-02-06,126289.42,123013.86,3275.56,0.0,67029.7,0.0,156888.46,136290.47,126289.42
2026-02-09,127582.45,124306.43,3276.03,0.0,67029.7,0.0,157625.49,136175.97,127582.45
2026-02-10,126844.5,123568.0,3276.49,0.0,67029.7,0.0,157221.37,136519.93,126844.5
2026-02-11,126397.11,123120.15,3276.96,0.0,67029.7,0.0,157186.59,136657.59,126397.11
2026-02-12,124441.79,120768.15,3673.63,0.0,67425.91,0.0,154823.08,136061.68,124441.79
2026-02-13,124360.04,120685.88,3674.16,0.0,67425.91,0.0,154929.82,136749.51,124360.04
2026-02-17,123815.63,120140.95,3674.68,0.0,67425.91,0.0,155173.67,136497.46,123815.63
2026-02-18,124245.97,120318.04,3927.93,0.0,67678.63,0.0,155935.02,136795.59,124245.97
2026-02-19,124293.37,120004.66,4288.71,0.0,68038.85,0.0,155535.34,136635.22,124293.37
2026-02-20,125374.79,121085.46,4289.32,0.0,68038.85,0.0,156630.63,137162.59,125374.79
2026-02-23,124130.75,119585.92,4544.83,0.0,68293.75,0.0,155074.32,136383.3,124130.75
2026-02-24,126073.34,121527.86,4545.48,0.0,68293.75,0.0,156171.82,137071.12,126073.34
2026-02-25,126771.23,122225.11,4546.13,0.0,68293.75,0.0,157455.1,137208.77,126771.23
2026-02-26,125540.27,120611.69,4928.58,0.0,68675.55,0.0,156604.25,137392.27,125540.27
2026-02-27,125267.92,120338.64,4929.28,0.0,68675.55,0.0,155872.83,138057.17,125267.92
2026-03-02,124887.86,119734.79,5153.07,0.0,68898.64,0.0,155959.68,137715.72,124887.86
2026-03-03,123471.33,118317.53,5153.81,0.0,68898.64,0.0,154622.31,136455.15,123471.33
2026-03-04,125219.75,120065.21,5154.54,0.0,68898.64,0.0,155684.43,137028.47,125219.75
2026-03-05,124721.71,119172.42,5549.29,0.0,69292.66,0.0,154840.22,135974.2,124721.71
2026-03-06,123034.7,117484.62,5550.08,0.0,69292.66,0.0,152865.94,134759.48,123034.7
2026-03-09,125154.63,119603.76,5550.87,0.0,69292.66,0.0,154169.11,135424.5,125154.63
2026-03-10,125359.73,119808.07,5551.66,0.0,69292.66,0.0,153928.65,134989.17,125359.73
2026-03-11,125659.88,120107.42,5552.45,0.0,69292.66,0.0,153741.27,134462.16,125659.88
2026-03-12,124058.86,118153.87,5904.99,0.0,69644.4,0.0,151470.64,132674.35,124058.86
2026-03-13,123261.68,117355.84,5905.84,0.0,69644.4,0.0,150637.5,132468.26,123261.68
2026-03-16,124711.91,118805.23,5906.68,0.0,69644.4,0.0,152128.66,133614.67,124711.91
2026-03-17,125432.17,119524.64,5907.53,0.0,69644.4,0.0,152518.47,133867.06,125432.17
2026-03-18,124515.17,118359.89,6155.28,0.0,69891.31,0.0,150449.1,131735.39,124515.17
2026-03-19,124715.29,118201.05,6514.23,0.0,70249.38,0.0,150089.22,131529.31,124715.29
2026-03-20,123093.28,116578.12,6515.17,0.0,70249.38,0.0,148003.71,130177.04,123093.28
2026-03-23,123950.8,117187.0,6763.8,0.0,70497.08,0.0,149510.4,131300.53,123950.8
2026-03-24,123212.77,116448.0,6764.77,0.0,70497.08,0.0,149024.53,131254.92,123212.77
2026-03-25,124607.15,117841.4,6765.74,0.0,70497.08,0.0,149830.17,131644.84,124607.15
