rank,delta_rank,ticker,name,sector,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
50,13,STK.AX,Strickland Metals Limited,Gold,mid,0.105,0.4509,0.994,0.6277,0.5734,STRONG_UP,-40.0,-19.23,-4.55,-59.18,35.18,84.66,3.0802,HIGH,EARLY,0.1343,0.1744,0.1839,0,-7.9912,WEAK,19.1737
51,-8,AS1.AX,Asara Resources Limited,Gold,small,0.135,1.3704,0.9467,1.1299,1.1694,STRONG_DOWN,87.5,145.45,1127.27,-35.48,36.76,129.04,3.9947,HIGH,-,0.1365,0.1311,0.1014,1,41.4361,TREND+LEAD,19.0659
52,4,RMS.AX,Ramelius Resources Limited,Gold,large,3.39,0.698,1.0453,0.9664,0.9012,STRONG_UP,-0.43,25.02,75.36,-38.63,47.83,57.99,0.6097,LOW,PROGRESS,3.385,3.6344,3.7877,0,20.635,WEAK,19.0416
53,-25,GMD.AX,Genesis Minerals Limited,Gold,large,6.26,0.7907,1.0217,1.0445,1.0786,STRONG_DOWN,0.16,41.63,237.47,-36.46,52.17,67.44,0.6681,LOW,SHIFT,6.112,6.1642,6.3052,0,32.2032,WEAK,18.6416
54,14,SMI.AX,Santana Minerals Limited,Gold,mid,0.53,0.5583,0.8802,0.8943,0.7522,FLAT,-36.53,0.0,39.47,-54.7,47.43,59.25,1.5277,HIGH,EARLY,0.602,0.665,0.8027,0,0.0,WEAK,18.5727
59,0,RRL.AX,Regis Resources Limited,Gold,mid,6.42,0.7508,0.9834,0.9329,0.8718,STRONG_UP,-2.99,34.47,242.1,-39.58,53.75,58.53,0.6145,LOW,EARLY,6.6735,6.868,6.7578,0,31.6559,WEAK,17.8925
60,-9,NST.AX,Northern Star Resources Limited,Gold,large,19.68,0.5449,0.9628,0.9577,0.8201,STRONG_UP,-23.04,-2.41,43.59,-45.32,51.78,66.6,0.569,LOW,EARLY,20.567,21.2032,23.8303,0,-1.8753,WEAK,17.335
63,14,PEC.AX,Perpetual Resources Limited,Gold,small,0.015,0.6442,1.0923,1.3078,1.4493,STRONG_DOWN,57.89,15.38,-11.76,-70.37,27.67,97.57,4.8531,HIGH,-,0.0129,0.0116,0.0122,1,4.3629,TREND_ONLY,16.8133
71,1,PNR.AX,Pantoro Gold Limited,Gold,mid,3.21,0.5165,1.0096,0.9936,0.7086,STRONG_UP,-33.13,-7.49,109.8,-54.05,51.38,81.43,0.4897,LOW,EARLY,3.2485,3.4566,4.7144,0,-4.7277,WEAK,15.078
75,-6,TCG.AX,Turaco Gold Limited,Gold,mid,0.54,0.6415,1.0224,0.9416,0.9355,STRONG_UP,18.68,14.89,145.45,-42.53,46.64,75.73,0.4781,LOW,EARLY,0.562,0.5987,0.603,0,9.1726,WEAK,14.5075
86,28,HMX.AX,Hammer Metals Limited,Gold,small,0.038,0.6062,1.0901,1.1693,1.0607,FLAT,65.22,8.57,-2.56,-50.0,31.62,87.89,2.6057,HIGH,-,0.0348,0.0337,0.0342,1,3.0837,TREND_ONLY,13.1639
92,3,CYL.AX,Catalyst Metals Limited,Gold,mid,5.44,0.4979,0.9923,0.9423,0.7936,STRONG_UP,-20.82,-10.82,377.19,-47.72,49.41,76.78,0.6116,LOW,PROGRESS,5.4305,6.0124,7.1519,0,-6.9627,WEAK,12.9369
114,-4,RTG.AX,RTG Mining Inc.,Gold,small,0.041,0.6359,0.9026,0.9749,1.3037,STRONG_DOWN,36.67,13.89,-2.38,-40.54,30.43,70.29,2.4544,HIGH,-,0.0445,0.0394,0.0341,1,6.0128,TREND_ONLY,10.6375
