rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
5,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.2,95.27,-0.0045,-0.1887,-0.1767,FLAT,-28.57,284.62,1566.67,-71.54,47.04,108.34,0.3851,LOW,EARLY,0.2297,0.3469,0.319,0,123.5768,LAGGARD,44.7225
10,2,WGX.AX,Westgold Resources Limited,Gold,large,5.21,77.03,-0.0159,-0.0927,-0.1033,STRONG_UP,-8.76,105.16,132.51,-37.64,52.17,62.99,1.1697,MED,EARLY,5.65,5.91,5.6369,0,87.0938,LAGGARD,35.9577
11,18,FXG.AX,Felix Gold Limited,Gold,small,0.365,87.16,0.1393,0.378,0.3191,FLAT,-23.16,160.71,444.78,-71.15,43.87,99.46,1.5046,HIGH,-,0.2847,0.2776,0.3609,1,70.8882,LEADER,35.4556
16,5,BEZ.AX,Besra Gold Inc,Gold,small,0.15,95.95,0.4295,0.461,1.134,STRONG_DOWN,305.41,294.74,50.0,-58.33,42.69,225.56,1.7933,HIGH,-,0.1107,0.1117,0.0724,1,55.7826,LEADER,28.9821
31,-1,VAU.AX,Vault Minerals Limited,Gold,mid,4.49,62.84,-0.0032,0.0446,0.0066,FLAT,-7.23,64.8,47.45,-41.81,50.59,58.97,0.797,LOW,EARLY,4.6665,4.5382,4.6611,0,55.5918,LAGGARD,23.1149
38,16,RRL.AX,Regis Resources Limited,Gold,mid,6.46,54.73,0.0061,-0.0618,-0.0602,FLAT,-3.82,46.01,209.01,-39.58,53.75,58.5,1.0045,MED,EARLY,6.9325,7.022,6.7039,0,42.2785,LAGGARD,22.1459
49,8,RMS.AX,Ramelius Resources Limited,Gold,large,3.22,44.59,-0.0353,-0.098,-0.1061,STRONG_UP,-7.84,30.53,62.6,-35.84,47.83,58.17,0.4724,LOW,EARLY,3.519,3.7261,3.7745,0,25.1028,WEAK,19.2139
50,5,NST.AX,Northern Star Resources Limited,Gold,large,19.86,31.08,-0.017,-0.0636,-0.1288,STRONG_UP,-24.04,9.16,38.77,-45.32,52.96,65.89,0.545,LOW,EARLY,21.279,21.7998,23.7702,0,7.3659,WEAK,19.1601
60,-4,TCG.AX,Turaco Gold Limited,Gold,mid,0.535,47.97,0.0044,-0.0862,-0.0328,FLAT,18.89,33.75,137.78,-38.51,47.04,75.58,1.8061,HIGH,EARLY,0.5818,0.6161,0.602,0,21.0056,WEAK,18.5008
65,-1,SMI.AX,Santana Minerals Limited,Gold,mid,0.605,35.14,-0.0318,-0.0325,-0.1559,STRONG_UP,-27.54,15.24,54.47,-52.14,47.43,56.29,0.3534,LOW,EARLY,0.6228,0.6932,0.804,0,12.8396,WEAK,17.9532
70,-11,STK.AX,Strickland Metals Limited,Gold,mid,0.105,21.62,-0.2348,-0.3908,-0.3966,STRONG_UP,-40.0,0.0,6.06,-57.14,35.18,83.07,0.5765,LOW,EARLY,0.1553,0.1855,0.1848,0,0.0,WEAK,16.5836
72,8,BC8.AX,Black Cat Syndicate Limited,Gold,mid,1.08,46.62,-0.0422,-0.0658,-0.0463,FLAT,4.85,32.52,208.57,-41.51,50.59,75.86,0.4211,LOW,EARLY,1.159,1.1458,1.1856,0,21.684,WEAK,16.0723
74,2,PNR.AX,Pantoro Gold Limited,Gold,mid,3.15,21.62,0.0005,-0.0953,-0.1939,STRONG_UP,-38.95,0.0,103.62,-52.82,51.38,82.39,0.4998,LOW,EARLY,3.391,3.5362,4.7365,0,0.0,WEAK,15.563
93,9,GUL.AX,Gullewa Limited,Gold,small,0.098,58.11,0.1372,0.2026,0.2774,STRONG_DOWN,29.63,50.0,105.43,-30.0,26.48,62.51,3.0943,HIGH,-,0.0901,0.0897,0.0819,1,21.1806,CONTENDER,12.4994
97,10,CYL.AX,Catalyst Metals Limited,Gold,mid,5.47,14.86,0.0272,-0.0691,-0.1246,STRONG_UP,-24.66,-17.62,452.53,-47.72,49.01,76.78,0.9134,LOW,EARLY,5.675,6.1352,7.1736,0,-11.2475,WEAK,11.955
99,6,ATM.AX,Aneka Tambang (Persero) Tbk,Gold,large,0.98,28.38,0.0709,0.0922,0.1307,STRONG_DOWN,0.51,5.75,0.45,-26.41,21.34,8.12,0.0,LOW,PROGRESS,0.9715,0.9842,0.9988,0,15.1011,WEAK,11.5994
