rank,delta_rank,ticker,name,sector,industry,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
86,-4,OKLO,OKLO INC CLASS A,Utilities,,mid,71.0,2.2805,1.0345,1.2382,0.8347,FLAT,-43.06,199.07,446.15,-73.83,50.8,97.24,2.2011,HIGH,SHIFT,57.133,59.7386,86.0568,0,103.9996,WEAK,49.7785
494,87,HCA,HCA Healthcare,Health Care,Health Care Facilities,large,432.46,1.0124,0.8979,0.8135,0.8872,FLAT,-1.46,32.77,39.71,-20.55,56.8,34.9,2.797,HIGH,EARLY,481.178,506.3658,454.7136,0,53.3277,WEAK,22.6431
548,135,RRR,RED ROCK RESORTS ORS CLASS A INC,Consumer Discretionary,,mid,54.08,1.0222,0.9537,0.8767,0.8669,STRONG_UP,-9.88,34.05,-1.64,-20.3,53.2,33.71,1.7303,HIGH,EARLY,55.609,58.0839,58.1585,0,53.7341,WEAK,21.4555
625,0,NOW,ServiceNow,Information Technology,Systems Software,large,90.17,0.3637,0.8976,0.7861,0.64,STRONG_UP,-51.99,-52.3,-37.05,-60.28,48.8,68.28,1.5323,HIGH,EARLY,96.512,104.8802,152.5141,0,-37.382,WEAK,19.7058
658,0,CRSP,CRISPR THERAPEUTICS AG,Health Care,,mid,48.785,0.972,0.8395,0.927,0.8638,FLAT,-27.41,27.48,-9.2,-42.25,48.4,65.3,2.0132,HIGH,EARLY,52.2653,52.5811,56.569,0,20.3649,WEAK,19.0761
711,78,PATK,PATRICK INDUSTRIES INC,Consumer Discretionary,,mid,97.07,0.944,0.929,0.8109,0.7311,STRONG_UP,-4.3,23.79,44.19,-33.17,45.2,43.08,2.7342,HIGH,EARLY,108.638,116.4853,110.6316,0,24.964,WEAK,18.1401
769,391,QCOM,Qualcomm,Information Technology,Semiconductors,large,148.85,0.7819,1.0745,1.0303,0.9381,STRONG_UP,-11.44,2.54,-4.84,-33.13,52.8,35.58,2.4535,HIGH,SHIFT,131.4955,134.3137,155.1129,0,3.7735,WEAK,17.0994
813,-105,CHTR,Charter Communications,Communication Services,Cable & Satellite,large,180.13,0.3676,0.7308,0.7449,0.8994,STRONG_DOWN,-26.15,-51.79,-30.48,-57.84,50.0,66.96,6.2185,HIGH,EARLY,224.2635,225.0004,241.5515,0,-38.6737,WEAK,16.1635
858,-135,LMT,Lockheed Martin,Industrials,Aerospace & Defense,large,513.45,0.8421,0.8769,0.7395,0.8587,FLAT,6.56,10.43,16.47,-24.12,53.2,29.7,1.622,HIGH,EARLY,599.2435,627.9953,518.6796,0,18.69,WEAK,15.3557
1015,8,TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,large,36.74,0.5709,0.8139,0.7234,0.6427,STRONG_UP,-34.22,-25.13,-28.42,-40.84,48.0,40.07,1.8758,HIGH,EARLY,43.6005,47.4017,53.2889,0,-30.1036,WEAK,12.8642
1045,149,AZO,AutoZone,Consumer Discretionary,Automotive Retail,large,3577.9099,0.7559,0.9914,0.952,0.9145,STRONG_UP,-7.07,-0.87,21.48,-25.48,50.0,29.74,1.6791,HIGH,SHIFT,3485.3885,3566.8148,3773.1868,0,-1.4636,WEAK,12.5354
1127,17,SKYW,SKYWEST INC,Industrials,,mid,86.09,0.7467,0.8912,0.8277,0.8275,STRONG_UP,-13.08,-2.08,17.71,-30.42,46.8,41.36,2.1029,HIGH,EARLY,93.4735,95.8066,102.6629,0,-2.3552,WEAK,11.1261
1132,-151,STNE,STONECO LTD CLASS A,Financials,,mid,12.22,0.6777,0.7877,0.7887,0.7263,FLAT,-35.28,-11.13,-21.52,-37.2,48.0,66.95,1.6918,HIGH,EARLY,14.3575,14.8134,15.8682,0,-7.9777,WEAK,10.9999
1224,118,WK,WORKIVA INC CLASS A,Information Technology,,mid,53.15,0.5505,0.9269,0.8081,0.6201,STRONG_UP,-40.73,-27.8,,-44.07,47.6,45.08,1.9356,HIGH,EARLY,56.834,59.3536,76.3645,0,-29.3593,WEAK,9.5853
1243,-290,CMCSA,Comcast,Communication Services,Cable & Satellite,large,27.56,0.6904,0.9202,0.8772,0.9167,FLAT,2.72,-9.45,-16.22,-25.72,49.6,38.71,1.9561,HIGH,EARLY,28.5701,29.581,28.5369,0,-12.1122,WEAK,9.1561
1362,19,ERIE,Erie Indemnity,Financials,Insurance Brokers,large,233.62,0.5019,0.9144,0.8728,0.8104,STRONG_UP,-27.48,-34.18,-36.57,-36.31,50.8,36.14,1.5958,HIGH,EARLY,248.8342,253.7989,295.6905,0,-48.047,WEAK,6.9145
