rank,delta_rank,ticker,name,sector,industry,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
888,165,CRM,Salesforce,Information Technology,Application Software,large,209.6,0.6235,1.1582,1.0833,0.9587,STRONG_UP,-8.71,-19.29,-10.24,-39.46,50.4,48.17,1.9675,HIGH,SHIFT,180.3195,180.9792,220.4413,0,-20.1787,WEAK,14.4926
912,25,BSX,Boston Scientific,Health Care,Health Care Equipment,large,47.98,0.3558,0.8237,0.8068,0.5811,STRONG_UP,-52.77,-53.94,-36.45,-55.63,46.4,46.99,1.6024,HIGH,EARLY,54.196,59.657,84.9494,0,-53.2634,WEAK,14.1323
930,103,ADBE,Adobe Inc.,Information Technology,Application Software,large,274.03,0.5248,1.1275,1.0384,0.9045,STRONG_UP,-14.4,-32.07,-37.58,-45.95,48.4,43.79,1.5237,HIGH,SHIFT,249.1615,245.0124,303.5439,0,-35.4461,WEAK,13.9112
949,12,CBRE,CBRE Group,Real Estate,Real Estate Services,large,124.64,0.773,0.9505,0.835,0.7816,STRONG_UP,-22.98,0.06,43.94,-27.37,50.8,27.35,1.6596,HIGH,EARLY,135.093,139.1498,152.7638,0,0.1193,WEAK,13.7281
967,-48,META,Meta Platforms,Communication Services,Interactive Media & Services,large,600.47,0.6936,0.9703,0.9371,0.8206,STRONG_UP,-7.17,-10.22,26.61,-33.3,50.0,40.7,1.7173,HIGH,EARLY,612.9115,618.4074,664.9372,0,-12.5536,WEAK,13.4952
994,10,BKE,BUCKLE INC,Consumer Discretionary,,mid,43.68,0.8599,0.883,0.7508,0.748,STRONG_UP,-17.14,11.31,33.88,-23.5,51.2,34.82,1.8235,HIGH,EARLY,49.633,51.6126,52.0267,0,16.6279,WEAK,13.1261
1028,74,ALHC,ALIGNMENT HEALTHCARE INC,Health Care,,mid,13.3,0.6625,0.821,0.6237,0.6448,FLAT,-30.77,-14.25,66.46,-44.14,50.4,65.27,2.737,HIGH,EARLY,16.8223,18.6621,18.5372,0,-11.0027,WEAK,12.6373
1045,69,NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,large,6121.3101,0.6714,1.004,0.945,0.7438,STRONG_UP,-18.46,-13.09,-19.74,-34.88,47.6,29.3,1.8157,HIGH,PROGRESS,5938.6455,6342.9658,7289.6922,0,-21.2684,WEAK,12.2341
1065,0,GEHC,GE HealthCare,Health Care,Health Care Equipment,large,62.69,0.6916,0.9665,0.9759,0.718,FLAT,-21.56,-10.47,-18.46,-32.47,52.0,40.98,1.8047,HIGH,PROGRESS,62.4878,67.2728,75.2451,0,-13.2906,WEAK,11.8888
1093,-729,NUVL,NUVALENT INC CLASS A,Health Care,,mid,93.01,0.931,0.8769,0.8922,0.8301,FLAT,-14.94,20.51,34.88,-16.95,51.2,44.23,4.7759,HIGH,EARLY,103.3315,102.8268,97.3648,0,23.7427,WEAK,11.4703
1098,108,ADSK,Autodesk,Information Technology,Application Software,large,248.16,0.6493,1.0308,0.9649,0.876,STRONG_UP,-18.19,-15.95,17.71,-33.15,52.0,38.25,1.7016,HIGH,SHIFT,240.8075,238.7822,274.7675,0,-21.6864,WEAK,11.4168
1107,70,CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,large,30.55,0.4735,0.9356,0.88,0.7399,STRONG_UP,-11.5,-38.7,-50.35,-48.82,45.2,33.19,1.6909,HIGH,EARLY,32.475,33.188,36.6187,0,-52.7091,WEAK,11.3117
1118,198,QTWO,Q2 HOLDINGS INC,Information Technology,,mid,52.57,0.4634,1.1453,0.9749,0.9306,STRONG_UP,-27.12,-40.02,-13.31,-53.08,44.0,49.47,1.6988,HIGH,SHIFT,47.7135,48.3998,62.2788,0,-35.5913,WEAK,11.0942
1119,12,STEP,STEPSTONE GROUP INC CLASS A,Financials,,mid,48.35,0.6606,0.9089,0.8709,0.9664,FLAT,-22.99,-14.49,13.05,-43.1,50.0,43.88,1.586,HIGH,EARLY,53.3545,51.4015,58.7452,0,-16.5073,WEAK,11.0777
1132,39,TRMB,Trimble Inc.,Information Technology,Electronic Equipment & Instruments,large,58.15,0.6341,1.0213,0.8074,0.7521,STRONG_UP,-28.58,-17.91,6.7,-35.99,54.0,32.22,1.7368,HIGH,PROGRESS,58.093,63.0636,73.2546,0,-30.0228,WEAK,10.8458
1133,143,EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,mid,108.76,0.4926,1.0795,0.9199,0.6911,STRONG_UP,-41.84,-36.24,-38.27,-59.49,51.6,39.87,9.4352,HIGH,PROGRESS,101.071,117.3158,159.8889,0,-46.9034,WEAK,10.8211
1152,-17,COO,Cooper Companies (The),Health Care,Health Care Supplies,large,60.19,0.694,0.9602,0.917,0.6458,STRONG_UP,-22.76,-10.16,-36.45,-30.05,47.6,24.56,1.804,HIGH,EARLY,60.91,65.5706,73.0688,0,-19.6993,WEAK,10.467
1185,8,AZO,AutoZone,Consumer Discretionary,Automotive Retail,large,3020.95,0.6224,0.9643,0.7985,0.7429,STRONG_UP,-23.6,-19.44,8.96,-32.59,48.4,34.74,1.9721,HIGH,EARLY,3329.448,3420.1568,3714.6253,0,-27.0801,WEAK,9.9289
1201,74,SPSC,SPS COMMERCE INC,Information Technology,,mid,59.64,0.3317,1.1021,0.9617,0.8892,STRONG_UP,-28.42,-57.07,-67.92,-65.58,48.8,45.28,1.8037,HIGH,SHIFT,54.26,55.1672,81.2954,0,-61.5019,WEAK,9.4967
1314,-16,RMD,ResMed,Health Care,Health Care Equipment,large,186.44,0.596,0.887,0.8665,0.6476,STRONG_UP,-26.74,-22.85,-8.4,-36.04,49.6,25.61,1.9373,HIGH,EARLY,203.9156,215.2224,247.2571,0,-44.2577,WEAK,7.666
1365,19,CME,CME Group,Financials,Financial Exchanges & Data,large,257.76,0.7112,0.9027,0.8458,0.7261,STRONG_UP,-5.8,-7.94,38.79,-19.16,53.6,25.17,2.5731,HIGH,EARLY,287.203,291.8932,277.3288,0,-16.9091,WEAK,6.3651
1380,28,JKHY,Jack Henry & Associates,Financials,Transaction & Payment Processing Services,large,140.2,0.6068,1.01,0.8647,0.7458,STRONG_UP,-19.09,-21.45,-12.1,-30.16,50.4,27.29,1.6068,HIGH,EARLY,141.143,149.553,162.0916,0,-39.6076,WEAK,6.1168
1409,10,ALRM,ALARM.COM HOLDINGS INC,Information Technology,,mid,45.77,0.6169,1.0321,0.9226,0.8301,STRONG_UP,-11.91,-20.15,-29.32,-29.38,47.2,36.46,1.6595,HIGH,SHIFT,44.4288,44.3967,49.4793,0,-26.0856,WEAK,5.4871
1426,-45,ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,large,46.32,0.6185,0.8622,0.8061,0.6909,STRONG_UP,-24.17,-19.94,3.14,-28.93,49.6,23.41,1.937,HIGH,EARLY,52.5125,53.5805,57.2852,0,-42.2558,WEAK,4.9908
1485,-15,NMIH,NMI HOLDINGS INC,Financials,,mid,35.53,0.693,0.9464,0.9072,0.8134,STRONG_UP,-6.87,-10.3,5.87,-18.08,51.6,24.74,1.7581,HIGH,EARLY,37.45,38.2558,38.4769,0,-21.4835,WEAK,2.8623
1523,-13,PGR,Progressive Corporation,Financials,Property & Casualty Insurance,large,192.67,0.549,0.9591,0.9184,0.8082,STRONG_UP,-10.39,-28.94,,-29.78,46.4,20.98,1.6075,HIGH,EARLY,197.6325,199.5416,210.6966,0,-64.0063,WEAK,0.5049
