rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
10,9,RSG.AX,Resolute Mining Limited,Gold,mid,1.285,80.92,-0.041,0.1234,-0.0055,FLAT,15.25,103.97,140.19,-31.25,51.38,71.24,1.5197,HIGH,-,1.2789,1.329,1.1779,1,74.9844,LEADER,30.7119
12,-1,DTR.AX,Dateline Resources Limited,Gold,mid,0.18,71.71,-0.1,-0.1809,-0.3553,STRONG_UP,-36.84,85.57,1465.22,-73.08,46.25,99.01,0.5453,LOW,EARLY,0.206,0.3104,0.3207,0,39.9705,LAGGARD,29.8414
15,15,PDI.AX,Predictive Discovery Limited,Gold,mid,0.74,76.97,0.018,-0.1503,-0.0527,FLAT,23.33,92.21,300.0,-31.07,47.83,70.54,1.6289,HIGH,-,0.8567,0.8673,0.7117,1,62.522,LEADER,27.7331
16,28,GPR.AX,Geopacific Resources Limited,Gold,small,0.046,88.16,-0.0612,0.0177,0.1,STRONG_DOWN,21.05,155.56,100.0,-37.7,39.13,85.51,2.0438,HIGH,-,0.0487,0.0478,0.0434,1,71.1834,LEADER,27.0087
17,4,SBM.AX,St Barbara Limited,Gold,mid,0.575,65.13,-0.0254,-0.0286,-0.1204,STRONG_UP,2.68,74.24,144.68,-39.53,43.87,68.02,1.9132,HIGH,EARLY,0.6112,0.6304,0.5878,0,47.8832,LAGGARD,26.9213
19,9,ALK.AX,Alkane Resources Limited,Gold,mid,1.48,76.97,-0.0263,0.0424,0.0445,STRONG_DOWN,51.02,92.21,166.67,-26.23,48.62,66.64,1.5113,HIGH,-,1.4983,1.5568,1.3337,1,67.2741,LEADER,26.0901
21,-5,WGX.AX,Westgold Resources Limited,Gold,large,5.13,63.82,-0.021,-0.0064,-0.1517,FLAT,-15.35,70.11,130.98,-39.5,51.38,65.82,0.8328,LOW,EARLY,5.311,5.7244,5.7241,0,54.7295,LAGGARD,25.9349
26,6,EVN.AX,Evolution Mining Limited,Gold,large,12.14,52.63,-0.0426,0.0382,-0.0941,FLAT,3.1,40.74,232.84,-34.92,52.96,65.52,2.0914,HIGH,-,12.4525,12.7668,12.1277,1,32.9309,CONTENDER,25.0793
38,8,VAU.AX,Vault Minerals Limited,Gold,mid,4.2,57.89,-0.0687,-0.0343,-0.0745,FLAT,-12.56,45.59,50.61,-41.81,50.59,61.41,1.1272,MED,EARLY,4.506,4.4444,4.7268,0,37.559,LAGGARD,21.9009
39,32,PGO.AX,Pacgold Limited,Gold,small,0.1225,75.0,-0.02,0.1042,-0.0684,FLAT,85.61,88.46,-18.33,-51.67,39.13,112.61,1.7745,HIGH,-,0.1206,0.1118,0.0964,1,30.7388,LEADER,21.6996
47,17,NST.AX,Northern Star Resources Limited,Gold,large,18.81,18.42,-0.0552,-0.075,-0.1913,STRONG_UP,-29.66,-8.24,42.26,-45.32,51.78,67.94,1.8819,HIGH,EARLY,20.213,21.093,23.8531,0,-6.2783,WEAK,20.0481
50,4,GMD.AX,Genesis Minerals Limited,Gold,large,5.86,44.08,-0.0844,0.0599,-0.0619,FLAT,-13.31,24.15,225.56,-36.46,51.38,70.83,1.3528,MED,EARLY,6.0985,6.1494,6.3312,0,17.5202,WEAK,19.0801
56,-1,RMS.AX,Ramelius Resources Limited,Gold,large,3.22,34.21,-0.0557,-0.0165,-0.1118,FLAT,-10.64,14.21,83.58,-38.63,47.04,60.09,1.0994,MED,EARLY,3.353,3.5868,3.7955,0,11.1266,WEAK,18.3888
59,-2,RRL.AX,Regis Resources Limited,Gold,mid,6.12,44.74,-0.0642,-0.0967,-0.1504,STRONG_UP,-14.5,24.39,250.64,-39.58,53.36,59.9,1.331,MED,EARLY,6.5355,6.8122,6.786,0,21.7247,WEAK,18.2449
65,-20,PRU.AX,Perseus Mining Limited,Gold,large,5.17,51.32,-0.0444,-0.0061,0.0457,STRONG_DOWN,-6.72,35.65,135.95,-28.47,48.62,46.8,0.9489,LOW,EARLY,5.387,5.3662,5.1788,0,37.0325,LAGGARD,17.5047
66,-33,BC8.AX,Black Cat Syndicate Limited,Gold,mid,1.15,53.29,-0.0086,0.0704,-0.0657,FLAT,12.2,41.1,233.33,-41.51,50.59,81.14,0.5425,LOW,SHIFT,1.1368,1.1291,1.195,0,25.6281,LAGGARD,17.3833
69,32,A8G.AX,Australasian Metals Limited,Gold,small,0.094,51.97,0.0043,0.2441,0.3213,STRONG_DOWN,6.82,40.3,-6.0,-58.71,19.37,52.3,6.4243,HIGH,-,0.0853,0.0777,0.0876,1,14.9251,CONTENDER,17.1834
72,5,TCG.AX,Turaco Gold Limited,Gold,mid,0.48,21.71,-0.1351,-0.1701,-0.1852,STRONG_UP,-3.03,-4.0,128.57,-44.83,46.25,75.19,2.5907,HIGH,EARLY,0.5493,0.5903,0.603,0,-2.4604,WEAK,15.7714
73,-14,SMI.AX,Santana Minerals Limited,Gold,mid,0.56,28.95,-0.0508,0.0214,-0.1702,FLAT,-30.86,1.82,60.0,-55.56,47.04,60.49,0.6828,LOW,EARLY,0.595,0.6494,0.8017,0,1.4139,WEAK,15.7567
77,-2,PNR.AX,Pantoro Gold Limited,Gold,mid,3.0,16.45,-0.0798,-0.0289,-0.2797,FLAT,-41.29,-11.76,98.28,-55.57,51.38,81.95,1.3822,MED,EARLY,3.215,3.4154,4.6956,0,-7.3761,WEAK,15.4915
78,-17,STK.AX,Strickland Metals Limited,Gold,mid,0.115,12.5,0.1543,-0.2871,-0.3098,STRONG_UP,-39.47,-20.69,4.55,-59.18,34.78,86.85,0.6407,LOW,EARLY,0.1253,0.1688,0.1836,0,-8.2854,WEAK,15.4008
110,-13,CYL.AX,Catalyst Metals Limited,Gold,mid,5.2,13.82,-0.0597,0.0371,-0.1933,FLAT,-23.64,-19.38,352.17,-48.55,48.62,78.24,0.9025,LOW,EARLY,5.4055,5.9344,7.1309,0,-12.043,WEAK,11.1073
