rank,delta_rank,ticker,name,sector,industry,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
437,-7,VRRM,VERRA MOBILITY CORP CLASS A,Industrials,,mid,4.51,0.1469,0.3295,0.2889,0.2444,STRONG_UP,-79.35,-80.93,-83.06,-84.99,41.6,145.12,5.6428,HIGH,EARLY,12.344,13.7814,19.8803,0,-23.1994,WEAK,24.1443
488,354,PLTR,Palantir Technologies,Information Technology,Application Software,large,156.54,0.915,1.1272,1.069,0.9757,STRONG_UP,-5.57,18.79,620.39,-38.19,54.8,54.49,1.955,HIGH,SHIFT,137.8072,141.7933,161.7841,0,18.8958,WEAK,22.7461
495,-12,ZS,Zscaler,Technology,EDP Services,large,139.73,0.3904,0.7552,1.0158,0.851,FLAT,-44.54,-49.32,-10.8,-64.89,50.8,87.34,2.7321,HIGH,EARLY,154.3945,143.5808,221.5388,0,-28.6851,WEAK,22.5827
505,176,NOC,Northrop Grumman,Industrials,Aerospace & Defense,large,563.68,0.9101,1.0,0.9241,0.6641,STRONG_UP,0.12,18.15,29.9,-29.6,51.6,27.18,2.3641,HIGH,PROGRESS,554.978,616.7992,616.8357,0,34.45,WEAK,22.3504
529,158,DHI,D. R. Horton,Consumer Discretionary,Homebuilding,large,147.09,0.9709,1.0087,0.911,0.8646,STRONG_UP,-5.62,26.04,3.32,-27.56,48.8,35.58,2.2582,HIGH,SHIFT,143.6971,144.429,152.9195,0,35.7116,WEAK,21.7343
559,193,NOW,ServiceNow,Information Technology,Systems Software,large,124.37,0.4738,1.2003,1.3379,1.0285,FLAT,-22.53,-38.5,-3.33,-60.28,49.6,71.97,2.6828,HIGH,SHIFT,97.379,97.6382,141.4731,0,-26.5313,WEAK,21.0625
584,380,REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,large,614.78,0.9712,0.9485,0.8273,0.7045,STRONG_UP,-21.43,26.08,-36.09,-24.11,48.0,33.99,2.2777,HIGH,EARLY,675.072,718.4007,692.9159,0,36.8308,WEAK,20.4539
601,218,APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,large,67.94,0.7833,1.1675,1.0711,0.8483,STRONG_UP,-11.57,1.69,-17.11,-40.71,48.0,48.64,1.754,HIGH,SHIFT,57.44,60.598,74.9791,0,1.6691,WEAK,19.915
615,28,INTU,Intuit,Information Technology,Application Software,large,331.53,0.3417,1.0214,0.8107,0.7181,STRONG_UP,-47.04,-55.64,-40.25,-62.05,47.2,63.62,2.1691,HIGH,EARLY,369.522,391.3075,548.3193,0,-41.2807,WEAK,19.5946
657,236,IDXX,Idexx Laboratories,Health Care,Health Care Equipment,large,563.53,0.8456,0.993,0.9546,0.8009,STRONG_UP,-25.46,9.77,12.76,-31.04,50.4,30.63,1.9697,HIGH,PROGRESS,552.97,564.6116,638.2538,0,16.0807,WEAK,18.8928
735,306,WDAY,"Workday, Inc.",Information Technology,Application Software,large,146.19,0.4546,1.1245,1.1347,0.9871,FLAT,-32.11,-40.98,-29.53,-55.52,49.6,59.1,1.868,HIGH,SHIFT,126.2455,125.487,185.8938,0,-34.3956,WEAK,17.227
764,8,SRE,Sempra,Utilities,Multi-Utilities,large,89.13,0.9002,0.9467,0.8902,0.8489,STRONG_UP,-3.61,16.87,27.38,-10.65,53.6,19.37,1.8529,HIGH,EARLY,92.036,94.0796,89.5953,0,46.6833,WEAK,16.7202
778,222,NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",large,46.23,0.6025,1.0201,0.9901,0.6857,STRONG_UP,-27.2,-21.79,-48.34,-46.18,46.0,40.95,1.7371,HIGH,SHIFT,43.836,45.7144,60.5565,0,-24.472,WEAK,16.4455
790,298,MTD,Mettler Toledo,Health Care,Life Sciences Tools & Services,large,1180.58,0.787,1.0549,0.8785,0.8062,STRONG_UP,-20.58,2.17,-14.67,-31.9,48.8,46.36,1.5445,HIGH,PROGRESS,1139.5975,1224.304,1325.6747,0,2.2829,WEAK,16.1846
800,428,MSFT,Microsoft,Information Technology,Systems Software,large,450.24,0.7594,1.0602,1.0512,1.0244,STRONG_UP,-6.85,-1.42,10.28,-33.91,50.8,28.5,2.2526,HIGH,SHIFT,416.9669,402.065,456.4174,0,-2.5259,WEAK,16.0173
805,127,COF,Capital One,Financials,Consumer Finance,large,187.93,0.7766,0.9864,0.9373,0.8789,STRONG_UP,-12.88,0.82,41.99,-31.47,56.0,27.15,1.6638,HIGH,PROGRESS,187.0263,188.6692,210.2648,0,1.6869,WEAK,15.9375
820,69,PDD,PDD Holdings,Technology,EDP Services,large,84.44,0.674,0.8806,0.8031,0.7431,STRONG_UP,-27.08,-12.51,-44.46,-39.89,50.4,40.29,3.4714,HIGH,EARLY,95.7945,98.416,113.2324,0,-15.6447,WEAK,15.7091
824,-36,ATO,Atmos Energy,Utilities,Gas Utilities,large,169.13,0.8611,0.9429,0.8505,0.8227,STRONG_UP,-2.68,11.78,57.21,-11.55,57.2,16.89,1.6437,HIGH,EARLY,178.9875,182.5469,173.0823,0,39.909,WEAK,15.643
826,30,ACHR,ARCHER AVIATION INC CLASS A,Industrials,,mid,6.81,0.5199,1.0554,1.1271,0.8194,FLAT,-9.08,-32.51,112.81,-63.78,48.0,58.84,1.5966,HIGH,SHIFT,6.2665,5.8894,7.9793,0,-26.5186,WEAK,15.5983
835,66,TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,large,31.53,0.5123,0.9908,0.8603,0.5502,STRONG_UP,-41.56,-33.5,-41.72,-52.01,48.0,39.74,1.8604,HIGH,PROGRESS,31.1203,38.0026,49.8173,0,-40.4587,WEAK,15.4641
839,247,J,Jacobs Solutions,Industrials,Construction & Engineering,large,119.86,0.7386,1.0301,0.8827,0.7826,STRONG_UP,-11.05,-4.11,7.55,-34.44,51.2,33.83,2.0974,HIGH,PROGRESS,117.9865,123.4609,137.7973,0,-6.2249,WEAK,15.4292
843,144,MLM,Martin Marietta Materials,Materials,Construction Materials,large,581.64,0.8226,1.0686,0.8926,0.791,STRONG_UP,-6.32,6.8,3.7,-24.69,52.8,28.57,1.617,HIGH,PROGRESS,575.2495,592.309,619.3491,0,12.5595,WEAK,15.3374
854,29,CPRI,CAPRI HOLDINGS LTD,Consumer Discretionary,,mid,18.51,0.7869,0.9873,0.9013,0.8602,STRONG_UP,-27.75,2.15,-45.32,-39.3,47.6,44.75,1.6327,HIGH,PROGRESS,18.232,18.8328,21.3085,0,2.2894,WEAK,15.1057
859,146,HCA,HCA Healthcare,Health Care,Health Care Facilities,large,378.54,0.7697,0.9468,0.8277,0.6437,STRONG_UP,-26.24,-0.08,14.63,-30.46,54.4,28.53,1.955,HIGH,EARLY,414.015,451.779,461.5069,0,-0.1523,WEAK,15.0669
872,281,INTA,INTAPP INC,Information Technology,,mid,23.09,0.3227,1.1156,0.9771,0.8914,STRONG_UP,-45.8,-58.11,-37.58,-67.17,43.6,65.19,1.544,HIGH,SHIFT,21.936,22.8578,34.4119,0,-38.8645,WEAK,14.9398
886,55,ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,large,243.63,0.6476,0.9397,1.0229,0.9845,FLAT,-2.74,-15.92,-23.05,-41.62,49.2,42.17,3.4071,HIGH,SHIFT,241.577,227.4056,258.2254,0,-18.5774,WEAK,14.6969
922,261,CDW,CDW Corporation,Information Technology,Technology Distributors,large,125.45,0.5461,1.1158,0.8756,0.9152,FLAT,-12.17,-29.1,-41.87,-44.97,51.2,54.37,2.3859,HIGH,SHIFT,111.2747,120.8868,137.1564,0,-27.4038,WEAK,14.1931
937,25,BSX,Boston Scientific,Health Care,Health Care Equipment,large,48.31,0.3535,0.8241,0.7966,0.5735,STRONG_UP,-52.15,-54.1,-35.59,-55.33,46.4,46.99,1.5462,HIGH,EARLY,54.622,60.0952,85.222,0,-53.4248,WEAK,13.9641
961,2,CBRE,CBRE Group,Real Estate,Real Estate Services,large,125.04,0.7704,0.9403,0.8323,0.7805,STRONG_UP,-22.91,0.02,43.92,-27.14,50.8,27.54,1.6184,HIGH,EARLY,135.9515,139.3212,152.9389,0,0.0295,WEAK,13.607
982,40,LDOS,Leidos,Industrials,Diversified Support Services,large,127.8,0.6692,0.9997,0.8136,0.6462,STRONG_UP,-32.54,-13.12,-10.22,-38.05,51.6,29.26,2.2026,HIGH,EARLY,130.1675,145.2614,174.9487,0,-23.1375,WEAK,13.2616
983,116,CTSH,Cognizant,Information Technology,IT Consulting & Other Services,large,55.755,0.5415,1.0418,1.0083,0.8001,STRONG_UP,-26.76,-29.7,-10.78,-46.71,50.4,37.23,2.0823,HIGH,PROGRESS,50.8317,55.765,68.128,0,-40.2115,WEAK,13.2296
1004,-37,BKE,BUCKLE INC,Consumer Discretionary,,mid,45.87,0.9008,0.9165,0.7836,0.7998,FLAT,-14.25,16.94,47.51,-19.67,51.6,33.89,1.6773,HIGH,EARLY,50.2125,51.7223,52.0738,0,25.7982,WEAK,12.8089
1033,311,ADBE,Adobe Inc.,Information Technology,Application Software,large,259.21,0.481,1.0439,1.0006,0.8991,STRONG_UP,-18.36,-37.55,-41.86,-45.95,48.0,42.3,1.6197,HIGH,SHIFT,247.9955,244.4516,303.9291,0,-42.6137,WEAK,12.3058
1042,65,BL,BLACKLINE INC,Information Technology,,mid,29.4,0.4049,1.0027,0.8938,0.7388,STRONG_UP,-48.74,-47.43,-38.42,-57.11,50.4,64.67,1.6414,HIGH,PROGRESS,29.24,32.0574,46.1581,0,-36.9675,WEAK,12.1591
1050,202,PAX,PATRIA INVESTMENTS LTD CLASS A,Financials,,mid,11.59,0.734,1.0367,0.8653,0.8104,STRONG_UP,-19.36,-4.72,-0.51,-36.28,52.0,35.01,1.9396,HIGH,EARLY,11.6205,11.9958,13.6452,0,-7.0048,WEAK,12.0826
1053,211,CRM,Salesforce,Information Technology,Application Software,large,191.1,0.5588,1.046,1.0284,0.8984,STRONG_UP,-15.89,-27.45,-11.17,-39.46,50.0,44.18,2.4871,HIGH,SHIFT,179.0305,180.6772,220.5716,0,-31.066,WEAK,12.0571
1056,-46,GKOS,GLAUKOS CORP,Health Care,,mid,103.35,0.8443,0.8473,0.6834,0.7721,FLAT,-1.94,9.61,-6.64,-29.92,48.4,66.2,1.6208,HIGH,EARLY,131.3745,122.1576,105.7181,0,7.0251,WEAK,11.9938
1073,144,FISV,Fiserv,Financials,Transaction & Payment Processing Services,large,56.56,0.2676,0.9758,0.8577,0.8275,STRONG_UP,-6.97,-65.26,-61.75,-70.17,50.6,35.37,1.8508,HIGH,PROGRESS,56.3365,57.7952,80.8344,0,-93.3544,WEAK,11.7063
1105,32,PTC,PTC Inc.,Information Technology,Application Software,large,138.73,0.6349,0.9225,0.9669,0.7939,FLAT,-20.02,-17.58,-20.21,-38.37,49.6,30.33,2.1107,HIGH,EARLY,142.5995,141.3488,171.9373,0,-28.7487,WEAK,11.0263
1125,181,FRSH,FRESHWORKS INC CLASS A,Information Technology,,mid,9.71,0.4898,1.0541,1.1305,1.0874,FLAT,-19.15,-36.41,-26.22,-56.87,46.0,43.46,1.5294,HIGH,SHIFT,8.9305,8.4848,10.5661,0,-38.5393,WEAK,10.6342
1135,362,COO,Cooper Companies (The),Health Care,Health Care Supplies,large,61.21,0.6905,0.9646,0.9245,0.66,STRONG_UP,-21.47,-10.35,-32.16,-30.05,47.6,24.5,1.96,HIGH,PROGRESS,61.0185,65.781,73.1392,0,-20.1172,WEAK,10.3743
1166,144,MCO,Moody's Corporation,Financials,Financial Exchanges & Data,large,453.25,0.7345,0.9947,0.9345,0.882,STRONG_UP,-6.53,-4.65,16.42,-23.61,52.0,25.04,1.8045,HIGH,SHIFT,446.4658,444.5996,475.4156,0,-9.6523,WEAK,9.9164
1171,142,TRMB,Trimble Inc.,Information Technology,Electronic Equipment & Instruments,large,56.41,0.6097,0.9869,0.796,0.7461,STRONG_UP,-30.59,-20.85,1.64,-35.99,53.6,31.92,2.4678,HIGH,EARLY,58.6065,63.2342,73.3862,0,-35.0118,WEAK,9.7309
1173,154,FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,large,42.99,0.4267,0.9728,0.8777,0.7847,STRONG_UP,-33.28,-44.61,-39.34,-48.19,46.0,34.96,2.0767,HIGH,EARLY,43.7455,45.7594,57.7447,0,-58.6972,WEAK,9.6999
1185,112,CARG,CARGURUS INC CLASS A,Communication,,mid,29.86,0.7339,1.0422,0.778,0.863,FLAT,-16.8,-4.72,26.15,-30.92,50.8,42.6,1.6659,HIGH,EARLY,31.6947,34.0335,34.4572,0,-5.6314,WEAK,9.5027
1193,102,AZO,AutoZone,Consumer Discretionary,Automotive Retail,large,2935.1899,0.6057,0.8493,0.7528,0.6841,STRONG_UP,-26.03,-21.37,5.87,-32.59,48.4,34.92,1.9073,HIGH,EARLY,3358.1045,3426.5694,3719.7027,0,-29.6231,WEAK,9.3609
1206,112,ADSK,Autodesk,Information Technology,Application Software,large,231.31,0.6017,0.9461,0.9272,0.8476,STRONG_UP,-23.25,-21.89,15.7,-33.15,51.6,35.31,3.6829,HIGH,EARLY,240.617,238.772,274.9618,0,-31.9835,WEAK,9.1209
1239,75,PNR,Pentair,Industrials,Industrial Machinery & Supplies & Components,large,70.84,0.5558,0.9332,0.8338,0.6553,STRONG_UP,-32.85,-27.85,-8.82,-36.59,47.6,32.98,1.5301,HIGH,EARLY,74.9495,82.6129,98.866,0,-40.1892,WEAK,8.7591
1258,123,AVPT,AVEPOINT INC CLASS A,Information Technology,,mid,10.91,0.4506,1.0451,1.063,0.9393,FLAT,-15.36,-41.5,20.69,-54.04,52.8,48.66,1.8652,HIGH,SHIFT,10.298,9.9999,12.5649,0,-45.0323,WEAK,8.3243
1263,15,ORLY,O’Reilly Automotive,Consumer Discretionary,Automotive Retail,large,86.88,0.7341,0.9335,0.8303,0.8273,STRONG_UP,-14.41,-4.7,35.24,-19.42,52.0,27.53,1.7124,HIGH,EARLY,91.6995,92.0088,96.5612,0,-8.8814,WEAK,8.2422
1289,54,KR,Kroger,Consumer Staples,Food Retail,large,62.15,0.7163,0.9109,0.872,0.8187,STRONG_UP,-6.32,-7.01,24.68,-19.44,46.4,29.67,2.0685,HIGH,EARLY,66.1133,68.1815,66.2933,0,-10.9643,WEAK,7.721
1298,38,RMD,ResMed,Health Care,Health Care Equipment,large,190.57,0.6055,0.9029,0.8493,0.6719,STRONG_UP,-24.88,-21.39,-7.25,-34.62,49.6,25.45,2.8541,HIGH,EARLY,204.8142,216.0283,247.7523,0,-41.6824,WEAK,7.6142
1302,-37,PEG,Public Service Enterprise Group,Utilities,Electric Utilities,large,78.65,0.7718,0.975,0.915,0.849,STRONG_UP,-4.0,0.19,13.25,-13.15,53.6,19.61,1.7247,HIGH,PROGRESS,78.513,80.0256,80.7387,0,0.5306,WEAK,7.5932
1303,46,CLX,Clorox,Consumer Staples,Household Products,large,90.02,0.5495,0.9329,0.8868,0.6504,STRONG_UP,-14.46,-28.66,-24.67,-31.75,48.0,38.41,1.7018,HIGH,EARLY,91.7555,97.4232,107.6954,0,-35.8211,WEAK,7.5912
1309,71,T,AT&T,Communication Services,Integrated Telecommunication Services,large,24.8,0.7172,0.9677,0.9017,0.8095,STRONG_UP,-1.81,-6.9,54.55,-20.59,49.2,23.63,2.2206,HIGH,EARLY,25.108,26.2719,26.0283,0,-14.3622,WEAK,7.5108
1330,120,HQY,HEALTHEQUITY INC,Health Care,,mid,87.99,0.6737,0.9843,1.019,1.0217,STRONG_DOWN,-16.19,-12.54,11.21,-35.25,51.2,36.09,2.8128,HIGH,SHIFT,84.5085,83.281,88.4168,0,-17.7951,WEAK,7.1256
1381,6,ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,large,47.6,0.6484,0.8776,0.8142,0.7099,STRONG_UP,-22.1,-15.82,6.41,-26.97,50.0,22.96,3.7303,HIGH,EARLY,52.9262,53.7322,57.3414,0,-34.4518,WEAK,5.8678
1408,56,JKHY,Jack Henry & Associates,Financials,Transaction & Payment Processing Services,large,136.32,0.5857,0.9585,0.8423,0.754,STRONG_UP,-21.07,-23.96,-13.41,-30.16,50.0,26.71,1.8513,HIGH,EARLY,141.8345,150.0376,162.1988,0,-44.8474,WEAK,4.9486
1418,66,ABT,Abbott Laboratories,Health Care,Health Care Equipment,large,85.6,0.5037,0.9653,0.8957,0.683,STRONG_UP,-32.65,-34.61,-12.42,-38.99,46.4,25.37,1.6943,HIGH,EARLY,86.3225,93.9744,115.4797,0,-63.2984,WEAK,4.6881
1446,-32,ACGL,Arch Capital Group,Financials,Property & Casualty Insurance,large,89.34,0.7241,0.9144,0.8985,0.7999,STRONG_UP,-5.36,-6.0,-7.35,-12.39,52.8,20.95,2.0219,HIGH,EARLY,94.092,95.1762,93.4741,0,-15.1154,WEAK,3.7806
1453,38,KMB,Kimberly-Clark,Consumer Staples,Household Products,large,97.6,0.5462,0.9704,0.942,0.8147,STRONG_UP,-7.65,-29.09,-18.59,-32.4,46.4,24.29,1.7999,HIGH,EARLY,97.7705,97.65,106.3979,0,-55.5685,WEAK,3.5133
1458,58,CTAS,Cintas,Industrials,Diversified Support Services,large,171.26,0.588,0.9762,0.9338,0.7708,STRONG_UP,-6.76,-23.67,4.12,-27.68,47.6,23.91,1.8588,HIGH,PROGRESS,169.2058,172.333,188.4022,0,-47.1241,WEAK,3.3313
1461,35,ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,large,147.85,0.6409,0.9527,0.8885,0.8145,STRONG_UP,-4.81,-16.8,13.6,-22.53,48.0,21.57,2.3473,HIGH,EARLY,153.653,157.294,161.1557,0,-37.3937,WEAK,3.2406
1483,49,GIS,General Mills,Consumer Staples,Packaged Foods & Meats,large,33.81,0.5072,0.9892,0.9096,0.6895,STRONG_UP,-26.09,-34.15,-44.3,-36.38,45.6,22.89,1.7293,HIGH,EARLY,33.9665,34.9919,42.9603,0,-68.0389,WEAK,2.49
1488,33,AWK,American Water Works,Utilities,Water Utilities,large,123.27,0.6816,0.9705,0.9184,0.8294,STRONG_UP,-3.74,-11.51,2.54,-15.36,49.6,21.08,2.8166,HIGH,EARLY,124.7958,130.0724,131.7832,0,-27.0795,WEAK,2.3959
1502,37,PLMR,PALOMAR HOLDINGS INC,Financials,,mid,107.04,0.4809,0.9265,0.8447,0.7651,STRONG_UP,-13.64,-37.58,25.93,-39.07,50.8,32.64,1.7042,HIGH,EARLY,112.312,119.866,122.1267,0,-58.4808,WEAK,1.5208
1503,26,CPRT,Copart,Industrials,Diversified Support Services,large,32.77,0.4903,0.9559,0.9402,0.774,STRONG_UP,-15.43,-36.34,-37.62,-37.26,47.2,23.07,1.9288,HIGH,EARLY,33.2725,33.2084,39.5976,0,-74.3583,WEAK,1.4949
1510,13,PGR,Progressive Corporation,Financials,Property & Casualty Insurance,large,190.4,0.5481,0.9407,0.8987,0.8077,STRONG_UP,-11.59,-28.84,-0.01,-29.78,46.4,20.8,2.165,HIGH,EARLY,197.9645,199.7397,210.9037,0,-64.3331,WEAK,0.4334
