rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
4,0,AQI.AX,Alicanto Minerals Limited,Gold,small,1.42,96.71,-0.0738,0.1079,0.0196,FLAT,123.27,294.44,617.17,-47.03,41.11,100.01,2.0036,HIGH,-,1.6175,1.6243,1.2568,1,121.034,LEADER,41.9495
6,9,DTR.AX,Dateline Resources Limited,Gold,mid,0.135,71.05,-0.115,-0.2378,-0.4038,STRONG_UP,-44.9,70.89,1250.0,-79.23,45.45,90.1,1.2507,MED,EARLY,0.1818,0.2633,0.3188,0,35.7577,LAGGARD,34.0796
13,-2,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,4.75,86.84,-0.0375,-0.1339,-0.0271,FLAT,8.03,124.6,191.78,-43.14,53.75,86.9,0.8362,LOW,EARLY,5.9165,5.8186,5.0261,0,77.0686,LAGGARD,28.0156
15,-3,NEM.AX,Newmont Corporation,Gold,large,137.3,71.71,-0.0025,-0.0219,0.0801,FLAT,2.07,71.16,128.04,-29.94,56.92,51.21,0.8284,LOW,EARLY,151.8814,156.0278,147.3856,0,79.0939,LAGGARD,27.0745
19,5,WGX.AX,Westgold Resources Limited,Gold,large,4.52,63.82,-0.0481,-0.0543,-0.0438,FLAT,-21.39,50.38,99.96,-43.85,51.38,62.06,0.9035,LOW,EARLY,5.1105,5.673,5.788,0,41.7083,LAGGARD,25.086
24,-10,RSG.AX,Resolute Mining Limited,Gold,mid,1.02,76.97,-0.073,-0.1042,-0.0514,FLAT,-5.56,82.14,88.89,-37.8,51.38,65.7,0.9008,LOW,EARLY,1.2391,1.3122,1.1937,0,64.239,LAGGARD,23.9126
31,11,EVN.AX,Evolution Mining Limited,Gold,large,10.73,55.26,-0.0493,-0.0459,0.0083,STRONG_DOWN,-7.64,29.21,199.66,-38.58,52.96,62.66,1.0923,MED,EARLY,12.162,12.7102,12.2689,0,24.6903,LAGGARD,21.1217
33,36,GMD.AX,Genesis Minerals Limited,Gold,large,4.88,36.84,-0.082,-0.103,-0.0324,FLAT,-20.91,8.93,168.87,-42.04,51.38,67.03,1.5723,HIGH,EARLY,5.9095,6.13,6.3758,0,6.844,WEAK,20.8682
36,-8,ATM.AX,Aneka Tambang (Persero) Tbk,Gold,large,0.99,50.0,0.0428,0.1671,0.245,STRONG_DOWN,4.76,26.13,-2.16,-26.41,21.74,15.22,12.4534,HIGH,EARLY,1.018,0.995,0.9931,0,37.3249,LAGGARD,20.186
37,12,PRU.AX,Perseus Mining Limited,Gold,large,4.67,56.58,-0.0005,-0.007,0.0991,FLAT,-11.13,31.67,109.47,-28.47,49.01,44.86,1.3869,MED,EARLY,5.2235,5.391,5.2308,0,34.596,LAGGARD,20.0556
39,5,RMS.AX,Ramelius Resources Limited,Gold,large,2.82,34.21,-0.0493,-0.0637,-0.0924,STRONG_UP,-18.83,5.14,61.21,-43.63,47.43,58.94,1.3913,MED,EARLY,3.2295,3.5306,3.8064,0,4.1331,WEAK,19.9577
41,-5,VAU.AX,Vault Minerals Limited,Gold,mid,3.8,60.53,-0.0474,-0.0515,-0.015,FLAT,-19.9,42.84,34.72,-41.81,50.99,61.88,0.8669,LOW,EARLY,4.342,4.4844,4.7718,0,35.2971,LAGGARD,19.3448
43,28,AS1.AX,Asara Resources Limited,Gold,small,0.135,88.82,0.0219,0.0517,0.121,STRONG_DOWN,66.67,132.76,1127.27,-35.48,35.97,124.93,1.8488,HIGH,-,0.1413,0.1351,0.1055,1,38.224,LEADER,19.1487
44,-7,SBM.AX,St Barbara Limited,Gold,mid,0.505,62.5,-0.0674,-0.0977,-0.0899,FLAT,-3.81,48.53,119.57,-41.28,43.48,66.99,0.9803,LOW,EARLY,0.5887,0.6321,0.5958,0,31.4981,LAGGARD,18.5063
52,16,BGL.AX,Bellevue Gold Limited,Gold,mid,1.25,57.24,-0.0813,-0.1096,-0.0295,FLAT,-10.39,35.87,-33.51,-37.19,49.8,73.26,1.1569,MED,EARLY,1.509,1.5898,1.4585,0,24.3831,LAGGARD,17.8199
53,5,A8G.AX,Australasian Metals Limited,Gold,small,0.1,61.84,0.101,0.3282,0.4695,STRONG_DOWN,25.0,44.93,25.0,-58.71,19.76,53.91,5.9738,HIGH,-,0.0906,0.0806,0.088,1,16.4676,CONTENDER,17.7646
65,7,PNR.AX,Pantoro Gold Limited,Gold,mid,2.4,13.16,-0.1222,-0.1517,-0.1298,FLAT,-49.69,-31.62,56.86,-63.36,50.99,71.21,1.6337,HIGH,EARLY,3.026,3.3514,4.6431,0,-22.6443,WEAK,16.0883
66,0,RRL.AX,Regis Resources Limited,Gold,mid,5.58,47.37,-0.0248,-0.0174,-0.0645,FLAT,-19.39,21.58,225.14,-41.77,53.36,57.29,0.9466,LOW,EARLY,6.2765,6.791,6.8475,0,20.1011,WEAK,15.8567
69,-12,CMM.AX,Capricorn Metals Ltd,Gold,mid,11.5,51.32,-0.0758,-0.0289,0.1336,STRONG_DOWN,-12.97,26.63,160.1,-41.12,54.55,66.22,0.9416,LOW,EARLY,13.422,12.5808,13.0961,0,21.9358,LAGGARD,15.6614
71,-8,NST.AX,Northern Star Resources Limited,Gold,large,18.54,23.68,-0.0551,0.0172,-0.0569,FLAT,-28.02,-10.37,41.64,-45.32,51.38,71.7,0.7542,LOW,EARLY,19.79,21.3116,23.9242,0,-7.4287,WEAK,15.3794
72,5,STK.AX,Strickland Metals Limited,Gold,mid,0.096,16.45,-0.0743,-0.2115,-0.3233,STRONG_UP,-46.67,-28.89,-16.52,-60.82,34.39,86.97,0.6607,LOW,EARLY,0.1128,0.1579,0.1826,0,-11.4234,WEAK,15.3168
