rank,delta_rank,ticker,name,sector,industry,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
609,-14,SHOP,Shopify,Technology,Computer Software,large,105.44,0.8435,0.8524,0.8087,0.8728,FLAT,-34.48,11.58,36.85,-41.1,49.6,65.82,2.0907,HIGH,EARLY,122.3265,122.2852,141.7907,0,8.7239,WEAK,20.5998
638,146,TARS,TARSUS PHARMACEUTICALS INC,Health Care,,mid,64.76,1.034,0.997,0.8298,0.962,FLAT,-9.43,36.77,70.29,-26.47,50.4,43.15,1.5961,HIGH,EARLY,65.9938,68.5981,66.4475,0,42.9466,WEAK,19.9995
665,89,PATK,PATRICK INDUSTRIES INC,Consumer Discretionary,,mid,95.9,0.9074,1.0098,0.7295,0.6303,STRONG_UP,-7.88,20.03,30.32,-41.39,44.8,46.91,1.9215,HIGH,EARLY,100.5765,109.4112,110.4431,0,19.1254,WEAK,19.5472
713,190,ACHR,ARCHER AVIATION INC CLASS A,Industrials,,mid,6.41,0.5661,1.0936,1.0582,0.9095,STRONG_UP,-32.95,-25.12,66.06,-63.78,48.4,64.19,1.7832,HIGH,SHIFT,5.832,5.9644,8.2985,0,-18.9384,WEAK,18.4028
719,113,UPST,UPSTART HOLDINGS INC,Financials,,mid,28.7,0.4672,0.89,0.9681,0.7634,FLAT,-37.93,-38.2,17.29,-71.21,52.4,77.98,1.6815,HIGH,EARLY,31.7555,28.8754,46.5129,0,-25.669,WEAK,18.2604
764,11,APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,large,56.8,0.7288,0.9231,0.8616,0.6561,STRONG_UP,-29.75,-3.6,-31.57,-38.16,48.0,42.46,1.7677,HIGH,EARLY,59.3115,65.429,75.8347,0,-4.0676,WEAK,17.5077
777,-312,GOLF,ACUSHNET HOLDINGS CORP,Consumer Discretionary,,mid,85.95,0.9616,0.8693,0.804,0.7948,STRONG_UP,14.78,27.19,34.62,-16.57,50.4,30.04,2.2667,HIGH,EARLY,96.674,95.7618,86.1054,0,45.6229,WEAK,17.2792
787,-2,PODD,Insulet Corporation,Health Care,Health Care Equipment,large,151.28,0.4327,0.8606,0.6848,0.5729,STRONG_UP,-52.76,-42.76,-17.91,-57.12,47.6,46.99,3.8956,HIGH,EARLY,187.026,210.8594,280.2531,0,-43.3193,WEAK,17.038
897,198,J,Jacobs Solutions,Industrials,Construction & Engineering,large,126.62,0.8184,0.9582,0.8894,0.8133,STRONG_UP,-17.67,8.25,10.07,-24.91,50.4,37.65,3.7672,HIGH,EARLY,127.6705,129.8444,140.4298,0,11.0454,WEAK,15.0811
898,-11,DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,large,108.06,0.809,1.02,1.0036,0.948,STRONG_UP,-2.4,7.02,4.61,-24.97,46.0,29.0,2.1974,HIGH,SHIFT,102.971,100.8586,108.994,0,11.1326,WEAK,15.0729
903,7,TMDX,TRANSMEDICS GROUP INC,Health Care,,mid,72.92,0.5754,0.7085,0.6142,0.5181,STRONG_UP,-40.33,-23.89,-42.71,-51.52,47.6,70.94,7.2607,HIGH,EARLY,106.3925,114.5035,122.287,0,-16.0306,WEAK,14.9933
935,195,DORM,DORMAN PRODUCTS INC,Consumer Discretionary,,mid,122.61,0.7478,1.0672,1.0635,0.8778,STRONG_UP,-6.57,-1.09,34.19,-39.58,48.0,36.91,2.3111,HIGH,SHIFT,111.211,108.5292,130.4437,0,-1.4163,WEAK,14.373
937,165,TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,large,190.47,0.8605,1.0023,0.8904,0.846,STRONG_UP,2.46,13.82,96.0,-18.28,52.8,35.14,1.7391,HIGH,PROGRESS,188.2945,196.6445,193.625,0,20.7621,WEAK,14.3525
962,68,FRSH,FRESHWORKS INC CLASS A,Information Technology,,mid,8.89,0.4726,1.0669,1.0186,0.9356,STRONG_UP,-18.59,-37.48,-37.66,-56.95,45.6,59.8,2.5984,HIGH,SHIFT,8.4255,8.2251,10.9273,0,-28.5819,WEAK,13.9422
977,105,MCK,McKesson Corporation,Health Care,Health Care Distributors,large,743.67,0.7814,0.8934,0.7863,0.7156,STRONG_UP,-11.49,3.36,37.44,-25.31,53.6,42.84,3.1484,HIGH,EARLY,836.298,883.4876,812.921,0,4.1982,WEAK,13.7644
988,150,BIPC,BROOKFIELD INFRASTRUCTURE CORP CLA,Utilities,,mid,39.51,0.8047,1.0457,0.8722,0.7481,STRONG_UP,-12.23,6.45,26.39,-29.77,54.4,37.86,1.5995,HIGH,EARLY,40.178,42.2437,43.0225,0,9.2636,WEAK,13.5889
989,225,UBER,Uber,Industrials,Passenger Ground Transportation,large,79.17,0.7155,1.0391,1.0076,0.9693,STRONG_UP,-16.37,-5.36,12.41,-30.89,49.2,35.66,1.7733,HIGH,SHIFT,74.936,74.181,84.9608,0,-7.3892,WEAK,13.5836
993,71,PFSI,PENNYMAC FINANCIAL SERVICES INC,Financials,,mid,86.94,0.6807,0.943,0.8742,0.8236,STRONG_UP,-31.08,-9.96,-3.42,-47.06,50.0,30.27,1.789,HIGH,EARLY,91.077,89.1976,112.0554,0,-16.4477,WEAK,13.5175
1044,-89,TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,large,32.53,0.4909,0.9076,0.6618,0.5523,STRONG_UP,-38.14,-35.06,,-47.97,47.2,36.91,2.0003,HIGH,EARLY,39.3125,44.3496,52.4024,0,-44.8373,WEAK,12.7075
1049,101,PTC,PTC Inc.,Information Technology,Application Software,large,136.765,0.642,0.9826,0.8729,0.8181,STRONG_UP,-28.78,-15.08,-23.33,-38.37,51.6,29.25,3.2331,HIGH,EARLY,137.3358,145.9823,176.9962,0,-26.6012,WEAK,12.6318
1060,-186,LDOS,Leidos,Industrials,Diversified Support Services,large,134.9,0.6655,0.8853,0.7736,0.6692,STRONG_UP,-32.08,-11.97,-3.62,-32.08,51.6,42.62,1.8606,HIGH,EARLY,150.0495,160.2324,178.0343,0,-14.4902,WEAK,12.5423
1061,-53,SWKS,Skyworks Solutions,Information Technology,Semiconductors,mid,64.965,0.7664,0.9066,1.0584,0.9938,FLAT,-7.64,1.37,-24.36,-35.24,49.6,44.86,3.0231,HIGH,SHIFT,62.0197,58.1665,65.2142,0,1.5177,WEAK,12.5147
1074,-264,FE,FirstEnergy,Utilities,Electric Utilities,large,45.527,0.8254,0.9382,0.8159,0.9007,FLAT,0.57,9.18,24.21,-12.3,54.4,17.67,1.7723,HIGH,EARLY,49.1333,49.9801,46.0329,0,28.2628,WEAK,12.2686
1075,-64,TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,mid,47.405,0.7394,0.8392,0.7909,0.6637,STRONG_UP,-22.2,-2.19,-38.18,-33.5,50.0,56.14,5.0087,HIGH,EARLY,55.8668,54.5293,58.0535,0,-1.9521,WEAK,12.2659
1077,-87,CRK,COMSTOCK RESOURCES INC,Energy,,mid,14.99,0.5064,0.8427,0.7444,0.6636,STRONG_UP,-25.24,-33.02,45.11,-51.24,48.8,57.63,2.6112,HIGH,EARLY,17.0265,19.151,20.0173,0,-27.9612,WEAK,12.2492
1084,100,ALG,ALAMO GROUP INC,Industrials,,mid,170.85,0.7556,0.9647,0.8944,0.7777,STRONG_UP,-1.89,-0.05,-10.81,-31.99,46.4,44.49,2.127,HIGH,EARLY,171.6356,173.8649,187.2101,0,-0.0554,WEAK,12.1547
1121,44,COR,Cencora,Health Care,Health Care Distributors,large,252.74,0.6318,0.8036,0.7165,0.662,STRONG_UP,-26.4,-16.43,13.28,-32.44,52.8,43.94,5.2992,HIGH,EARLY,311.049,328.4176,327.4992,0,-19.737,WEAK,11.54
1128,28,GPN,Global Payments,Financials,Transaction & Payment Processing Services,large,69.615,0.6754,0.9474,0.9855,0.9025,FLAT,-12.38,-10.65,-35.79,-29.7,45.6,50.35,1.551,HIGH,EARLY,69.7748,70.5011,77.7381,0,-9.6489,WEAK,11.4
1144,115,LH,Labcorp,Health Care,Health Care Services,large,256.925,0.7984,0.9798,0.8615,0.8525,STRONG_UP,2.35,5.61,30.51,-15.22,52.8,24.67,1.5643,HIGH,EARLY,263.7407,268.4603,267.8843,0,11.9966,WEAK,11.0415
1147,-187,CDW,CDW Corporation,Information Technology,Technology Distributors,large,109.0,0.4774,0.7797,0.7923,0.7166,FLAT,-22.32,-36.86,-49.16,-41.88,49.6,51.18,3.3818,HIGH,EARLY,132.958,125.801,142.9926,0,-35.7187,WEAK,10.9525
1157,20,HSIC,Henry Schein,Health Care,Health Care Distributors,mid,72.44,0.8227,0.9511,0.8835,0.8663,STRONG_UP,1.16,8.82,1.74,-16.93,49.2,27.08,1.793,HIGH,EARLY,76.197,76.096,72.6444,0,16.0205,WEAK,10.7914
1161,-189,WK,WORKIVA INC CLASS A,Information Technology,,mid,51.53,0.5748,0.9436,0.8299,0.6878,STRONG_UP,-37.06,-23.96,-37.2,-44.78,47.6,45.08,2.0102,HIGH,EARLY,54.9375,58.5002,75.8491,0,-25.303,WEAK,10.7289
1162,-177,TRMB,Trimble Inc.,Information Technology,Electronic Equipment & Instruments,large,63.42,0.7231,0.9226,0.8753,0.9128,FLAT,-19.31,-4.34,11.26,-26.63,55.6,32.98,2.0605,HIGH,EARLY,67.2715,66.9494,75.5723,0,-7.3232,WEAK,10.6986
1174,-252,OSIS,OSI SYSTEMS INC,Information Technology,,mid,240.27,0.8205,0.8201,0.7673,0.857,FLAT,-13.43,8.53,78.16,-24.2,52.8,51.84,1.68,HIGH,EARLY,288.2065,282.153,261.0986,0,8.6859,WEAK,10.5152
1187,173,MTH,MERITAGE CORP,Consumer Discretionary,,mid,64.836,0.7386,0.9429,0.9181,0.7969,STRONG_UP,0.64,-2.3,-24.9,-27.68,47.6,37.25,1.5218,HIGH,EARLY,67.1053,65.7527,70.0235,0,-2.9417,WEAK,10.1007
1194,-82,OPCH,OPTION CARE HEALTH INC,Health Care,,mid,20.45,0.4623,0.9851,0.646,0.5511,STRONG_UP,-24.34,-38.85,-32.55,-45.26,43.6,58.79,2.3183,HIGH,EARLY,26.4375,28.144,29.7598,0,-28.8088,WEAK,10.0065
1198,-5,FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,large,45.97,0.4721,0.9675,0.9008,0.8401,STRONG_UP,-26.13,-37.55,-35.34,-46.24,47.2,32.86,1.8711,HIGH,EARLY,46.694,48.0046,60.3341,0,-53.9428,WEAK,9.9321
1242,29,NSIT,INSIGHT ENTERPRISES INC,Information Technology,,mid,69.01,0.3914,0.927,0.8818,0.7723,STRONG_UP,-27.34,-48.23,-65.52,-56.07,49.2,49.04,3.3267,HIGH,EARLY,73.3905,75.0522,95.7335,0,-48.3869,WEAK,9.287
1250,35,HNI,HNI CORP,Industrials,,mid,33.29,0.5927,0.8922,0.8863,0.6012,STRONG_UP,-15.87,-21.6,-20.92,-38.43,45.6,43.47,1.7113,HIGH,EARLY,36.474,37.5093,42.5883,0,-22.6567,WEAK,9.204
1252,-40,HAE,HAEMONETICS CORP,Health Care,,mid,52.67,0.6197,0.8584,0.815,0.7459,STRONG_UP,4.55,-18.02,-44.67,-39.57,50.8,36.76,1.5403,HIGH,EARLY,59.176,59.6068,63.2564,0,-24.9071,WEAK,9.158
1283,-58,HURN,HURON CONSULTING GROUP INC,Industrials,,mid,120.11,0.6022,0.9001,0.8511,0.6425,STRONG_UP,-27.17,-20.35,37.02,-35.28,54.4,52.53,2.0408,HIGH,EARLY,127.8335,130.6716,148.4792,0,-21.0705,WEAK,8.6158
1333,36,CLX,Clorox,Consumer Staples,Household Products,large,90.01,0.5211,0.914,0.7945,0.7136,STRONG_UP,-16.54,-31.08,-31.16,-34.81,47.2,36.01,1.7534,HIGH,EARLY,97.4082,104.5768,109.9495,0,-40.7333,WEAK,7.8375
1366,-62,NHI,NATIONAL HEALTH INVESTORS REIT INC,Real Estate,,mid,73.88,0.765,0.9407,0.8031,0.8165,FLAT,0.9,1.19,24.02,-18.79,50.4,28.52,1.7939,HIGH,EARLY,80.2885,82.3165,77.5696,0,2.1019,WEAK,7.2228
1401,-83,JKHY,Jack Henry & Associates,Financials,Transaction & Payment Processing Services,large,142.88,0.638,0.9101,0.8331,0.7462,STRONG_UP,-5.6,-15.61,-11.42,-25.55,51.2,27.2,1.6589,HIGH,EARLY,152.1045,158.4949,164.5003,0,-29.3816,WEAK,6.3726
1418,72,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,large,23.07,0.6572,0.997,0.926,0.8836,STRONG_UP,-1.41,-13.06,-28.06,-23.19,51.2,25.67,1.6717,HIGH,SHIFT,22.3955,22.6951,24.1811,0,-26.0511,WEAK,6.0781
1495,-10,PLMR,PALOMAR HOLDINGS INC,Financials,,mid,110.75,0.5339,0.9009,0.7949,0.7897,STRONG_UP,-4.14,-29.38,30.13,-37.44,52.4,34.0,2.3048,HIGH,EARLY,125.967,123.3204,123.3922,0,-45.2761,WEAK,3.9416
1538,-16,RSG,Republic Services,Industrials,Environmental & Facilities Services,large,199.69,0.6061,0.9347,0.8496,0.8431,STRONG_UP,-3.32,-19.83,8.24,-21.77,48.8,20.34,1.5808,HIGH,EARLY,208.82,217.1142,219.2873,0,-47.5708,WEAK,0.6628
