rank,delta_rank,ticker,name,sector,industry,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1168,194,OPCH,OPTION CARE HEALTH INC,Health Care,,mid,20.03,0.4727,0.7117,0.6636,0.5569,STRONG_UP,-23.58,-39.21,-32.99,-45.26,43.2,57.21,2.9912,HIGH,EARLY,27.5245,28.9982,29.8883,0,-29.6087,WEAK,9.8246
1191,-29,KAI,KADANT INC,Industrials,,mid,285.85,0.7439,0.8969,0.9087,0.8407,FLAT,0.32,-4.33,8.03,-30.91,48.0,40.42,1.5262,HIGH,EARLY,315.5513,317.0513,309.1453,0,-5.1437,WEAK,9.5776
1216,104,RMD,ResMed,Health Care,Health Care Equipment,large,205.02,0.6703,0.9164,0.8326,0.7763,STRONG_UP,-18.34,-13.79,-4.32,-29.87,50.8,28.34,2.4857,HIGH,EARLY,222.99,232.9164,254.9612,0,-24.7185,WEAK,9.3029
1236,39,WAY,WAYSTAR HOLDING CORP,Health Care,,mid,20.95,0.4004,0.809,0.8031,0.7657,STRONG_UP,-43.47,-48.5,1.21,-49.1,48.4,59.3,1.7907,HIGH,EARLY,23.9788,24.5099,31.8862,0,-39.5856,WEAK,8.9132
1241,128,WTW,Willis Towers Watson,Financials,Insurance Brokers,large,256.34,0.6463,0.8792,0.8082,0.7817,STRONG_UP,-18.64,-16.88,3.96,-26.34,50.0,43.02,1.8169,HIGH,EARLY,287.221,290.5441,315.0066,0,-19.6226,WEAK,8.8483
1284,155,CWST,CASELLA WASTE SYSTEMS INC CLASS A,Industrials,,mid,86.83,0.5783,1.1227,0.9064,0.8161,STRONG_UP,4.82,-25.63,-5.16,-37.72,49.2,47.42,2.6934,HIGH,SHIFT,82.3395,85.1012,94.0659,0,-26.5894,WEAK,8.1264
1379,112,CLX,Clorox,Consumer Staples,Household Products,large,87.11,0.5089,0.8943,0.7937,0.7493,STRONG_UP,-20.7,-34.54,-32.67,-34.54,47.2,35.32,5.3114,HIGH,EARLY,99.7625,106.7709,110.4746,0,-46.1629,WEAK,6.509
1410,-52,UFPI,UFP INDUSTRIES INC,Industrials,,mid,85.18,0.659,0.8806,0.8578,0.7842,STRONG_UP,-6.53,-15.25,-24.34,-26.07,42.4,30.66,1.7718,HIGH,EARLY,94.0325,94.4634,96.4823,0,-21.0832,WEAK,5.4641
1421,105,MZTI,MARZETTI,Consumer Staples,,mid,124.38,0.6079,0.9674,0.7992,0.6925,STRONG_UP,-19.79,-21.82,-32.37,-33.1,49.2,32.42,2.148,HIGH,EARLY,134.819,145.1395,163.0287,0,-33.1114,WEAK,5.1837
1430,-647,NMIH,NMI HOLDINGS INC,Financials,,mid,37.21,0.7691,0.8879,0.9021,0.9126,STRONG_DOWN,2.37,-1.09,14.6,-18.08,53.6,26.11,2.6835,HIGH,EARLY,39.559,38.6386,38.5562,0,-2.2373,WEAK,4.959
1442,63,SYK,Stryker Corporation,Health Care,Health Care Equipment,large,294.73,0.6117,0.889,0.809,0.7725,STRONG_UP,-19.71,-21.32,-8.05,-26.41,46.0,25.61,1.8803,HIGH,EARLY,331.3155,344.4292,362.9429,0,-38.2993,WEAK,4.7067
1451,39,EXPO,EXPONENT INC,Industrials,,mid,65.28,0.6719,0.9789,0.8926,0.8564,STRONG_UP,-1.5,-13.59,-27.33,-18.86,46.4,40.04,1.5925,HIGH,EARLY,66.869,67.8757,69.8033,0,-15.7435,WEAK,4.3109
1494,33,MMSI,MERIT MEDICAL SYSTEMS INC,Health Care,,mid,62.01,0.504,0.9126,0.8336,0.7312,STRONG_UP,-25.33,-35.18,-19.49,-37.26,47.6,34.16,3.2841,HIGH,EARLY,68.4,70.5634,81.3331,0,-49.0167,WEAK,2.9809
