rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
7,0,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,4.1,87.42,-0.0965,-0.183,-0.1634,FLAT,5.26,176.03,218.18,-43.14,55.38,77.14,0.5686,LOW,EARLY,5.866,5.9783,4.1929,0,126.3772,LAGGARD,37.1014
16,21,CTO.AX,Citigold Corporation Limited,Gold,small,0.02,96.69,0.1265,0.3385,0.3596,STRONG_DOWN,185.71,400.0,344.44,-43.48,23.51,125.57,5.0415,HIGH,-,0.0172,0.0174,0.0108,1,74.8905,LEADER,30.1873
24,7,GMD.AX,Genesis Minerals Limited,Gold,large,5.62,55.63,0.0005,-0.0178,-0.1355,STRONG_UP,-3.93,51.48,190.44,-36.46,53.39,66.39,1.3159,MED,EARLY,6.445,6.9722,5.8809,0,41.4016,LAGGARD,25.7167
29,3,RMS.AX,Ramelius Resources Limited,Gold,large,3.52,56.29,0.0134,-0.0016,-0.0456,STRONG_UP,-6.19,51.72,106.23,-33.84,50.6,57.84,0.9519,LOW,EARLY,3.993,4.365,3.566,0,45.2476,LAGGARD,22.8818
39,-6,VAU.AX,Vault Minerals Limited,Gold,mid,3.96,45.03,0.047,-0.0913,-0.1565,STRONG_UP,-7.8,38.81,56.39,-41.81,49.8,58.02,1.16,MED,EARLY,4.7057,5.2596,4.3073,0,33.3157,WEAK,21.26
46,29,SMI.AX,Santana Minerals Limited,Gold,mid,0.665,37.75,-0.2029,-0.0514,-0.177,FLAT,-19.88,23.15,51.14,-43.16,47.41,59.05,1.6839,HIGH,EARLY,0.8133,0.939,0.7896,0,18.5852,WEAK,19.2354
50,4,NST.AX,Northern Star Resources Limited,Gold,large,18.55,24.5,0.0279,-0.1565,-0.1984,STRONG_UP,-20.25,3.63,31.97,-45.32,55.38,69.73,0.8214,LOW,EARLY,23.2641,26.1347,22.903,0,2.8856,WEAK,18.2371
55,2,CMM.AX,Capricorn Metals Ltd,Gold,mid,10.22,40.4,0.0361,-0.077,-0.1842,STRONG_UP,-20.19,27.02,92.92,-41.12,55.38,60.71,0.9909,LOW,EARLY,12.1043,13.3634,12.3401,0,24.6467,WEAK,17.3117
57,-8,PNR.AX,Pantoro Gold Limited,Gold,mid,3.18,29.8,-0.0209,-0.2212,-0.27,STRONG_UP,-51.0,10.03,167.23,-52.82,51.79,82.07,0.5992,LOW,EARLY,4.06,4.712,4.696,0,6.3323,WEAK,16.8898
75,1,OBM.AX,Ora Banda Mining Ltd,Gold,mid,1.115,23.18,0.0119,0.0918,-0.1743,FLAT,-3.04,2.29,271.67,-50.0,50.2,92.63,0.542,LOW,EARLY,1.2875,1.3204,1.1326,0,1.243,WEAK,14.151
84,-1,CYL.AX,Catalyst Metals Limited,Gold,mid,6.0,25.17,0.0157,-0.0691,-0.1065,STRONG_UP,-25.65,3.81,721.92,-41.6,48.61,75.67,0.6108,LOW,EARLY,6.7495,7.7146,7.0271,0,2.4451,WEAK,13.0264
104,-41,BC8.AX,Black Cat Syndicate Limited,Gold,mid,0.935,18.54,-0.0446,-0.1729,-0.1389,FLAT,-34.62,-3.11,289.58,-41.51,49.0,67.34,0.5942,LOW,EARLY,1.2092,1.344,1.1255,0,-2.2621,WEAK,11.1141
125,0,ATM.AX,Aneka Tambang (Persero) Tbk,Gold,large,0.995,25.83,-0.05,0.2274,0.2339,STRONG_DOWN,-1.97,5.75,0.13,-26.41,20.32,27.74,0.0,LOW,PROGRESS,0.995,1.0142,1.0181,0,4.2091,WEAK,9.5837
