rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,AQI.AX,Alicanto Minerals Limited,Gold,small,1.52,97.99,0.2258,-0.0024,0.0754,FLAT,-18.28,322.22,503.17,-47.46,42.29,91.43,1.952,HIGH,-,1.445,1.5276,1.3304,1,149.0405,LEADER,48.3689
8,0,WGX.AX,Westgold Resources Limited,Gold,large,4.75,76.51,-0.0166,0.0105,-0.0745,FLAT,-26.36,68.6,98.02,-44.22,52.17,55.33,0.7874,LOW,EARLY,4.896,5.2192,5.8898,0,64.6843,LAGGARD,29.6561
10,0,NEM.AX,Newmont Corporation,Gold,large,135.43,68.46,-0.0066,-0.0023,-0.0135,FLAT,-10.1,50.6,120.7,-29.94,56.52,47.5,1.6786,HIGH,EARLY,141.6245,149.7066,149.5215,0,60.2084,LAGGARD,28.7699
11,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.13,63.76,-0.0714,-0.1318,-0.5439,STRONG_UP,-40.91,44.44,1344.44,-82.31,43.87,105.5,0.3754,LOW,EARLY,0.1463,0.1854,0.31,0,18.4813,LAGGARD,28.1528
13,0,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,4.91,87.92,-0.0891,0.0066,0.2664,STRONG_DOWN,-13.49,108.85,214.92,-43.14,54.15,75.81,0.4995,LOW,EARLY,5.2905,5.879,5.2188,0,77.7514,LAGGARD,27.2048
16,0,HRN.AX,Horizon Gold Limited,Gold,small,0.985,77.85,-0.039,0.035,-0.0953,FLAT,20.86,75.89,228.33,-36.25,41.5,48.47,5.7713,HIGH,-,1.0592,1.0735,0.9752,1,64.9794,LEADER,25.8736
20,0,ALK.AX,Alkane Resources Limited,Gold,mid,1.35,83.89,-0.069,-0.0199,0.0489,STRONG_DOWN,-2.17,94.24,175.51,-29.6,49.41,55.23,0.9087,LOW,EARLY,1.481,1.5028,1.386,0,84.3133,LAGGARD,24.5624
21,0,EVN.AX,Evolution Mining Limited,Gold,large,11.78,69.8,-0.0368,0.0496,0.0476,FLAT,-6.03,53.38,257.51,-38.58,53.36,60.83,0.7375,LOW,EARLY,12.166,12.3576,12.5433,0,46.8233,LAGGARD,24.2458
24,0,RSG.AX,Resolute Mining Limited,Gold,mid,0.97,65.1,-0.0396,-0.1015,-0.1695,STRONG_UP,-21.46,48.09,73.21,-43.6,50.59,65.11,1.0933,MED,EARLY,1.063,1.1888,1.2186,0,37.3668,LAGGARD,23.5536
25,0,SBM.AX,St Barbara Limited,Gold,mid,0.48,73.83,0.0105,-0.0966,-0.109,STRONG_UP,-18.64,62.71,140.0,-47.09,43.48,64.99,0.7064,LOW,EARLY,0.5397,0.5863,0.6084,0,41.9559,LAGGARD,23.1124
29,0,AS1.AX,Asara Resources Limited,Gold,small,0.135,94.63,0.0385,0.0368,0.3701,FLAT,36.36,150.0,1250.0,-35.48,37.94,121.31,5.2624,HIGH,-,0.1361,0.1369,0.1107,1,46.9129,LEADER,22.3856
30,0,GMD.AX,Genesis Minerals Limited,Gold,large,5.39,51.68,0.0,0.0193,0.0611,STRONG_DOWN,-26.16,25.93,200.28,-42.99,52.57,66.05,1.0324,MED,EARLY,5.5365,5.879,6.4145,0,20.6416,LAGGARD,21.9874
32,0,VAU.AX,Vault Minerals Limited,Gold,mid,4.22,73.15,-0.0725,0.0626,0.1671,STRONG_DOWN,-21.92,62.54,77.91,-41.81,52.96,62.55,0.9308,LOW,EARLY,4.42,4.4892,4.8298,0,52.9509,LAGGARD,21.9383
35,0,OBM.AX,Ora Banda Mining Ltd,Gold,mid,1.105,69.13,-0.0221,-0.0811,0.1295,FLAT,-28.25,51.37,234.85,-39.1,50.59,89.49,2.6129,HIGH,EARLY,1.1887,1.2985,1.3029,0,29.0401,LAGGARD,21.5952
37,0,PDI.AX,Predictive Discovery Limited,Gold,mid,0.73,79.87,0.0139,0.06,0.0171,FLAT,0.0,84.81,294.59,-33.98,48.62,72.68,0.5781,LOW,EARLY,0.8143,0.8489,0.7533,0,56.7346,LAGGARD,21.5674
38,0,PRU.AX,Perseus Mining Limited,Gold,large,4.87,61.74,-0.0544,0.0532,0.0652,STRONG_DOWN,-12.91,42.01,116.58,-28.47,49.41,45.27,1.4623,MED,EARLY,5.1035,5.2796,5.3213,0,45.855,LAGGARD,21.456
39,0,RMS.AX,Ramelius Resources Limited,Gold,large,3.0,52.35,0.0,0.0204,-0.0496,FLAT,-28.55,26.12,70.12,-43.63,48.62,55.04,0.8437,LOW,EARLY,3.0485,3.2642,3.7876,0,23.0693,LAGGARD,21.3332
40,0,FFM.AX,FireFly Metals Ltd,Gold,mid,1.825,74.5,0.0928,-0.0961,0.2196,FLAT,-11.41,62.95,135.48,-37.28,49.01,79.17,1.1031,MED,EARLY,1.872,1.9471,1.8413,0,38.9668,LAGGARD,21.2092
46,0,RRL.AX,Regis Resources Limited,Gold,mid,6.13,58.39,-0.0698,0.0772,0.0551,FLAT,-18.18,39.17,259.22,-41.77,54.15,56.39,0.8201,LOW,EARLY,6.364,6.546,6.9723,0,37.6116,LAGGARD,19.7274
49,0,PNR.AX,Pantoro Gold Limited,Gold,mid,2.29,18.12,-0.0458,-0.1457,-0.2106,STRONG_UP,-55.62,-27.3,37.45,-65.95,50.99,68.62,1.8896,HIGH,EARLY,2.5705,2.9866,4.452,0,-20.2872,WEAK,18.6897
50,0,CMM.AX,Capricorn Metals Ltd,Gold,mid,12.74,56.38,0.04,0.0289,0.3074,FLAT,-11.4,35.53,167.09,-41.12,55.34,60.13,0.8779,LOW,EARLY,12.7525,12.948,13.2264,0,32.697,LAGGARD,18.6287
