rank,delta_rank,ticker,name,sector,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
4,1,DGR.AX,DGR Global Limited,Gold,small,0.028,3.686,1.1173,1.0051,1.0712,FLAT,40.0,600.0,86.67,-40.0,26.88,82.82,2.5521,HIGH,-,0.029,0.0307,0.0264,1,194.7356,TREND+LEAD,56.7775
5,-1,DTR.AX,Dateline Resources Limited,Gold,mid,0.205,2.7679,1.0907,0.7136,0.7714,FLAT,-33.87,425.64,1763.64,-71.54,47.43,108.86,0.9223,LOW,EARLY,0.2385,0.354,0.3183,0,185.4506,WEAK,55.5561
6,7,AQI.AX,Alicanto Minerals Limited,Gold,small,1.75,2.648,1.3212,1.1294,1.0827,STRONG_UP,264.58,402.87,657.58,-47.03,40.32,96.48,1.777,HIGH,-,1.5967,1.6312,1.1482,1,168.3651,TREND+LEAD,52.9031
7,-1,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,6.11,1.686,1.001,1.2556,1.2685,STRONG_DOWN,33.58,220.18,234.85,-43.14,55.73,83.92,3.3227,HIGH,-,6.3565,5.7716,4.7667,1,146.2183,TREND+LEAD,49.086
13,1,WGX.AX,Westgold Resources Limited,Gold,large,5.29,1.1012,1.0593,0.9646,0.8363,STRONG_UP,-11.54,109.12,145.83,-37.64,52.17,62.94,0.8232,LOW,EARLY,5.7715,5.98,5.6105,0,90.4512,WEAK,32.494
36,3,RRL.AX,Regis Resources Limited,Gold,mid,6.65,0.8093,1.1224,1.0118,0.9387,STRONG_UP,-6.33,53.69,235.25,-39.58,53.75,58.06,1.2137,MED,EARLY,7.0575,7.1093,6.6793,0,49.7016,WEAK,23.5666
39,14,HRN.AX,Horizon Gold Limited,Gold,small,1.03,1.0331,1.0558,0.9659,0.9934,FLAT,43.06,96.19,243.33,-34.63,39.53,68.02,1.8836,HIGH,-,1.122,1.24,0.887,1,55.9013,TREND+LEAD,22.975
45,30,TCG.AX,Turaco Gold Limited,Gold,mid,0.59,0.7865,1.1772,1.0844,1.0032,STRONG_UP,35.63,49.37,145.83,-37.36,47.43,73.92,3.0656,HIGH,EARLY,0.5932,0.6243,0.6009,0,31.6759,WEAK,21.1364
53,-1,NST.AX,Northern Star Resources Limited,Gold,large,20.5,0.5962,1.1039,0.9911,0.8335,STRONG_UP,-23.51,13.23,44.87,-45.32,53.36,65.78,0.7156,LOW,EARLY,21.661,22.1294,23.7246,0,10.7315,WEAK,19.6747
56,-13,RMS.AX,Ramelius Resources Limited,Gold,large,3.35,0.7208,1.085,0.9742,0.8439,STRONG_UP,-7.28,36.89,75.0,-33.84,47.83,57.86,0.6455,LOW,EARLY,3.5975,3.7698,3.7671,0,30.4916,WEAK,19.1341
60,13,STK.AX,Strickland Metals Limited,Gold,mid,0.135,0.6181,1.0056,0.7385,0.6886,STRONG_UP,-28.95,17.39,40.63,-44.9,35.18,76.38,1.8445,HIGH,EARLY,0.1653,0.1901,0.1851,0,8.0103,WEAK,18.1428
61,43,PEC.AX,Perpetual Resources Limited,Gold,small,0.0145,0.6108,1.3501,1.388,1.2801,FLAT,61.11,16.0,-19.44,-70.37,27.67,92.79,10.0175,HIGH,-,0.012,0.0112,0.0126,1,4.7712,TREND_ONLY,18.0058
62,3,PNR.AX,Pantoro Gold Limited,Gold,mid,3.33,0.5463,1.0911,1.0255,0.7674,STRONG_UP,-35.96,3.74,125.15,-52.82,51.38,81.82,1.0723,MED,EARLY,3.464,3.6224,4.7419,0,2.3475,WEAK,17.8443
63,-19,SMI.AX,Santana Minerals Limited,Gold,mid,0.625,0.6095,1.1085,1.0796,0.7282,STRONG_UP,-30.56,15.74,67.41,-52.14,47.43,59.11,0.7835,LOW,EARLY,0.6308,0.7032,0.8038,0,12.6304,WEAK,17.7348
72,-14,BC8.AX,Black Cat Syndicate Limited,Gold,mid,1.115,0.716,1.0339,1.0542,0.9173,FLAT,2.29,35.98,223.19,-41.51,50.59,75.6,0.5599,LOW,EARLY,1.1798,1.1612,1.1831,0,24.0742,WEAK,16.1259
75,13,CYL.AX,Catalyst Metals Limited,Gold,mid,5.93,0.4565,1.2316,1.0594,0.9014,STRONG_UP,-20.3,-13.3,581.61,-47.72,49.01,75.24,2.5319,HIGH,PROGRESS,5.788,6.2162,7.172,0,-8.6661,WEAK,15.4216
81,0,RTG.AX,RTG Mining Inc.,Gold,small,0.045,0.7181,1.0475,1.5204,1.3591,FLAT,50.0,36.36,12.5,-40.54,30.43,69.33,7.9239,HIGH,-,0.0442,0.0388,0.0335,1,15.9606,TREND_ONLY,14.0249
96,23,ATM.AX,Aneka Tambang (Persero) Tbk,Gold,large,0.98,0.5568,1.1231,1.1429,1.1191,FLAT,0.0,5.75,0.45,-26.41,21.34,8.12,0.0,LOW,PROGRESS,0.972,0.9848,1.0003,0,15.1011,WEAK,12.4385
113,25,GUL.AX,Gullewa Limited,Gold,small,0.1,0.7522,1.1401,1.2092,1.2341,STRONG_DOWN,23.46,42.86,95.65,-30.0,26.09,61.83,1.9379,HIGH,-,0.0958,0.0961,0.0874,1,18.0841,TREND_ONLY,11.0541
