rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.25,100.0,-0.1324,-0.6019,-0.2448,FLAT,-32.43,3471.43,1983.33,-71.54,47.22,120.2,0.8206,LOW,EARLY,0.3858,0.3866,0.3107,0,1363.7342,LAGGARD,279.5101
2,0,G11.AX,G11 Resources Limited,Gold,small,0.325,99.34,0.0372,0.0156,0.0219,FLAT,47.73,2066.67,1254.17,-32.05,34.58,70.94,2.1639,HIGH,-,0.3035,0.3129,0.2043,1,1007.4053,LEADER,241.4394
6,3,DGR.AX,DGR Global Limited,Gold,small,0.031,97.37,0.0215,-0.0191,0.0524,FLAT,82.35,520.0,106.67,-40.0,25.4,84.28,7.4468,HIGH,-,0.0321,0.0312,0.0248,1,156.7157,LEADER,49.087
32,-13,CTO.AX,Citigold Corporation Limited,Gold,small,0.015,92.76,-0.2981,-0.17,-0.09,STRONG_DOWN,50.0,275.0,200.0,-43.48,25.79,138.25,7.9314,HIGH,-,0.02,0.0184,0.0123,1,51.3002,LEADER,24.3861
53,7,PNR.AX,Pantoro Gold Limited,Gold,mid,3.77,43.42,0.0084,0.1029,-0.1419,FLAT,-32.68,38.6,149.17,-52.82,52.38,83.45,0.5179,LOW,PROGRESS,3.6635,4.2008,4.7475,0,24.2303,WEAK,19.5648
63,-7,NST.AX,Northern Star Resources Limited,Gold,large,21.86,24.34,-0.0629,0.1128,-0.0415,FLAT,-8.59,7.2,52.84,-45.32,53.57,70.54,0.9587,LOW,EARLY,22.5975,24.5119,23.323,0,5.4704,WEAK,17.7961
70,-15,STK.AX,Strickland Metals Limited,Gold,mid,0.18,67.11,-0.1227,-0.1524,0.0238,FLAT,-14.29,87.5,33.33,-31.25,37.3,85.11,0.8555,LOW,EARLY,0.207,0.2127,0.1851,0,38.3474,LAGGARD,17.1987
73,3,SMI.AX,Santana Minerals Limited,Gold,mid,0.66,32.89,-0.0164,-0.1665,-0.2759,STRONG_UP,-21.43,21.1,72.17,-44.44,46.43,59.37,0.4306,LOW,EARLY,0.6815,0.7919,0.8018,0,16.5019,WEAK,16.505
78,-11,CMM.AX,Capricorn Metals Ltd,Gold,mid,11.45,37.5,-0.0095,0.0151,-0.0914,FLAT,-11.62,26.36,133.71,-41.12,54.76,65.35,0.8918,LOW,EARLY,11.549,12.3281,12.512,0,22.0842,WEAK,15.8903
94,-1,CYL.AX,Catalyst Metals Limited,Gold,mid,6.28,18.42,-0.0327,-0.0492,-0.1754,STRONG_UP,-10.16,-2.48,601.68,-41.6,47.62,76.24,0.9164,LOW,EARLY,6.4925,6.9752,7.1246,0,-1.5518,WEAK,12.1539
100,6,ATM.AX,Aneka Tambang (Persero) Tbk,Gold,large,0.98,25.66,0.0165,-0.0675,0.0956,FLAT,-12.5,9.09,-1.38,-26.41,20.24,17.92,0.0,LOW,EARLY,0.9895,0.9951,1.0106,0,10.2617,WEAK,11.5815
