rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.235,100.0,-0.0974,-0.546,-0.2531,FLAT,-38.16,2511.11,1858.33,-71.54,47.04,117.16,0.7861,LOW,EARLY,0.362,0.3846,0.3122,0,1008.2167,LAGGARD,212.0582
12,6,NMG.AX,New Murchison Gold Limited,Gold,small,0.049,87.58,0.1234,0.0264,-0.1528,STRONG_UP,75.0,172.22,390.0,-50.67,39.2,85.28,1.6434,HIGH,-,0.0482,0.0532,0.0404,1,79.1641,LEADER,33.8792
24,48,ORP.AX,Orpheus Uranium Limited,Gold,small,0.075,75.82,0.3738,0.2087,0.4389,FLAT,78.57,120.59,-28.57,-37.84,38.43,75.43,4.56,HIGH,-,0.0588,0.0621,0.0483,1,61.4372,LEADER,25.5623
34,8,PRX.AX,Prodigy Gold NL,Gold,small,0.069,62.09,0.289,0.1696,0.2293,FLAT,35.29,72.5,55.25,-66.67,26.09,64.27,2.4722,HIGH,-,0.0577,0.0606,0.0571,1,29.4309,CONTENDER,23.6642
51,-6,RMS.AX,Ramelius Resources Limited,Gold,large,3.67,49.67,-0.0339,-0.0199,-0.0894,FLAT,12.04,46.45,88.92,-33.84,49.01,60.8,0.5795,LOW,EARLY,3.8665,4.0614,3.7073,0,37.44,WEAK,19.974
54,-1,PNR.AX,Pantoro Gold Limited,Gold,mid,3.38,35.29,-0.0688,0.0004,-0.2435,FLAT,-35.5,19.01,123.4,-52.82,52.17,85.3,1.2488,MED,EARLY,3.702,4.1516,4.7542,0,11.6291,WEAK,18.9754
59,6,NST.AX,Northern Star Resources Limited,Gold,large,21.5,26.8,-0.0248,0.0965,-0.0754,FLAT,-9.94,10.69,50.72,-45.32,53.75,69.88,0.7829,LOW,EARLY,22.914,24.2389,23.3811,0,8.2214,WEAK,18.3497
62,-16,TRE.AX,Toubani Resources Inc,Gold,small,0.435,56.86,-0.2366,-0.0143,0.0207,STRONG_DOWN,4.82,64.15,262.5,-44.79,43.08,89.01,2.1171,HIGH,-,0.5455,0.4886,0.405,1,31.0485,CONTENDER,18.1415
69,-1,STK.AX,Strickland Metals Limited,Gold,mid,0.175,69.28,-0.1141,-0.1414,-0.0194,FLAT,-10.26,88.17,45.83,-31.25,37.55,85.74,0.6651,LOW,EARLY,0.206,0.2113,0.1854,0,38.6151,LAGGARD,17.2906
70,10,CMM.AX,Capricorn Metals Ltd,Gold,mid,11.49,37.25,-0.003,0.0618,-0.1108,FLAT,-10.83,23.94,128.94,-41.12,54.55,64.76,1.0218,MED,EARLY,11.657,12.243,12.5342,0,20.1626,WEAK,17.2548
73,0,SMI.AX,Santana Minerals Limited,Gold,mid,0.62,30.07,-0.0354,-0.1302,-0.2965,STRONG_UP,-20.0,13.76,63.16,-47.01,46.64,59.16,0.6153,LOW,EARLY,0.678,0.7778,0.8025,0,10.8491,WEAK,16.1061
89,22,ATM.AX,Aneka Tambang (Persero) Tbk,Gold,large,0.96,22.88,0.0091,-0.0977,0.0249,FLAT,-8.57,6.86,-3.39,-26.41,20.55,17.22,2.7367,HIGH,EARLY,0.9855,0.9931,1.0091,0,8.1856,WEAK,13.6308
91,-10,BC8.AX,Black Cat Syndicate Limited,Gold,mid,1.15,31.37,-0.0965,0.1674,-0.0938,FLAT,5.99,13.86,310.71,-41.51,50.2,80.56,0.5535,LOW,EARLY,1.1765,1.2329,1.1619,0,8.6376,WEAK,13.3788
97,7,CYL.AX,Catalyst Metals Limited,Gold,mid,6.04,18.3,-0.0498,-0.0558,-0.1995,STRONG_UP,-12.59,-3.51,542.55,-41.6,47.83,76.07,0.7639,LOW,EARLY,6.509,6.9174,7.1371,0,-2.2097,WEAK,12.0315
