rank,delta_rank,ticker,name,sector,industry,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
96,-10,OKLO,OKLO INC CLASS A,Utilities,,mid,71.0,2.2115,1.0345,1.2382,0.8347,FLAT,-43.06,189.91,454.25,-73.83,50.6,97.24,2.2386,HIGH,SHIFT,57.133,59.7386,86.0568,0,98.8242,WEAK,48.5974
325,60,RTX,RTX Corporation,Industrials,Aerospace & Defense,large,174.26,1.0831,0.8835,0.8165,0.8715,FLAT,-2.18,41.99,78.57,-17.86,55.82,27.61,1.7264,HIGH,EARLY,193.878,199.0266,177.2526,0,84.8894,WEAK,28.4328
423,58,GE,GE Aerospace,Industrials,Aerospace & Defense,large,284.6,1.0866,0.9306,0.9015,0.9347,FLAT,-6.87,42.44,77.41,-20.85,57.03,39.0,1.6281,HIGH,EARLY,295.01,309.3034,296.907,0,62.0614,WEAK,24.7416
531,-37,HCA,HCA Healthcare,Health Care,Health Care Facilities,large,432.46,1.0003,0.8979,0.8135,0.8872,FLAT,-1.46,31.13,43.1,-20.55,56.63,34.9,2.9296,HIGH,EARLY,481.178,506.3658,454.7136,0,50.5079,WEAK,22.0136
566,-18,RRR,RED ROCK RESORTS ORS CLASS A INC,Consumer Discretionary,,mid,54.08,1.0163,0.9537,0.8767,0.8669,STRONG_UP,-9.88,33.24,7.65,-20.3,53.01,33.71,1.8188,HIGH,EARLY,55.609,58.0839,58.1585,0,52.2635,WEAK,21.1263
634,-9,NOW,ServiceNow,Information Technology,Systems Software,large,90.17,0.3669,0.8976,0.7861,0.64,STRONG_UP,-51.99,-51.9,-37.69,-60.28,49.0,68.28,1.6814,HIGH,EARLY,96.512,104.8802,152.5141,0,-37.2486,WEAK,19.7391
657,1,CRSP,CRISPR THERAPEUTICS AG,Health Care,,mid,48.785,0.9824,0.8395,0.927,0.8638,FLAT,-27.41,28.79,-9.51,-42.25,48.59,65.3,2.0417,HIGH,EARLY,52.2653,52.5811,56.569,0,21.4215,WEAK,19.3164
691,20,PATK,PATRICK INDUSTRIES INC,Consumer Discretionary,,mid,97.07,0.9551,0.929,0.8109,0.7311,STRONG_UP,-4.3,25.21,42.73,-33.17,45.38,43.08,2.8537,HIGH,EARLY,108.638,116.4853,110.6316,0,26.5534,WEAK,18.4979
752,17,QCOM,Qualcomm,Information Technology,Semiconductors,large,148.85,0.7872,1.0745,1.0303,0.9381,STRONG_UP,-11.44,3.2,-6.2,-33.13,53.01,35.58,2.5215,HIGH,SHIFT,131.4955,134.3137,155.1129,0,4.7614,WEAK,17.3219
813,0,CHTR,Charter Communications,Communication Services,Cable & Satellite,large,180.13,0.3646,0.7308,0.7449,0.8994,STRONG_DOWN,-26.15,-52.2,-29.25,-57.84,49.8,66.96,6.2379,HIGH,EARLY,224.2635,225.0004,241.5515,0,-38.8253,WEAK,16.1261
856,2,LMT,Lockheed Martin,Industrials,Aerospace & Defense,large,513.45,0.8448,0.8769,0.7395,0.8587,FLAT,6.56,10.75,17.35,-24.12,53.41,29.7,1.8664,HIGH,EARLY,599.2435,627.9953,518.6796,0,19.3267,WEAK,15.4995
911,54,IBM,IBM,Information Technology,IT Consulting & Other Services,large,231.98,0.7679,0.9077,0.8673,0.7618,STRONG_UP,-17.69,0.67,47.04,-28.69,55.42,47.01,1.5346,HIGH,EARLY,243.022,246.0994,272.1169,0,0.7921,WEAK,14.5104
983,80,MMS,MAXIMUS INC,Industrials,,mid,65.47,0.7513,0.9468,0.8959,0.645,STRONG_UP,-24.74,-1.51,-16.05,-36.66,45.38,45.08,1.6243,HIGH,EARLY,66.1385,70.2288,81.0734,0,-1.5181,WEAK,13.3564
998,17,TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,large,36.74,0.5818,0.8139,0.7234,0.6427,STRONG_UP,-34.22,-23.72,-30.68,-40.84,48.19,40.07,1.9017,HIGH,EARLY,43.6005,47.4017,53.2889,0,-28.5322,WEAK,13.2182
1049,-4,AZO,AutoZone,Consumer Discretionary,Automotive Retail,large,3577.9099,0.7544,0.9914,0.952,0.9145,STRONG_UP,-7.07,-1.11,21.45,-25.48,49.8,29.74,1.7635,HIGH,SHIFT,3485.3885,3566.8148,3773.1868,0,-1.8514,WEAK,12.4468
1053,137,BMI,BADGER METER INC,Information Technology,,mid,121.83,0.4344,1.0664,0.7281,0.6808,STRONG_UP,-34.39,-43.06,-33.36,-55.06,48.59,63.49,2.0178,HIGH,EARLY,143.9675,148.8137,172.7451,0,-32.9517,WEAK,12.3655
