rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
4,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.22,98.04,-0.0729,-0.4222,-0.157,FLAT,-24.14,658.62,1900.0,-71.54,47.83,108.29,0.9313,LOW,EARLY,0.2627,0.3653,0.317,0,290.9025,LAGGARD,76.2445
5,0,DGR.AX,DGR Global Limited,Gold,small,0.027,97.39,-0.0294,-0.1013,0.0373,FLAT,50.0,575.0,80.0,-40.0,26.48,83.01,1.7944,HIGH,-,0.0296,0.0309,0.0261,1,183.4237,LEADER,55.2171
10,11,BCM.AX,Brazilian Critical Minerals Limited,Gold,small,0.039,95.42,0.2304,0.4722,0.2844,FLAT,34.48,333.33,62.5,-50.0,36.76,117.52,2.4606,HIGH,-,0.0322,0.0314,0.0281,1,104.2659,LEADER,39.0088
11,-1,ERM.AX,Emmerson Resources Limited,Gold,small,0.415,89.54,0.079,0.0159,0.5207,FLAT,38.33,196.43,683.02,-23.81,44.66,69.13,1.6893,HIGH,-,0.4012,0.388,0.2929,1,126.8986,LEADER,37.5813
21,8,SX2.AX,Southern Cross Gold Consolidated Ltd,Gold,mid,9.95,64.05,0.0342,-0.0081,0.0419,FLAT,22.84,82.9,161.84,-34.88,52.96,63.41,1.7349,HIGH,-,10.447,9.9884,8.8681,1,69.2417,CONTENDER,29.65
45,16,RMS.AX,Ramelius Resources Limited,Gold,large,3.58,47.71,0.0191,-0.0301,-0.1009,STRONG_UP,2.75,45.12,87.01,-33.84,48.22,57.78,1.2129,MED,EARLY,3.6815,3.836,3.7531,0,37.6571,WEAK,23.1843
46,17,SMI.AX,Santana Minerals Limited,Gold,mid,0.645,35.29,0.0385,-0.0095,-0.2494,STRONG_UP,-26.7,20.56,78.34,-52.14,47.83,57.81,1.7332,HIGH,PROGRESS,0.6368,0.7173,0.803,0,17.0112,WEAK,22.8916
50,-18,TOK.AX,Tolu Minerals Limited,Gold,small,1.47,63.4,0.0149,0.0346,0.2262,STRONG_DOWN,9.7,79.27,188.24,-33.13,44.66,59.58,1.5325,HIGH,-,1.482,1.4503,1.2793,1,59.418,CONTENDER,22.0454
55,3,NST.AX,Northern Star Resources Limited,Gold,large,21.42,33.99,0.0027,-0.0786,-0.1025,STRONG_UP,-14.27,19.73,53.32,-45.32,53.75,66.28,0.8792,LOW,EARLY,22.135,22.7012,23.6399,0,16.0021,WEAK,20.8122
70,6,PNR.AX,Pantoro Gold Limited,Gold,mid,3.43,30.07,0.0277,-0.0551,-0.1695,STRONG_UP,-32.61,15.88,134.61,-52.82,51.78,82.05,0.5022,LOW,EARLY,3.5355,3.765,4.7477,0,10.0205,WEAK,17.5795
72,7,STK.AX,Strickland Metals Limited,Gold,mid,0.15,43.79,0.0438,-0.3056,-0.2145,FLAT,-14.29,36.36,50.0,-42.86,35.97,75.12,1.1425,MED,EARLY,0.1758,0.1953,0.1853,0,17.4121,WEAK,17.2214
83,-3,TCG.AX,Turaco Gold Limited,Gold,mid,0.57,44.44,-0.0294,-0.0885,-0.0345,FLAT,28.09,39.02,171.43,-37.36,47.04,74.72,0.9945,LOW,EARLY,0.602,0.6357,0.5988,0,24.5678,WEAK,15.4232
90,2,CYL.AX,Catalyst Metals Limited,Gold,mid,5.55,14.38,0.05,-0.1488,-0.1686,STRONG_UP,-24.69,-10.63,560.71,-47.72,48.62,75.09,1.1243,MED,EARLY,5.906,6.3706,7.1595,0,-6.8815,WEAK,14.171
118,3,ATM.AX,Aneka Tambang (Persero) Tbk,Gold,large,0.975,24.84,-0.0243,0.0176,0.1075,STRONG_DOWN,3.17,3.1,-1.88,-26.41,20.95,8.04,0.0,LOW,PROGRESS,0.973,0.9858,1.0022,0,8.084,WEAK,10.2596
