rank,delta_rank,ticker,name,sector,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.275,21.0518,0.907,0.5,0.8513,FLAT,-33.73,3828.57,2191.67,-71.54,47.22,118.88,0.7704,LOW,EARLY,0.401,0.3878,0.3099,0,1520.7364,WEAK,308.1562
16,17,ALK.AX,Alkane Resources Limited,Gold,mid,1.69,1.2075,1.0162,1.1635,1.2576,STRONG_DOWN,60.95,125.33,158.02,-26.23,50.0,71.62,1.5147,HIGH,-,1.6475,1.6306,1.2321,1,87.4988,TREND+LEAD,30.1071
54,3,NST.AX,Northern Star Resources Limited,Gold,large,22.65,0.5961,1.0376,1.207,1.0126,FLAT,-3.07,11.24,60.71,-45.32,53.97,72.16,0.7829,LOW,PROGRESS,22.4445,24.6353,23.2949,0,8.4048,WEAK,18.3542
57,10,GMN.AX,Gold Mountain Limited,Gold,small,0.135,0.7234,1.1755,1.4045,2.0896,STRONG_DOWN,55.17,35.0,-32.5,-70.0,32.14,136.11,2.8547,HIGH,-,0.1117,0.1193,0.0853,1,8.2646,TREND_ONLY,17.7258
58,-14,PNR.AX,Pantoro Gold Limited,Gold,mid,3.84,0.6747,1.1205,1.1561,0.8656,FLAT,-31.67,25.9,162.65,-52.82,52.38,86.18,0.8293,LOW,PROGRESS,3.6385,4.2238,4.7438,0,15.743,WEAK,17.6598
67,11,CMM.AX,Capricorn Metals Ltd,Gold,mid,11.89,0.6993,1.1147,1.1442,0.9321,FLAT,-7.8,30.49,140.73,-41.12,54.76,65.78,0.5609,LOW,PROGRESS,11.514,12.3801,12.5018,0,25.3851,WEAK,16.2743
75,4,SMI.AX,Santana Minerals Limited,Gold,mid,0.65,0.622,1.0639,0.7853,0.6505,STRONG_UP,-23.53,16.07,53.54,-44.44,46.03,59.18,0.7067,LOW,EARLY,0.6858,0.7996,0.8012,0,12.5003,WEAK,15.621
78,-14,TCG.AX,Turaco Gold Limited,Gold,mid,0.59,0.7185,1.0275,0.9954,0.9132,STRONG_UP,25.53,34.09,247.06,-37.36,46.43,76.22,0.9535,LOW,EARLY,0.628,0.6662,0.5916,0,20.7667,WEAK,15.2658
91,2,CYL.AX,Catalyst Metals Limited,Gold,mid,6.54,0.5342,1.107,1.045,0.8325,STRONG_UP,-6.84,-0.3,660.47,-41.6,47.62,75.94,0.6941,LOW,PROGRESS,6.4915,7.0086,7.1192,0,-0.1912,WEAK,12.5251
109,3,ATM.AX,Aneka Tambang (Persero) Tbk,Gold,large,0.98,0.5638,1.0829,0.9222,1.0835,FLAT,-5.77,5.21,-1.38,-26.41,20.24,21.16,0.0094,LOW,EARLY,0.9903,0.9956,1.0114,0,4.9828,WEAK,10.6054
