rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
3,0,A1G.AX,African Gold Limited,Gold,small,1.04,97.99,0.0084,0.1791,0.691,STRONG_DOWN,181.08,1030.43,2636.84,-37.36,48.0,77.77,2.1299,HIGH,-,0.9048,0.9003,0.5012,1,635.989,LEADER,155.3545
5,0,TOR.AX,Torque Metals Limited,Gold,small,0.49,97.32,0.0723,0.373,0.6339,STRONG_DOWN,63.33,562.16,237.93,-36.23,46.8,116.8,1.5737,HIGH,-,0.4408,0.354,0.2912,1,225.2499,LEADER,62.6549
9,0,DGR.AX,DGR Global Limited,Gold,small,0.032,96.64,-0.1422,0.081,-0.1302,FLAT,77.78,540.0,88.24,-40.0,26.0,87.33,1.5978,HIGH,-,0.0323,0.0313,0.0233,1,160.7695,LEADER,50.0574
13,0,USL.AX,Unico Silver Limited,Gold,small,0.685,87.92,0.0516,-0.132,-0.2296,STRONG_UP,7.03,242.5,291.43,-50.88,46.0,100.58,1.901,HIGH,-,0.6908,0.8009,0.6341,1,110.9067,LEADER,41.3003
18,1,TRE.AX,Toubani Resources Inc,Gold,small,0.545,81.88,0.2017,0.2873,0.433,STRONG_DOWN,28.24,186.84,354.17,-44.79,43.2,77.37,20.9806,HIGH,-,0.4407,0.4604,0.3845,1,104.3244,LEADER,35.9038
19,1,ERM.AX,Emmerson Resources Limited,Gold,small,0.41,85.91,-0.0044,0.1136,0.4431,STRONG_DOWN,74.47,215.38,736.73,-23.81,43.2,74.87,1.76,HIGH,-,0.379,0.3431,0.2605,1,124.277,LEADER,35.8921
25,1,STN.AX,Saturn Metals Limited,Gold,small,0.565,77.18,0.1749,0.2508,0.1721,FLAT,-3.42,156.82,189.74,-45.65,48.0,99.96,2.2461,HIGH,-,0.4478,0.4963,0.4921,1,75.3028,LEADER,30.6256
28,1,SMI.AX,Santana Minerals Limited,Gold,mid,0.73,51.68,0.0089,-0.0986,-0.1741,STRONG_UP,-5.19,75.9,65.28,-43.16,48.0,62.46,1.5719,HIGH,EARLY,0.7605,0.885,0.7934,0,58.3313,LAGGARD,30.1746
48,1,PNR.AX,Pantoro Gold Limited,Gold,mid,3.91,46.31,0.0971,-0.1528,-0.2045,STRONG_UP,-39.94,61.57,202.63,-52.82,53.6,87.12,0.8673,LOW,PROGRESS,3.488,4.4842,4.7035,0,37.8807,WEAK,23.0676
64,2,CMM.AX,Capricorn Metals Ltd,Gold,mid,12.25,40.94,0.033,0.0053,-0.1217,STRONG_UP,-9.55,46.1,127.81,-41.12,56.0,67.56,0.9186,LOW,PROGRESS,11.2024,12.8929,12.3693,0,38.2126,WEAK,19.8376
88,3,CYL.AX,Catalyst Metals Limited,Gold,mid,6.96,28.86,0.0241,0.0922,-0.0165,FLAT,-8.42,26.09,894.29,-41.6,48.8,82.68,0.922,LOW,PROGRESS,6.323,7.366,7.045,0,15.3972,WEAK,14.6061
126,3,ATM.AX,Aneka Tambang (Persero) Tbk,Gold,large,1.0,20.13,-0.0783,0.0537,0.2093,STRONG_DOWN,-2.44,6.28,0.63,-26.41,20.8,25.07,0.0,LOW,PROGRESS,0.9955,1.0145,1.0186,0,5.2083,WEAK,9.6672
