rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
4,0,PKST,PEAKSTONE REALTY TRUST CLASS E,Real Estate,,small,20.99,94.05,-0.0178,-0.0108,-0.0476,FLAT,59.16,64.25,100.49,-16.14,50.22,2.22,1.8604,HIGH,-,20.9515,20.8946,15.9174,1,1453.4314,LEADER,327.3099
5,0,KW,KENNEDY WILSON HOLDINGS INC,Real Estate,,small,11.0,96.43,-0.0182,-0.0155,-0.0347,FLAT,16.08,75.33,25.77,-17.27,48.0,3.32,3.2857,HIGH,-,11.0085,10.9392,9.6675,1,1089.1349,LEADER,247.49
9,5,SATS,ECHOSTAR CORP CLASS A,Communication,,large,116.62,100.0,-0.0432,-0.1118,-0.0781,FLAT,42.22,629.33,554.07,-19.91,54.0,57.29,1.6714,HIGH,-,128.3385,125.6376,99.9915,1,593.1902,LEADER,145.9253
16,5,CIEN,Ciena,Information Technology,Communications Equipment,large,466.67,96.83,-0.1981,-0.1809,0.1023,STRONG_DOWN,131.36,544.04,918.26,-25.57,61.2,81.97,2.0545,HIGH,-,565.855,518.6024,296.1084,1,406.1868,LEADER,105.8091
21,-2,VSAT,VIASAT INC,Information Technology,,mid,65.48,95.77,-0.0405,-0.097,0.1329,FLAT,87.3,517.15,343.03,-24.47,53.2,79.81,2.1561,HIGH,-,73.823,64.7456,44.7425,1,344.7259,LEADER,89.9824
32,28,TNGX,TANGO THERAPEUTICS INC,Health Care,,mid,30.93,99.22,0.4219,0.3541,0.8803,FLAT,221.18,643.51,331.98,-29.24,51.6,132.98,6.5085,HIGH,-,22.1415,22.688,13.3842,1,249.6999,LEADER,71.2651
41,-4,VSH,VISHAY INTERTECHNOLOGY INC,Information Technology,,mid,57.22,88.36,-0.0267,0.6391,2.0436,STRONG_DOWN,278.61,276.45,165.04,-33.46,57.2,70.38,1.9242,HIGH,-,47.4925,34.0396,20.676,1,224.6786,LEADER,64.2606
44,21,GLUE,MONTE ROSA THERAPEUTICS INC,Health Care,,small,17.0,92.55,-0.0586,-0.1135,-0.011,FLAT,-2.35,245.53,322.89,-41.84,47.2,52.42,2.0141,HIGH,-,18.5145,18.5098,15.3258,1,221.0787,LEADER,62.5777
57,19,LQDA,LIQUIDIA CORP,Health Care,,mid,63.9,92.94,0.1428,0.5211,0.6514,STRONG_DOWN,85.7,254.61,361.37,-35.66,55.6,74.2,2.0799,HIGH,-,59.454,46.8872,35.239,1,190.7829,LEADER,57.5166
59,-2,MRVL,Marvell Technology,Technology,Semiconductors,large,288.85,100.0,0.0564,0.7961,2.2411,STRONG_DOWN,192.39,318.91,318.29,-26.36,54.8,96.73,2.5945,HIGH,-,214.4595,169.1595,104.5085,1,180.6678,LEADER,55.5513
