rank,delta_rank,ticker,name,sector,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
63,15,CMM.AX,Capricorn Metals Ltd,Gold,mid,12.02,0.7979,0.926,1.0115,1.1962,STRONG_DOWN,-9.99,18.11,168.24,-41.12,54.15,66.89,2.1468,HIGH,EARLY,13.1815,12.6178,13.1093,0,14.6597,WEAK,16.3701
67,-9,BGL.AX,Bellevue Gold Limited,Gold,mid,1.345,0.9416,0.9546,0.9657,0.9672,STRONG_DOWN,-4.61,39.38,-29.4,-38.19,49.41,75.63,1.3001,MED,EARLY,1.4723,1.5828,1.4623,0,25.7263,WEAK,16.2539
70,-6,BC8.AX,Black Cat Syndicate Limited,Gold,mid,0.955,0.729,0.8345,0.9541,0.9544,STRONG_DOWN,-8.17,7.91,260.38,-45.28,49.01,85.7,1.5301,HIGH,EARLY,1.0892,1.1448,1.2034,0,4.5233,WEAK,15.4114
71,0,NST.AX,Northern Star Resources Limited,Gold,large,19.26,0.5911,0.9523,1.07,1.0443,FLAT,-28.0,-12.51,,-45.32,50.99,72.24,0.6201,LOW,EARLY,19.5305,21.2658,23.9287,0,-8.8276,WEAK,15.1401
72,9,SMI.AX,Santana Minerals Limited,Gold,mid,0.565,0.6581,0.9918,1.0528,0.8176,FLAT,-28.03,-2.59,56.22,-55.56,46.25,63.75,0.2918,LOW,PROGRESS,0.5647,0.6172,0.7997,0,-1.8763,WEAK,15.0704
73,-3,RRL.AX,Regis Resources Limited,Gold,mid,5.85,0.8033,0.9632,1.0099,0.8983,FLAT,-17.25,18.9,242.81,-41.77,52.96,57.84,0.5681,LOW,EARLY,6.1645,6.7594,6.8592,0,17.3051,WEAK,14.9375
75,7,TCG.AX,Turaco Gold Limited,Gold,mid,0.46,0.6408,0.9228,0.9076,0.8346,STRONG_UP,-40.26,-5.15,148.65,-49.43,45.85,76.13,0.7282,LOW,EARLY,0.5073,0.5688,0.6018,0,-3.1044,WEAK,14.0814
85,3,SX2.AX,Southern Cross Gold Consolidated Ltd,Gold,mid,8.76,0.7955,0.8264,0.9548,1.1229,STRONG_DOWN,9.5,17.74,130.53,-34.88,50.99,67.52,1.2182,MED,EARLY,9.9085,10.1162,9.322,0,13.3984,WEAK,12.7245
91,24,OBM.AX,Ora Banda Mining Ltd,Gold,mid,1.105,0.7144,0.8486,0.9167,0.9653,STRONG_DOWN,-12.99,5.74,198.65,-39.1,49.41,89.84,1.2368,MED,EARLY,1.2988,1.3443,1.2895,0,3.1578,WEAK,11.8786
107,-13,CYL.AX,Catalyst Metals Limited,Gold,mid,5.02,0.4824,0.9508,1.0057,0.9397,FLAT,-24.62,-28.59,414.87,-51.04,48.62,75.96,0.8564,LOW,EARLY,5.2675,5.7638,7.051,0,-18.3008,WEAK,10.8213
124,1,R8R.AX,Regener8 Resources NL,Gold,small,0.145,0.6997,1.0558,1.1348,1.0059,FLAT,3.57,3.57,3.57,-37.14,10.67,94.69,5.5201,HIGH,-,0.1358,0.1362,0.1312,1,0.4024,TREND_ONLY,9.4924
