rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
5,0,4DX.AX,4DMedical Ltd.,Technology services,Information technology services,mid,6.28,100.0,0.4605,0.8087,0.8466,STRONG_DOWN,246.96,1893.65,921.14,-39.62,47.62,120.76,1.515,HIGH,-,4.3935,4.0398,2.1448,1,746.7345,LEADER,188.4121
11,2,AII.AX,Almonty Industries Inc. Shs Chess Depository Interests repr 1 shs,Non-energy minerals,Other metals/Minerals,large,22.89,97.7,-0.0514,0.1695,0.8183,STRONG_DOWN,172.5,517.81,2080.0,-42.31,51.98,90.01,3.6373,HIGH,-,26.2615,21.1334,12.0067,1,299.0331,LEADER,89.4032
20,8,DRO.AX,DroneShield Limited,Electronic technology,Aerospace & defense,mid,4.48,96.88,0.0795,0.2701,0.4965,STRONG_DOWN,20.11,379.14,517.93,-74.02,50.4,108.8,2.0423,HIGH,-,3.9605,3.7482,3.4618,1,175.6331,LEADER,67.4199
42,49,DGR.AX,DGR Global Limited,Non-energy minerals,Other metals/Minerals,small,0.034,95.83,0.0968,0.2089,0.0789,FLAT,78.95,385.71,161.54,-57.14,25.79,91.07,6.8255,HIGH,-,0.0314,0.0318,0.0223,1,109.23,LEADER,41.7905
46,3,MAH.AX,Macmahon Holdings Limited,Energy minerals,Coal,mid,0.725,92.63,0.1508,-0.0329,0.0341,FLAT,77.29,168.71,255.37,-22.01,44.44,55.69,1.523,HIGH,-,0.6684,0.6811,0.5014,1,134.6251,LEADER,41.2498
58,73,TEA.AX,Tasmea Limited,Industrial services,Engineering & construction,mid,4.94,88.37,0.04,0.3342,0.2324,FLAT,11.86,108.85,227.91,-33.21,49.21,54.29,1.5972,HIGH,-,4.2248,4.0905,4.1695,1,98.6676,LEADER,36.7306
65,29,EIQ.AX,EchoIQ Limited,Non-energy minerals,Other metals/Minerals,small,0.895,91.38,0.3984,0.5992,2.5213,STRONG_DOWN,371.05,203.39,562.96,-52.78,40.48,91.75,2.362,HIGH,-,0.6793,0.5745,0.3138,1,89.7354,LEADER,34.7039
69,249,EDE.AX,Eden Innovations Ltd,Producer manufacturing,Trucks/Construction/Farm machinery,small,0.115,97.37,0.0,-0.2067,1.5833,FLAT,259.37,475.0,187.5,-63.33,26.59,199.97,1.8156,HIGH,-,0.1403,0.139,0.0665,1,63.1607,LEADER,33.4526
73,93,SLS.AX,Solstice Minerals Limited,Non-energy minerals,Other metals/Minerals,small,0.995,95.98,0.118,0.1637,1.7681,STRONG_DOWN,176.39,410.26,895.0,-33.47,39.29,171.4,5.1755,HIGH,-,0.94,0.8599,0.4403,1,94.043,LEADER,32.4017
75,22,EMP.AX,Emperor Energy Ltd,Energy minerals,Oil & gas production,small,0.11,96.84,-0.0833,-0.1991,0.0735,FLAT,61.76,254.84,633.33,-31.03,36.51,98.66,4.9103,HIGH,-,0.1277,0.1205,0.0753,1,94.3053,LEADER,32.3271
78,-15,APE.AX,Eagers Automotive Limited,Retail trade,Specialty stores,large,22.35,96.97,0.1007,0.075,0.0776,FLAT,-19.18,47.37,75.09,-40.79,53.17,38.28,1.0174,MED,PROGRESS,21.4333,23.9705,24.5752,0,65.7913,LAGGARD,32.1348
93,49,APA.AX,APA Group,Utilities,Gas distributors,large,9.65,88.89,0.0135,0.1001,0.0972,FLAT,12.59,30.79,33.91,-6.66,52.38,15.33,1.741,HIGH,-,9.338,9.104,8.7228,1,105.2103,LEADER,29.8439
96,82,RYD.AX,Ryder Capital Ltd.,Finance,Financial conglomerates,small,1.94,95.39,0.0193,0.0326,0.087,STRONG_DOWN,18.68,71.42,109.36,-11.79,40.87,26.65,2.1345,HIGH,-,1.9478,1.9866,1.6846,1,109.521,LEADER,29.5508
114,99,ESK.AX,Etherstack Plc Shs Chess Depository Interests repr 1 sh,Technology services,Packaged software,small,0.595,92.47,0.0625,0.2431,0.2887,STRONG_DOWN,65.28,124.53,133.33,-36.84,38.1,64.61,2.2724,HIGH,-,0.5561,0.5579,0.5272,1,73.4334,LEADER,27.2615
116,6,QUB.AX,Qube Holdings Ltd.,Transportation,Other transportation,large,4.89,85.71,-0.016,0.0839,0.1397,STRONG_DOWN,23.26,27.22,55.03,-9.78,45.63,13.59,4.9099,HIGH,-,4.9426,4.8685,4.4449,1,91.3796,LEADER,26.914
119,73,LEX.AX,Lefroy Exploration Ltd.,Non-energy minerals,Precious metals,small,0.205,83.91,0.0,-0.0186,-0.1621,STRONG_UP,32.26,141.18,109.18,-47.06,36.11,99.82,1.6936,HIGH,-,0.2227,0.255,0.185,1,51.0707,LEADER,26.6532
120,-3,CWP.AX,Cedar Woods Properties Limited,Finance,Real estate development,mid,7.2,92.11,-0.0229,-0.0924,-0.0766,FLAT,0.27,48.29,68.21,-19.37,47.22,28.71,2.0325,HIGH,EARLY,7.9876,7.9597,7.6837,0,79.4161,LAGGARD,26.6219
