rank,delta_rank,ticker,name,commodity,type,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
236,37,IVN.TO,Ivanhoe Mines Class A,copper,producer,large,11.13,0.4829,1.001,0.9535,0.7356,STRONG_UP,-21.18,-8.92,-32.5,-42.05,51.0,59.32,1.814,HIGH,EARLY,12.5295,15.0678,13.5067,0,-7.6687,WEAK,18.4366
237,57,IVPAF,Ivanhoe Mines Ltd,palladium,producer,large,8.02,0.7286,0.9619,0.8878,0.9762,FLAT,-20.91,-5.58,-33.99,-42.99,51.41,61.71,3.5347,HIGH,EARLY,9.1511,11.0197,9.7952,0,-4.649,WEAK,18.4338
