rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
8,-1,BCM.AX,Brazilian Critical Minerals Limited,Gold,small,0.042,96.71,0.242,0.3692,0.3446,FLAT,68.0,366.67,121.05,-50.0,36.76,114.19,2.807,HIGH,-,0.0354,0.0317,0.0293,1,118.0372,LEADER,42.2135
9,3,NEM.AX,Newmont Corporation,Gold,large,155.16,73.03,0.0295,0.0361,0.099,STRONG_DOWN,22.8,92.05,151.19,-29.94,57.31,51.27,2.5333,HIGH,-,155.5284,155.5476,145.2432,1,102.8891,CONTENDER,37.9013
11,-5,DTR.AX,Dateline Resources Limited,Gold,mid,0.19,84.87,-0.0054,-0.1384,-0.2734,STRONG_UP,-25.49,143.59,1552.17,-71.54,46.64,105.84,0.2085,LOW,EARLY,0.2137,0.3283,0.3206,0,63.275,LAGGARD,34.0696
16,-1,WGX.AX,Westgold Resources Limited,Gold,large,5.2,69.08,0.0198,-0.0944,-0.1281,STRONG_UP,-8.77,79.52,142.76,-38.51,51.38,63.88,0.5018,LOW,EARLY,5.3805,5.7872,5.6924,0,63.9582,LAGGARD,28.2682
21,15,SBM.AX,St Barbara Limited,Gold,mid,0.565,71.05,-0.0583,-0.0641,-0.1253,STRONG_UP,5.61,85.25,140.43,-38.37,44.27,63.78,1.0428,MED,EARLY,0.6222,0.634,0.5849,0,59.1696,LAGGARD,26.5496
30,4,PDI.AX,Predictive Discovery Limited,Gold,mid,0.74,65.13,-0.0588,-0.1956,-0.015,FLAT,35.78,70.11,311.11,-30.85,47.83,70.2,2.3822,HIGH,-,0.8895,0.8745,0.7077,1,47.772,CONTENDER,23.5078
34,4,STN.AX,Saturn Metals Limited,Gold,small,0.6,73.68,0.1574,0.2567,0.3415,STRONG_DOWN,31.87,93.55,130.77,-45.65,46.64,96.54,2.0187,HIGH,-,0.5173,0.5003,0.5129,1,45.1947,CONTENDER,21.9814
41,54,MOH.AX,Moho Resources Limited,Gold,small,0.011,89.47,0.1915,0.2789,0.7809,STRONG_DOWN,57.14,175.0,120.0,-57.14,18.18,112.12,5.8568,HIGH,-,0.0092,0.0087,0.0079,1,28.3758,LEADER,21.7518
46,-13,VAU.AX,Vault Minerals Limited,Gold,mid,4.43,58.55,0.0068,0.0094,-0.0127,FLAT,-3.19,51.88,51.88,-41.81,50.59,59.44,0.4774,LOW,EARLY,4.562,4.4712,4.7044,0,44.1534,LAGGARD,20.9323
51,39,VKA.AX,Viking Mines Limited,Gold,small,0.011,69.74,-0.0325,-0.1007,-0.1064,STRONG_UP,83.33,83.33,10.0,-60.87,25.3,169.46,1.6078,HIGH,-,0.011,0.0133,0.0103,1,12.4415,CONTENDER,19.9578
52,-7,AS1.AX,Asara Resources Limited,Gold,small,0.135,85.53,-0.0325,0.1367,0.1405,STRONG_DOWN,87.5,145.45,1127.27,-35.48,36.76,129.04,3.9947,HIGH,-,0.1365,0.1311,0.1014,1,41.4361,LEADER,19.8476
54,-32,GMD.AX,Genesis Minerals Limited,Gold,large,6.26,52.63,0.0486,0.0551,0.0681,STRONG_DOWN,0.16,41.63,237.47,-36.46,52.17,67.44,0.6681,LOW,SHIFT,6.112,6.1642,6.3052,0,32.2032,LAGGARD,19.5889
55,6,RMS.AX,Ramelius Resources Limited,Gold,large,3.39,44.74,0.0735,-0.0232,-0.0764,STRONG_UP,-0.43,25.02,75.36,-38.63,47.83,57.99,0.6097,LOW,PROGRESS,3.385,3.6344,3.7877,0,20.635,WEAK,19.397
57,5,RRL.AX,Regis Resources Limited,Gold,mid,6.42,50.0,0.0081,-0.0552,-0.0998,STRONG_UP,-2.99,34.47,242.1,-39.58,53.75,58.53,0.6145,LOW,EARLY,6.6735,6.868,6.7578,0,31.6559,LAGGARD,18.7925
59,15,SMI.AX,Santana Minerals Limited,Gold,mid,0.53,23.68,-0.1026,-0.0921,-0.195,FLAT,-36.53,0.0,39.47,-54.7,47.43,59.25,1.5277,HIGH,EARLY,0.602,0.665,0.8027,0,0.0,WEAK,18.5437
61,9,STK.AX,Strickland Metals Limited,Gold,mid,0.105,13.16,0.0193,-0.3469,-0.3374,FLAT,-40.0,-19.23,-4.55,-59.18,35.18,84.66,3.0802,HIGH,EARLY,0.1343,0.1744,0.1839,0,-7.9912,WEAK,17.8132
64,-8,NST.AX,Northern Star Resources Limited,Gold,large,19.68,23.03,-0.0154,-0.0315,-0.141,STRONG_UP,-23.04,-2.41,43.59,-45.32,51.78,66.6,0.569,LOW,EARLY,20.567,21.2032,23.8303,0,-1.8753,WEAK,17.2995
75,1,PNR.AX,Pantoro Gold Limited,Gold,mid,3.21,17.11,0.0357,0.0064,-0.2298,STRONG_UP,-33.13,-7.49,109.8,-54.05,51.38,81.43,0.4897,LOW,EARLY,3.2485,3.4566,4.7144,0,-4.7277,WEAK,14.9359
77,-4,TCG.AX,Turaco Gold Limited,Gold,mid,0.54,34.87,0.0493,-0.0469,-0.0491,STRONG_UP,18.68,14.89,145.45,-42.53,46.64,75.73,0.4781,LOW,EARLY,0.562,0.5987,0.603,0,9.1726,WEAK,14.6852
97,2,CYL.AX,Catalyst Metals Limited,Gold,mid,5.44,15.79,0.0175,-0.0462,-0.1621,STRONG_UP,-20.82,-10.82,377.19,-47.72,49.41,76.78,0.6116,LOW,PROGRESS,5.4305,6.0124,7.1519,0,-6.9627,WEAK,12.7711
