rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,EFR.TO,ENERGY FUELS INC,Uranium,large,24.28,100.0,-0.0371,-0.0218,-0.0151,STRONG_DOWN,3.1,396.52,181.34,-51.09,53.01,96.94,0.4235,LOW,-,25.2465,28.1186,21.6446,1,216.8322,LEADER,61.1268
2,0,ARE.TO,AECON GROUP INC,Uranium,mid,42.03,80.43,0.0185,0.1157,0.397,STRONG_DOWN,69.57,166.25,163.76,-21.01,57.43,37.05,0.4213,LOW,-,41.9111,38.8596,28.3332,1,257.6998,LEADER,54.6218
3,0,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5114.0,91.3,0.0614,-0.0357,-0.1408,STRONG_UP,3.09,206.3,101.15,-43.75,55.24,70.17,0.4271,LOW,-,5207.8407,6136.7982,5066.8369,1,162.4045,LEADER,49.666
4,0,CCO.TO,CAMECO CORP,Uranium,large,153.07,86.96,0.0251,0.0506,0.136,STRONG_DOWN,28.86,193.58,132.16,-24.86,56.22,53.91,0.5948,LOW,-,150.5655,157.8462,128.7682,1,201.8763,LEADER,48.0555
5,0,UEC,URANIUM ENERGY CORP,Uranium,large,13.11,97.83,-0.0178,0.0471,-0.037,FLAT,0.46,227.75,85.69,-39.97,52.21,75.69,0.4747,LOW,-,13.356,14.992,12.6085,1,157.099,LEADER,46.6177
6,2,OKLO,OKLO INC,Uranium,large,46.59,71.74,-0.0494,-0.1689,-0.4513,STRONG_UP,-66.38,130.3,190.28,-73.83,49.8,85.26,0.6304,LOW,EARLY,54.1465,63.4538,85.6114,0,76.1086,LAGGARD,43.387
7,0,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,15.78,84.78,-0.0112,-0.0025,0.1151,STRONG_DOWN,25.14,173.48,45.71,-22.39,52.21,50.64,0.616,LOW,-,16.074,16.4926,12.8395,1,178.8621,LEADER,42.876
8,-2,1164.HK,CGN MINING CO LTD,Uranium,large,4.02,95.65,0.0284,-0.0566,0.3648,FLAT,24.84,217.54,108.3,-30.04,49.79,69.26,0.5393,LOW,-,4.067,4.4722,3.2945,1,156.3872,LEADER,42.8171
9,0,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,173.47,93.48,0.0126,-0.0373,-0.3825,STRONG_UP,-51.31,212.84,290.7,-61.35,52.21,91.36,0.9809,LOW,EARLY,193.8415,217.2864,251.0019,0,121.6331,LAGGARD,42.2772
10,0,DML.TO,DENISON MINES CORP,Uranium,mid,4.86,89.13,-0.0031,0.0167,0.1264,STRONG_DOWN,24.3,198.16,71.13,-29.2,51.41,65.37,0.6727,LOW,-,4.9805,5.2418,3.949,1,155.8418,LEADER,38.7159
