rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,ARE.TO,AECON GROUP INC,Uranium,mid,41.79,89.13,-0.0246,0.2814,0.2757,FLAT,86.18,152.63,160.75,-21.01,56.22,37.39,1.1273,MED,-,41.0315,38.0226,27.7577,1,229.4908,LEADER,56.1565
2,0,EFR.TO,ENERGY FUELS INC,Uranium,large,24.42,100.0,-0.0131,0.0203,0.1574,STRONG_DOWN,5.12,358.16,175.31,-51.09,53.01,101.08,0.5221,LOW,-,26.4315,29.055,21.1394,1,187.8327,LEADER,55.7688
3,0,OKLO,OKLO INC,Uranium,large,50.23,80.43,-0.1179,-0.0232,-0.3823,FLAT,-54.56,132.22,312.4,-71.16,49.8,89.38,0.619,LOW,EARLY,58.595,68.6328,86.1098,0,73.6713,LAGGARD,41.2504
4,2,1164.HK,CGN MINING CO LTD,Uranium,large,3.96,95.65,0.0573,-0.0146,0.2156,FLAT,33.33,187.87,111.74,-30.04,49.59,67.0,0.6324,LOW,-,4.2135,4.4486,3.2573,1,139.0506,LEADER,39.5878
5,2,UEC,URANIUM ENERGY CORP,Uranium,large,12.92,93.48,0.0256,0.0247,0.0324,FLAT,-5.49,170.29,82.74,-39.97,51.81,79.09,0.7715,LOW,-,13.654,15.6164,12.4046,1,111.5549,LEADER,38.1311
6,-1,CCO.TO,CAMECO CORP,Uranium,large,144.31,86.96,-0.0154,0.0762,0.1089,STRONG_DOWN,21.28,144.07,128.43,-24.86,55.82,54.9,0.5818,LOW,-,152.952,159.454,126.9784,1,146.4892,LEADER,37.904
7,-3,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,4865.0,82.61,0.0155,-0.126,-0.2498,STRONG_UP,-1.83,133.61,118.21,-43.75,54.62,70.25,0.9032,LOW,EARLY,5449.1387,6352.8697,5016.1341,0,103.8841,LAGGARD,37.8087
8,0,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,182.9,97.83,-0.066,0.0848,-0.3161,FLAT,-40.1,194.0,318.82,-58.05,51.41,94.81,0.4586,LOW,EARLY,199.9395,233.0878,250.6881,0,105.1973,LAGGARD,37.5311
9,0,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,15.32,84.78,-0.0299,0.0624,0.1844,STRONG_DOWN,20.63,137.52,33.8,-22.39,52.21,54.48,0.5597,LOW,-,16.4525,16.6174,12.6398,1,131.7894,LEADER,34.2735
10,0,DML.TO,DENISON MINES CORP,Uranium,mid,4.75,91.3,-0.0043,0.0182,0.258,STRONG_DOWN,22.74,152.66,67.84,-29.2,50.2,69.99,0.5956,LOW,-,5.13,5.2782,3.8719,1,109.4944,LEADER,30.2378
11,0,URG,UR-ENERGY INC,Uranium,mid,1.42,73.91,-0.064,0.0322,-0.0031,FLAT,-19.32,111.94,-14.46,-45.71,49.0,68.35,0.4004,LOW,EARLY,1.495,1.636,1.458,0,80.2498,LAGGARD,28.961
12,0,URA,GLOBAL X URANIUM ETF,Uranium,small,46.63,76.09,-0.0422,0.0401,0.0391,FLAT,0.92,113.16,66.74,-28.43,56.22,56.03,0.5846,LOW,-,49.8865,52.6402,45.1262,1,113.5424,LEADER,28.738
13,0,PDN.AX,PALADIN ENERGY LTD,Uranium,large,11.0,78.26,0.0797,0.0035,0.1189,FLAT,33.01,115.26,-23.34,-28.43,51.79,72.77,0.4995,LOW,-,11.6655,12.338,9.2208,1,82.0329,LEADER,28.1905
14,0,7011.T,MITSUBISHI HEAVY INDUSTRIES,Uranium,large,4577.0,67.39,0.0061,0.1158,0.1521,STRONG_DOWN,24.8,81.76,224.68,-19.46,49.59,44.17,0.8502,LOW,-,4738.05,4758.74,4072.4983,1,91.7935,CONTENDER,25.0321
15,1,8001.T,ITOCHU CORP,Uranium,large,2062.5,58.7,0.0454,0.1097,0.0721,FLAT,20.72,51.19,65.59,-13.68,54.96,33.79,1.2464,MED,-,2084.25,2091.11,1791.662,1,83.2611,CONTENDER,24.5526
16,-1,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,4.64,65.22,-0.0128,-0.028,-0.111,STRONG_UP,-22.15,81.25,33.72,-38.43,50.6,71.02,0.8218,LOW,EARLY,5.0315,5.6334,4.9539,0,57.8886,LAGGARD,23.6179
17,1,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,5.3,56.52,0.0402,-0.053,-0.4289,STRONG_UP,-18.21,46.81,-1.67,-53.38,52.59,107.2,0.9717,LOW,EARLY,5.647,6.4084,6.3148,0,22.9661,LAGGARD,21.1057
18,-1,DYL.AX,DEEP YELLOW LTD,Uranium,mid,1.685,60.87,0.0361,-0.1805,-0.139,FLAT,-13.14,58.96,22.55,-44.5,47.41,78.17,0.9028,LOW,EARLY,1.9785,2.2852,1.9077,0,35.7605,LAGGARD,20.1865
19,11,AEC.V,ANFIELD ENERGY INC,Uranium,small,7.26,71.74,-0.0375,-0.0696,-0.0128,FLAT,-39.9,93.6,-3.2,-60.29,38.96,96.7,0.4832,LOW,-,8.2,9.4308,9.2318,0,37.711,LAGGARD,19.6191
20,-1,SMR,NUSCALE POWER CORP,Uranium,mid,10.3,10.87,-0.1303,-0.0196,-0.3417,FLAT,-72.89,-27.26,96.56,-80.72,48.59,93.5,0.8203,LOW,EARLY,11.904,14.6794,29.006,0,-14.1664,WEAK,19.3293
21,3,BHP.AX,BHP GROUP LTD,Uranium,large,50.37,45.65,0.062,0.0607,0.1036,FLAT,22.47,37.35,22.08,-18.98,53.39,34.25,0.9371,LOW,-,51.131,50.7115,43.2867,1,58.2228,LAGGARD,18.7496
22,-2,U-U.TO,SPROTT PHYSICAL URANIUM TR,Uranium,large,19.2,43.48,0.0301,0.1296,-0.0562,FLAT,-4.53,34.64,-10.36,-22.78,53.82,41.26,0.3733,LOW,-,19.716,20.8,18.8042,1,45.1879,LAGGARD,17.7264
23,4,YCA.L,YELLOW CAKE PLC,Uranium,mid,580.5,50.0,0.0285,0.0947,-0.0564,FLAT,1.75,38.68,-7.78,-22.37,47.81,34.59,0.6103,LOW,-,599.95,633.06,560.9165,1,53.4584,CONTENDER,17.5819
24,1,BOE.AX,BOSS ENERGY LTD,Uranium,mid,1.495,2.17,0.0133,0.0963,0.0655,FLAT,-27.78,-39.72,-69.8,-74.73,43.82,81.93,0.4318,LOW,EARLY,1.602,1.6749,2.0715,0,-21.2429,WEAK,16.1938
25,6,NNE,NANO NUCLEAR ENERGY INC,Uranium,mid,20.29,17.39,-0.0892,-0.0581,-0.3231,FLAT,-48.36,-23.32,290.94,-64.17,45.78,82.72,0.5542,LOW,EARLY,23.096,26.7546,34.0166,0,-12.9051,WEAK,15.1941
26,-5,AEC,ANFIELD ENERGY INC,Uranium,small,5.31,52.17,-0.0237,-0.0482,-0.0258,FLAT,-40.2,41.6,1.14,-58.92,36.14,89.19,0.9965,LOW,-,5.9525,6.8488,6.6441,0,16.8564,LAGGARD,15.0538
27,-5,ISO.TO,ISOENERGY LTD,Uranium,mid,14.0,54.35,0.0162,0.052,0.1208,STRONG_DOWN,0.43,45.53,-16.67,-29.99,54.62,78.61,0.4061,LOW,-,14.7895,15.0958,12.5441,1,31.6354,CONTENDER,14.9755
