rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,1,EFR.TO,ENERGY FUELS INC,Uranium,large,26.93,100.0,0.0258,0.0259,-0.0462,FLAT,-26.9,368.35,224.85,-51.09,53.41,96.71,1.0785,MED,-,25.046,27.3894,22.1029,1,203.4273,LEADER,66.129
2,-1,ARE.TO,AECON GROUP INC,Uranium,mid,46.63,84.78,0.0383,0.1404,0.4955,STRONG_DOWN,90.48,181.36,199.49,-21.01,58.23,37.6,0.7451,LOW,-,43.1155,39.9312,28.9864,1,280.8629,LEADER,58.931
3,1,OKLO,OKLO INC,Uranium,large,58.58,76.09,0.1335,-0.0167,-0.3724,STRONG_UP,-65.74,154.7,368.64,-73.83,50.2,88.36,1.9316,HIGH,PROGRESS,52.0935,60.1158,85.4891,0,87.8873,LAGGARD,55.8272
4,-1,CCO.TO,CAMECO CORP,Uranium,large,159.87,82.61,-0.0411,0.0646,0.0719,STRONG_DOWN,22.32,180.97,140.98,-24.86,56.22,54.28,0.9209,LOW,-,151.8385,156.5252,130.3744,1,187.4364,LEADER,45.3326
5,1,UEC,URANIUM ENERGY CORP,Uranium,large,14.13,97.83,-0.0248,0.0517,-0.0671,FLAT,-7.77,206.51,97.07,-39.97,52.21,74.98,0.5131,LOW,-,13.3385,14.507,12.7874,1,143.7952,LEADER,44.1466
6,1,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,193.11,95.65,-0.0213,-0.0908,-0.3283,STRONG_UP,-51.81,203.35,361.32,-61.35,52.61,90.13,0.6999,LOW,PROGRESS,189.0465,205.9662,251.0619,0,118.6955,LAGGARD,41.7569
7,-2,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5349.0,73.91,0.0128,-0.08,-0.2323,STRONG_UP,9.3,151.3,107.37,-43.75,54.25,68.35,0.392,LOW,-,5123.5577,5919.6674,5110.1917,1,120.0904,CONTENDER,41.0796
8,1,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,16.43,80.43,-0.0095,0.0281,0.0594,STRONG_DOWN,24.47,159.56,52.13,-22.39,52.61,50.76,0.5767,LOW,-,15.877,16.3426,13.0119,1,165.3729,LEADER,40.3232
9,-1,1164.HK,CGN MINING CO LTD,Uranium,large,4.2,93.48,-0.0625,-0.0326,0.1992,STRONG_DOWN,17.32,203.12,102.98,-30.04,49.38,68.97,0.5728,LOW,-,4.031,4.4692,3.3433,1,145.4253,LEADER,39.8492
10,0,DML.TO,DENISON MINES CORP,Uranium,mid,5.19,89.13,0.0304,0.0348,0.1027,STRONG_DOWN,15.59,191.57,80.84,-29.2,52.21,65.76,0.5531,LOW,-,4.8985,5.1952,4.0136,1,152.099,LEADER,38.0257
11,0,PDN.AX,PALADIN ENERGY LTD,Uranium,large,13.2,86.96,0.0271,0.1323,0.2778,STRONG_DOWN,50.34,188.21,-13.73,-28.43,53.2,74.73,0.5956,LOW,-,11.4675,12.1442,9.4378,1,133.9857,LEADER,37.0739
12,0,URG,UR-ENERGY INC,Uranium,mid,1.59,78.26,0.006,0.1092,-0.0459,FLAT,-21.67,156.45,-5.92,-45.71,49.8,69.06,0.5489,LOW,-,1.4745,1.5526,1.4839,1,112.8191,LEADER,35.9692
13,0,URA,GLOBAL X URANIUM ETF,Uranium,small,52.84,71.74,-0.009,0.0629,0.0733,STRONG_DOWN,-0.23,143.57,93.25,-28.43,56.63,56.4,0.5813,LOW,-,48.9835,51.1768,45.8989,1,144.1509,CONTENDER,32.9324
14,3,MGA.TO,MEGA URANIUM LTD,Uranium,small,0.74,91.3,0.2002,0.2182,0.1888,FLAT,57.45,196.0,89.74,-31.58,39.76,92.26,1.7629,HIGH,-,0.5915,0.6234,0.4568,1,84.4674,LEADER,29.9388
15,-1,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,5.15,69.57,-0.0311,0.0269,-0.0969,FLAT,-14.45,123.91,57.49,-38.43,51.0,70.88,0.6163,LOW,-,4.902,5.3136,5.0514,1,89.1587,CONTENDER,29.032
16,-1,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,5.76,65.22,-0.0557,-0.0085,-0.1122,FLAT,-19.67,104.26,12.72,-53.38,54.0,85.91,0.441,LOW,PROGRESS,5.35,6.084,6.3829,0,65.5312,LAGGARD,28.2435
