rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,EFR.TO,ENERGY FUELS INC,Uranium,large,23.03,100.0,-0.0742,-0.0423,-0.0336,STRONG_DOWN,9.46,271.45,151.15,-51.09,51.6,83.9,0.7877,LOW,EARLY,28.3395,26.889,24.3279,0,166.9476,LAGGARD,50.7846
2,0,ARE.TO,AECON GROUP INC,Uranium,mid,46.49,97.78,0.0298,0.1555,0.425,STRONG_DOWN,81.9,160.78,196.27,-21.01,56.8,40.34,0.952,LOW,-,50.6545,46.2184,32.7556,1,226.3861,LEADER,49.2723
3,1,OKLO,OKLO INC,Uranium,large,62.58,66.67,0.0283,0.0038,0.1834,FLAT,-35.24,70.01,741.13,-73.83,49.2,99.29,1.1715,MED,-,69.46,61.38,86.1509,0,34.6903,LAGGARD,38.5755
4,-1,UEC,URANIUM ENERGY CORP,Uranium,large,12.75,93.33,-0.0441,-0.0227,-0.0154,STRONG_DOWN,11.35,142.4,72.06,-40.86,50.0,76.5,1.2092,MED,EARLY,14.5805,14.0642,13.7042,0,93.0689,LAGGARD,36.894
5,0,1164.HK,CGN MINING CO LTD,Uranium,large,3.24,91.11,0.0023,-0.1072,-0.1609,STRONG_UP,-5.26,111.06,15.9,-38.4,48.78,55.61,0.5747,LOW,EARLY,3.835,4.0188,3.546,0,97.418,LAGGARD,34.738
6,0,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,4756.0,80.0,-0.0538,-0.0344,-0.0797,FLAT,-4.05,83.74,88.25,-43.75,53.01,67.22,0.8528,LOW,EARLY,5259.75,5291.2821,5294.1714,0,66.0399,LAGGARD,29.8557
7,2,CCO.TO,CAMECO CORP,Uranium,large,142.89,84.44,-0.0023,0.0358,0.079,STRONG_DOWN,22.91,97.91,95.56,-24.86,53.6,54.2,0.9086,LOW,-,160.105,156.741,137.5846,1,96.8249,LEADER,28.7329
8,2,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,169.31,77.78,-0.0247,-0.0843,0.034,FLAT,-31.2,81.39,250.39,-61.35,51.6,77.78,0.9701,LOW,EARLY,200.716,196.8922,250.0394,0,53.9953,LAGGARD,28.4411
9,-2,DML.TO,DENISON MINES CORP,Uranium,mid,4.34,88.89,-0.0247,-0.0312,-0.0208,FLAT,30.33,108.65,39.1,-29.2,50.8,58.1,0.9785,LOW,-,5.026,5.0362,4.3143,1,95.002,LEADER,28.3327
10,-2,URG,UR-ENERGY INC,Uranium,mid,1.47,86.67,-0.1017,-0.0521,0.1104,STRONG_DOWN,22.5,107.04,-19.67,-45.71,48.0,68.67,0.9314,LOW,EARLY,1.7395,1.6122,1.5505,0,74.822,LAGGARD,27.2871
