rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,1,ARE.TO,AECON GROUP INC,Uranium,mid,43.01,97.83,0.1098,0.0749,0.3205,FLAT,36.0,129.38,173.61,-24.34,54.8,36.9,0.5673,LOW,-,46.116,47.2268,34.6569,1,192.1407,LEADER,44.777
2,-1,EFR.TO,ENERGY FUELS INC,Uranium,large,19.08,100.0,-0.0438,-0.1253,-0.0579,FLAT,-10.55,157.14,137.91,-51.09,51.2,84.29,0.794,LOW,EARLY,24.159,26.436,25.13,0,95.4528,LAGGARD,38.4004
3,2,UEC,URANIUM ENERGY CORP,Uranium,large,9.42,82.61,-0.1693,-0.1809,-0.0963,FLAT,-32.52,50.0,69.12,-53.23,50.0,88.67,2.3509,HIGH,EARLY,13.2335,14.0104,13.9175,0,28.1944,LAGGARD,32.2114
4,6,BHP.AX,BHP GROUP LTD,Uranium,large,60.2,89.13,0.0934,0.2231,0.3964,STRONG_DOWN,37.94,60.58,50.54,-18.98,54.55,30.53,1.1882,MED,-,60.869,57.4344,48.1807,1,108.2456,LEADER,31.8115
5,12,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,5.21,86.96,-0.0111,0.0903,0.1209,STRONG_DOWN,-39.21,55.52,-6.8,-53.38,52.96,75.32,1.8297,HIGH,EARLY,5.872,5.8504,6.7391,0,39.0396,LAGGARD,27.8441
6,2,1164.HK,CGN MINING CO LTD,Uranium,large,2.74,63.04,0.0527,-0.0968,-0.1407,STRONG_UP,-11.33,26.09,2.77,-47.91,48.16,61.77,1.2301,MED,EARLY,3.2495,3.7582,3.6156,0,20.3395,LAGGARD,26.0786
7,4,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,3966.0,71.74,0.0174,-0.0652,-0.0671,STRONG_UP,-23.42,28.46,93.51,-51.76,51.0,62.6,0.9839,LOW,EARLY,4791.25,5079.62,5359.7771,0,23.1882,LAGGARD,25.5603
8,-4,OKLO,OKLO INC,Uranium,large,54.02,26.09,-0.0094,-0.055,0.1443,FLAT,-48.02,-20.59,471.64,-73.83,49.6,102.31,0.5572,LOW,EARLY,63.8545,63.7908,85.4914,0,-9.9839,WEAK,25.1736
9,7,PDN.AX,PALADIN ENERGY LTD,Uranium,large,9.38,78.26,-0.0439,-0.0501,-0.0084,FLAT,11.27,45.88,-35.27,-35.49,51.78,74.85,1.8091,HIGH,EARLY,10.842,11.8546,10.3954,0,31.7381,LAGGARD,25.0911
10,-3,DML.TO,DENISON MINES CORP,Uranium,mid,3.94,93.48,-0.0025,-0.0131,-0.0445,STRONG_UP,3.14,76.68,42.24,-34.0,51.6,57.48,0.9565,LOW,EARLY,4.5485,4.9046,4.439,0,68.8374,LAGGARD,24.8938
11,-2,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,12.92,73.91,-0.0219,-0.0233,-0.0025,FLAT,-0.92,42.29,40.89,-31.42,51.6,56.45,1.0431,MED,EARLY,15.2135,16.0984,14.3533,0,38.6573,LAGGARD,22.4628
12,-6,CCO.TO,CAMECO CORP,Uranium,large,132.44,80.43,0.0019,0.0435,0.0806,STRONG_DOWN,2.41,46.38,90.29,-27.09,52.4,54.98,1.377,MED,EARLY,149.779,156.8928,141.065,0,44.2072,LAGGARD,20.9956
13,-10,URG,UR-ENERGY INC,Uranium,mid,1.47,84.78,-0.0738,-0.031,0.1623,STRONG_DOWN,8.09,53.13,0.68,-45.71,47.6,88.05,0.9438,LOW,EARLY,1.671,1.672,1.582,0,28.7195,LAGGARD,18.7569
14,-2,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,146.61,36.96,-0.0502,-0.0641,-0.0825,STRONG_UP,-44.61,-7.29,249.24,-66.37,51.6,84.72,0.9254,LOW,EARLY,177.553,190.763,248.4794,0,-4.4371,WEAK,18.6747
15,9,DYL.AX,DEEP YELLOW LTD,Uranium,mid,1.38,43.48,0.0126,-0.0156,-0.0783,STRONG_UP,-18.34,4.55,-9.51,-52.58,48.62,69.47,1.2173,MED,EARLY,1.6015,1.7663,1.9377,0,3.1812,WEAK,18.2842
16,-3,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,3.88,65.22,-0.0532,-0.1139,-0.0328,FLAT,-26.1,26.38,22.01,-47.5,49.6,65.66,0.8219,LOW,EARLY,4.828,5.0488,5.3381,0,19.9309,LAGGARD,18.1279
17,6,8001.T,ITOCHU CORP,Uranium,large,1855.5,67.39,0.1665,0.1043,0.1619,FLAT,1.9,27.08,32.66,-17.89,53.72,29.55,0.865,LOW,EARLY,1922.0,1970.46,1889.6634,0,49.2264,LAGGARD,17.0951
18,-4,SASK.V,ATHA ENERGY CORP,Uranium,small,0.9,91.3,-0.0247,0.0733,0.1562,STRONG_DOWN,38.46,76.47,30.43,-40.43,43.2,86.14,0.7518,LOW,-,1.0265,0.986,0.7918,1,38.3507,LEADER,16.488
19,7,BMN.AX,BANNERMAN ENERGY LTD,Uranium,mid,3.14,58.7,0.0007,-0.0228,-0.0027,FLAT,-2.79,19.39,-21.89,-35.92,47.83,75.76,1.5241,HIGH,EARLY,3.6255,3.9194,3.6758,0,12.2426,LAGGARD,16.4498
20,2,LI.V,AMERICAN LITHIUM CORP,Uranium,small,0.51,76.09,0.0607,0.0805,0.1022,STRONG_DOWN,-27.14,45.71,-39.29,-56.41,40.0,62.37,0.4153,LOW,-,0.5525,0.5818,0.6628,0,29.3181,LAGGARD,16.4252
21,-1,NNE,NANO NUCLEAR ENERGY INC,Uranium,mid,22.115,15.22,0.0113,0.0325,0.1698,STRONG_DOWN,-38.89,-35.43,195.26,-66.45,47.6,108.26,1.1602,MED,EARLY,26.215,24.8515,31.3788,0,-15.5782,WEAK,15.958
22,5,7011.T,MITSUBISHI HEAVY INDUSTRIES,Uranium,large,3578.0,50.0,0.1327,0.0282,0.0213,STRONG_UP,-7.07,9.87,151.71,-32.13,46.28,43.06,0.7052,LOW,EARLY,3845.15,4299.24,4262.6132,0,10.6095,LAGGARD,15.7286
23,-8,MGA.TO,MEGA URANIUM LTD,Uranium,small,0.53,95.65,-0.0445,-0.0526,0.0532,FLAT,20.45,82.76,55.88,-32.91,40.8,86.44,0.4737,LOW,-,0.644,0.6762,0.5386,0,39.0624,LAGGARD,15.3419
24,-3,SMR,NUSCALE POWER CORP,Uranium,mid,9.29,0.0,-0.0613,-0.0145,0.0278,STRONG_DOWN,-56.43,-77.67,3.68,-82.86,45.2,102.0,0.7701,LOW,EARLY,11.486,11.5072,21.4911,0,-34.4177,WEAK,14.9542
25,-6,ISO.TO,ISOENERGY LTD,Uranium,mid,13.01,69.57,-0.0393,-0.0362,0.111,STRONG_DOWN,2.36,28.3,-11.38,-29.99,54.4,83.66,1.0647,MED,EARLY,15.387,15.679,14.0396,0,18.4045,LAGGARD,13.7265
26,6,BOE.AX,BOSS ENERGY LTD,Uranium,mid,1.155,4.35,0.0215,0.0127,-0.0475,STRONG_UP,-28.26,-69.92,-72.89,-75.27,42.29,68.09,0.8603,LOW,EARLY,1.2767,1.4417,1.6597,0,-43.4278,WEAK,13.1631
27,10,AEE.AX,AURA ENERGY LTD,Uranium,small,0.105,30.43,0.006,-0.0109,-0.0148,STRONG_UP,-40.0,-19.23,-19.23,-61.11,39.92,74.61,1.8274,HIGH,-,0.121,0.1299,0.1742,0,-10.2894,WEAK,12.7545
28,-10,URA,GLOBAL X URANIUM ETF,Uranium,small,42.35,60.87,0.0082,-0.0095,0.072,FLAT,-7.81,23.7,57.39,-31.48,52.8,55.18,1.403,MED,-,49.117,51.908,48.8832,0,22.679,LAGGARD,12.672
29,12,AEE,AURA ENERGY LTD,Uranium,large,108.77,56.52,0.1898,0.2165,0.2336,STRONG_DOWN,12.14,16.71,62.8,-8.07,55.2,19.69,0.5734,LOW,-,107.7454,109.4773,103.9781,1,46.8534,CONTENDER,12.4631
30,-1,AGE.AX,ALLIGATOR ENERGY LTD,Uranium,small,0.033,47.83,0.0578,-0.0011,0.0053,FLAT,22.22,6.45,-38.89,-52.5,39.13,78.02,1.1476,MED,-,0.037,0.0402,0.0339,0,3.2357,WEAK,12.0208
31,-6,U-U.TO,SPROTT PHYSICAL URANIUM TR,Uranium,large,18.43,52.17,0.1087,0.1422,0.1529,STRONG_DOWN,0.22,10.1,-1.07,-23.11,52.4,31.1,0.2099,LOW,EARLY,19.489,20.0494,19.5954,0,17.0099,LAGGARD,11.9284
