rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,1,EFR.TO,ENERGY FUELS INC,Uranium,large,25.51,100.0,-0.0112,0.0136,0.1859,STRONG_DOWN,19.37,384.98,187.6,-51.09,53.2,103.48,0.7329,LOW,-,25.8295,28.7874,21.3079,1,197.9222,LEADER,57.6831
2,-1,ARE.TO,AECON GROUP INC,Uranium,mid,41.81,89.13,-0.0441,0.2233,0.2455,STRONG_DOWN,77.39,153.91,162.08,-21.01,56.4,36.87,1.3318,MED,-,41.1982,38.1789,27.863,1,235.4398,LEADER,56.3532
3,0,OKLO,OKLO INC,Uranium,large,49.59,76.09,-0.1028,-0.102,-0.4081,FLAT,-55.58,120.11,307.14,-73.83,49.6,92.28,0.9039,LOW,EARLY,56.9545,66.8082,85.9231,0,64.5566,LAGGARD,40.4474
4,3,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5104.0,82.61,0.0173,-0.0179,-0.2612,STRONG_UP,-0.46,143.92,128.93,-43.75,54.8,70.58,0.8214,LOW,-,5316.5349,6268.4354,5035.6061,1,111.7406,LEADER,40.1616
5,3,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,173.59,95.65,-0.1018,-0.0058,-0.3978,FLAT,-44.02,167.43,297.5,-61.35,51.2,96.12,1.0774,MED,EARLY,196.778,227.1874,250.8158,0,89.1855,LAGGARD,39.3368
6,-1,UEC,URANIUM ENERGY CORP,Uranium,large,13.5,97.83,0.0045,0.0469,0.0497,STRONG_DOWN,1.2,189.7,90.95,-39.97,52.0,80.76,0.8777,LOW,-,13.444,15.43,12.4722,1,122.1444,LEADER,39.2871
7,-1,CCO.TO,CAMECO CORP,Uranium,large,151.28,86.96,0.0044,0.0592,0.1064,STRONG_DOWN,29.77,153.34,139.46,-24.86,55.6,55.86,0.9777,LOW,-,151.027,158.8378,127.5491,1,152.6265,LEADER,39.0401
8,-4,1164.HK,CGN MINING CO LTD,Uranium,large,3.86,91.3,-0.0253,-0.0762,0.1359,FLAT,28.67,161.64,106.39,-30.04,49.39,68.04,0.9329,LOW,-,4.122,4.4634,3.2754,1,117.3336,LEADER,35.5043
9,0,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,16.14,84.78,-0.0025,0.077,0.1806,STRONG_DOWN,29.53,146.41,40.96,-22.39,52.0,55.98,0.6793,LOW,-,16.262,16.5728,12.7049,1,136.0028,LEADER,35.062
10,3,PDN.AX,PALADIN ENERGY LTD,Uranium,large,11.05,80.43,-0.0375,-0.0735,0.0549,FLAT,35.25,129.25,-23.0,-28.43,51.98,72.58,1.2625,MED,-,11.4185,12.3236,9.2561,1,92.5679,LEADER,33.531
