rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,EFR.TO,ENERGY FUELS INC,Uranium,large,28.76,100.0,-0.0795,0.0888,0.0114,FLAT,31.03,355.06,248.18,-51.09,52.4,80.25,1.2026,MED,-,29.224,27.1648,24.0306,1,231.8419,LEADER,71.7486
2,0,ARE.TO,AECON GROUP INC,Uranium,mid,50.08,97.83,-0.0957,0.0948,0.4412,STRONG_DOWN,78.15,177.44,211.9,-21.01,57.2,39.12,1.5888,HIGH,-,49.9815,45.1812,31.9948,1,259.4477,LEADER,67.574
3,0,URG,UR-ENERGY INC,Uranium,mid,1.94,89.13,0.0788,0.2409,0.2317,FLAT,48.09,165.75,12.79,-45.71,49.2,65.11,2.453,HIGH,-,1.7515,1.5944,1.5385,1,125.2506,LEADER,46.9708
4,0,OKLO,OKLO INC,Uranium,large,73.63,80.43,-0.0518,0.2777,0.1817,FLAT,-33.98,129.88,653.63,-73.83,50.4,94.05,1.3683,MED,SHIFT,70.529,61.305,86.5033,0,69.5998,LAGGARD,46.0841
5,0,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5626.0,86.96,0.1562,0.0706,-0.0832,STRONG_UP,27.72,164.69,144.13,-43.75,54.62,65.25,0.4546,LOW,-,5329.5,5440.5822,5263.2722,1,137.8598,LEADER,45.0145
6,0,UEC,URANIUM ENERGY CORP,Uranium,large,15.5,95.65,0.013,0.1178,0.0448,FLAT,19.78,175.31,124.64,-39.97,50.8,72.0,1.0699,MED,-,14.98,14.1158,13.5607,1,123.6915,LEADER,44.8485
7,0,DML.TO,DENISON MINES CORP,Uranium,mid,5.08,82.61,-0.0144,-0.0041,0.0178,STRONG_DOWN,39.94,139.62,80.78,-29.2,51.2,57.01,2.7162,HIGH,-,5.213,5.1096,4.2734,1,125.3934,LEADER,40.2175
8,0,1164.HK,CGN MINING CO LTD,Uranium,large,3.96,84.78,0.0507,-0.0241,-0.0966,STRONG_UP,17.51,157.96,63.81,-30.04,50.0,60.32,0.4772,LOW,-,4.0975,4.1854,3.5097,1,130.935,LEADER,38.7274
9,0,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,16.88,73.91,-0.0158,0.0482,0.1101,STRONG_DOWN,38.93,112.86,70.33,-22.39,51.6,49.1,1.6554,HIGH,-,16.994,16.5322,13.7778,1,118.6091,CONTENDER,38.0858
10,0,CCO.TO,CAMECO CORP,Uranium,large,160.08,78.26,-0.0279,0.0221,0.06,STRONG_DOWN,23.76,121.5,140.0,-24.86,54.0,53.71,1.3245,MED,-,163.925,157.5868,136.5401,1,122.1594,LEADER,36.9671
