rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,1,ARE.TO,AECON GROUP INC,Uranium,mid,46.15,80.43,-0.049,-0.0595,0.462,FLAT,89.67,179.94,193.06,-21.01,58.0,36.32,0.4193,LOW,-,43.96,40.8282,29.5146,1,287.3473,LEADER,60.9127
2,-1,OKLO,OKLO INC,Uranium,large,68.13,95.65,0.1283,0.1043,-0.1539,STRONG_UP,-58.3,234.13,441.57,-73.83,51.2,89.45,1.302,MED,SHIFT,53.924,59.726,85.73,0,134.0154,LAGGARD,60.6966
3,0,EFR.TO,ENERGY FUELS INC,Uranium,large,29.35,100.0,0.0552,0.113,-0.0071,FLAT,-7.15,374.92,304.83,-51.09,53.2,96.43,0.8922,LOW,-,25.7965,27.318,22.5169,1,206.8412,LEADER,60.1523
4,0,CCO.TO,CAMECO CORP,Uranium,large,168.71,89.13,0.0206,0.0458,0.1511,STRONG_DOWN,40.25,208.41,161.33,-24.86,57.2,54.01,0.6779,LOW,-,155.4955,156.9234,131.6895,1,220.7151,LEADER,51.5477
5,0,PDN.AX,PALADIN ENERGY LTD,Uranium,large,13.75,97.83,0.007,0.1069,0.2601,STRONG_DOWN,49.46,245.48,-10.13,-28.43,53.78,76.0,1.118,MED,-,12.049,12.2262,9.5621,1,173.7075,LEADER,49.5898
6,0,UEC,URANIUM ENERGY CORP,Uranium,large,15.13,91.3,0.0361,0.0934,-0.0742,FLAT,1.75,217.86,127.18,-39.97,52.4,72.37,0.6058,LOW,-,13.698,14.4032,12.9544,1,157.741,LEADER,46.5819
7,0,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,17.35,78.26,0.0213,-0.0211,0.1446,FLAT,42.1,179.84,64.3,-22.39,52.8,50.71,0.7851,LOW,-,16.161,16.4274,13.1697,1,187.2507,LEADER,45.1968
8,5,URG,UR-ENERGY INC,Uranium,mid,1.71,71.74,0.0408,0.0212,-0.0209,STRONG_UP,6.21,159.09,3.64,-45.71,49.6,69.21,2.5591,HIGH,-,1.5265,1.5518,1.4963,1,114.014,CONTENDER,44.6413
9,0,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,199.61,93.48,-0.005,-0.093,-0.2797,STRONG_UP,-47.5,218.71,375.26,-61.35,52.8,88.34,0.7529,LOW,PROGRESS,188.5035,201.2032,251.5922,0,130.7228,LAGGARD,43.9398
10,1,DML.TO,DENISON MINES CORP,Uranium,mid,5.41,86.96,0.0077,0.0206,0.1617,STRONG_DOWN,31.31,207.39,96.73,-29.2,52.4,65.04,0.7038,LOW,-,4.9945,5.2136,4.0713,1,167.0825,LEADER,40.7423
11,-1,1164.HK,CGN MINING CO LTD,Uranium,large,4.28,82.61,-0.0196,-0.1128,0.2944,FLAT,11.17,202.37,112.99,-30.04,49.59,70.43,0.36,LOW,-,4.0725,4.4176,3.3854,1,142.4867,LEADER,40.0238
12,0,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5525.0,63.04,-0.031,0.0368,-0.131,FLAT,8.94,138.2,133.08,-43.75,53.82,69.12,0.3876,LOW,-,5184.4,5780.0476,5166.8855,1,107.6102,CONTENDER,37.6865
13,-5,URA,GLOBAL X URANIUM ETF,Uranium,small,56.05,73.91,0.0261,0.0489,0.1345,STRONG_DOWN,10.16,161.58,108.24,-28.43,57.6,56.04,0.7435,LOW,-,50.3695,51.3962,46.2836,1,166.0822,CONTENDER,36.9927
14,0,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,6.02,67.39,0.0105,0.0154,-0.066,FLAT,-23.41,146.72,23.61,-53.38,54.58,85.65,0.4839,LOW,PROGRESS,5.4855,6.0238,6.4154,0,93.4974,LAGGARD,33.4746
15,1,DYL.AX,DEEP YELLOW LTD,Uranium,mid,1.97,60.87,-0.018,0.0323,-0.012,FLAT,-15.09,135.93,41.22,-44.5,49.4,82.44,0.8153,LOW,-,1.8197,2.1181,1.9195,1,81.4514,CONTENDER,29.1559
16,3,ISO.TO,ISOENERGY LTD,Uranium,mid,16.69,65.22,0.0449,0.1006,0.1545,STRONG_DOWN,35.36,140.49,-0.65,-29.99,56.8,79.93,0.4499,LOW,-,14.905,14.8654,12.9448,1,99.8352,CONTENDER,27.8086
17,0,BMN.AX,BANNERMAN ENERGY LTD,Uranium,mid,4.43,69.57,0.0564,0.0898,0.2063,STRONG_DOWN,25.85,152.42,18.13,-34.17,50.2,84.23,0.7357,LOW,-,3.8445,3.9944,3.4617,1,90.8413,CONTENDER,27.3801
18,-3,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,4.99,58.7,-0.0698,-0.0651,-0.108,FLAT,-11.05,115.09,54.97,-38.43,50.8,71.84,0.787,LOW,PROGRESS,4.961,5.2562,5.0865,0,81.3806,LAGGARD,26.9527
19,-1,SMR,NUSCALE POWER CORP,Uranium,mid,12.79,6.52,0.2131,-0.0438,-0.2384,STRONG_UP,-71.1,-6.23,159.43,-82.86,48.4,93.18,1.3225,MED,SHIFT,10.685,12.2686,26.8708,0,-3.2369,WEAK,25.3001
20,1,MGA.TO,MEGA URANIUM LTD,Uranium,small,0.76,84.78,-0.0117,0.1991,0.2681,STRONG_DOWN,90.0,204.0,100.0,-31.58,40.0,92.04,0.5712,LOW,-,0.629,0.6352,0.4665,1,88.6571,LEADER,24.2631
21,3,LI.V,AMERICAN LITHIUM CORP,Uranium,small,0.66,54.35,0.1032,0.0642,-0.135,STRONG_UP,-28.26,100.0,-4.35,-56.41,40.0,66.43,0.9015,LOW,-,0.5735,0.6272,0.6301,1,60.2138,CONTENDER,24.0406
