rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,EFR.TO,ENERGY FUELS INC,Uranium,large,24.61,100.0,-0.0342,-0.0482,0.0199,FLAT,13.05,293.76,170.74,-51.09,51.6,84.87,0.7175,LOW,-,28.0245,26.8296,24.3897,1,178.6028,LEADER,54.7628
2,0,ARE.TO,AECON GROUP INC,Uranium,mid,45.31,91.11,-0.0417,0.132,0.3868,STRONG_DOWN,70.54,144.82,188.93,-21.01,56.4,40.68,1.6384,HIGH,-,50.5965,46.2899,32.8872,1,200.781,LEADER,54.3671
3,1,UEC,URANIUM ENERGY CORP,Uranium,large,13.1,95.56,0.0131,0.0332,-0.007,FLAT,9.35,153.88,85.55,-40.86,50.4,76.71,0.7768,LOW,EARLY,14.488,14.0432,13.7222,0,101.0996,LAGGARD,35.6352
4,1,1164.HK,CGN MINING CO LTD,Uranium,large,3.23,84.44,-0.0159,-0.0409,-0.1627,STRONG_UP,-6.92,111.78,18.5,-38.59,48.78,55.46,0.6407,LOW,EARLY,3.7955,3.9928,3.5515,0,98.3181,LAGGARD,34.851
5,-2,OKLO,OKLO INC,Uranium,large,65.09,62.22,0.099,0.0082,0.2114,FLAT,-36.72,63.87,809.08,-73.83,49.2,98.91,0.7858,LOW,-,68.8915,61.4266,86.0559,0,31.7714,LAGGARD,34.0904
6,2,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,177.15,73.33,0.0236,-0.0376,0.0611,FLAT,-32.97,90.14,272.56,-61.35,52.0,78.24,0.8014,LOW,EARLY,198.5945,196.4282,249.8561,0,59.9065,LAGGARD,29.4601
7,2,DML.TO,DENISON MINES CORP,Uranium,mid,4.4,86.67,-0.0316,-0.0558,-0.0373,FLAT,28.65,112.56,42.86,-29.2,51.2,57.74,0.5859,LOW,-,4.967,5.0144,4.3223,1,99.8111,LEADER,29.1761
8,4,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,5.62,75.56,0.0606,0.0163,-0.0256,STRONG_UP,-31.63,90.51,-14.72,-53.38,52.57,74.88,0.4924,LOW,EARLY,5.8455,5.6814,6.5967,0,63.5421,LAGGARD,28.9092
9,-2,CCO.TO,CAMECO CORP,Uranium,large,145.13,82.22,-0.0115,-0.0049,0.0547,STRONG_DOWN,19.93,98.65,104.08,-24.86,53.6,54.1,0.8128,LOW,-,158.7175,156.3814,137.8081,1,97.7379,LEADER,28.8599
10,-4,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,4765.0,66.67,-0.0158,0.0459,-0.0822,FLAT,-2.67,76.92,97.44,-43.75,52.8,66.98,0.6659,LOW,EARLY,5195.8,5249.0963,5304.2252,0,60.6321,LAGGARD,28.6159
11,-1,URG,UR-ENERGY INC,Uranium,mid,1.53,88.89,-0.0304,0.0413,0.1126,STRONG_DOWN,20.47,115.49,-11.56,-45.71,48.4,69.16,0.8416,LOW,EARLY,1.7295,1.6118,1.5519,0,80.825,LAGGARD,28.4416
12,2,PDN.AX,PALADIN ENERGY LTD,Uranium,large,10.45,80.0,0.0346,-0.0374,-0.0782,STRONG_UP,30.62,93.16,-39.07,-30.19,52.17,70.55,0.8727,LOW,-,11.726,11.9092,10.1111,1,68.8901,LEADER,27.3135
13,-2,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,14.51,77.78,-0.069,-0.0333,0.0363,STRONG_DOWN,24.98,91.93,40.33,-22.98,51.2,50.61,0.6387,LOW,-,16.4285,16.3272,13.9529,1,93.0029,LEADER,27.2051
14,2,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,4.79,68.89,-0.0875,0.0746,0.007,FLAT,-5.34,78.07,27.06,-38.43,50.0,61.64,1.0906,MED,EARLY,5.25,5.0882,5.2654,0,63.3249,LAGGARD,26.384
15,0,BHP.AX,BHP GROUP LTD,Uranium,large,59.1,60.0,0.0309,0.2117,0.309,STRONG_DOWN,47.07,59.36,39.8,-18.98,54.15,33.74,0.8616,LOW,-,57.494,54.324,46.7753,1,95.2706,CONTENDER,25.3126
16,-3,SASK.V,ATHA ENERGY CORP,Uranium,small,0.95,97.78,0.013,0.107,0.2844,STRONG_DOWN,55.74,156.76,28.38,-40.43,43.6,86.07,0.4464,LOW,-,1.044,0.9244,0.7619,1,79.4074,LEADER,24.2875
17,1,URA,GLOBAL X URANIUM ETF,Uranium,small,48.86,71.11,0.032,0.0222,0.094,FLAT,13.41,79.5,64.45,-28.43,53.6,53.1,0.8497,LOW,-,53.508,51.796,48.1407,1,80.2451,CONTENDER,22.0601
18,0,MGA.TO,MEGA URANIUM LTD,Uranium,small,0.64,93.33,-0.0378,-0.0022,0.0686,STRONG_DOWN,64.1,146.15,64.1,-31.58,41.6,81.71,0.642,LOW,-,0.7085,0.661,0.5135,1,74.4095,LEADER,21.6586
19,-2,LI.V,AMERICAN LITHIUM CORP,Uranium,small,0.56,64.44,0.0359,0.1061,-0.0386,FLAT,-25.33,64.71,-45.1,-56.41,40.4,64.54,1.3303,MED,-,0.5985,0.5838,0.6532,0,40.5038,LAGGARD,21.3344
20,1,SMR,NUSCALE POWER CORP,Uranium,mid,11.33,4.44,0.0623,0.0477,0.0789,FLAT,-46.38,-55.25,54.57,-82.86,44.8,94.16,1.0582,MED,EARLY,11.8925,11.4588,23.1552,0,-26.2885,WEAK,19.4161
21,-2,DYL.AX,DEEP YELLOW LTD,Uranium,mid,1.55,48.89,-0.0457,-0.0955,-0.2424,STRONG_UP,-3.13,34.78,-13.89,-46.91,47.83,70.42,0.6457,LOW,EARLY,1.7797,1.8183,1.9339,0,23.6247,WEAK,18.8039
22,0,U-U.TO,SPROTT PHYSICAL URANIUM TR,Uranium,large,19.56,42.22,0.0388,0.0928,0.0912,FLAT,6.48,25.71,-10.44,-22.78,54.0,32.76,0.185,LOW,-,20.1955,20.061,19.3972,1,42.3741,LAGGARD,17.1666
23,2,ISO.TO,ISOENERGY LTD,Uranium,mid,14.61,57.78,-0.0645,-0.0013,0.1505,STRONG_DOWN,28.95,58.63,-13.04,-29.99,54.8,76.76,0.6835,LOW,-,15.982,15.415,13.6641,1,41.8581,CONTENDER,16.9261
24,-1,7011.T,MITSUBISHI HEAVY INDUSTRIES,Uranium,large,3958.0,44.44,0.0235,0.0625,-0.027,FLAT,-8.46,30.8,207.87,-23.59,46.69,45.78,1.1302,MED,EARLY,4414.7,4559.6303,4255.6922,0,31.4157,WEAK,16.6981
25,-5,NNE,NANO NUCLEAR ENERGY INC,Uranium,mid,25.08,24.44,0.0598,0.1471,0.2059,STRONG_DOWN,-22.74,-9.03,538.17,-66.45,46.8,98.96,0.7821,LOW,-,25.1635,23.4634,31.8372,0,-4.2712,WEAK,16.6513
26,-2,8001.T,ITOCHU CORP,Uranium,large,1949.0,46.67,-0.0056,0.1463,0.0981,FLAT,5.85,33.88,40.13,-14.24,53.31,33.56,0.7801,LOW,-,1982.7,2010.5875,1865.1002,1,53.8123,LAGGARD,16.2544
27,-1,AGE.AX,ALLIGATOR ENERGY LTD,Uranium,small,0.037,53.33,-0.0271,-0.0735,-0.1018,STRONG_UP,48.0,42.31,-44.78,-52.5,39.92,88.03,0.4501,LOW,-,0.041,0.041,0.0329,1,19.1858,CONTENDER,15.725
28,1,AEE,AURA ENERGY LTD,Uranium,large,109.84,37.78,0.0861,0.1372,0.1745,STRONG_DOWN,8.15,18.46,59.4,-7.9,56.0,17.58,1.1269,MED,-,110.2315,110.5034,104.1195,1,58.8182,LAGGARD,15.3131
29,-2,BMN.AX,BANNERMAN ENERGY LTD,Uranium,mid,3.41,51.11,-0.0687,-0.1249,-0.0398,FLAT,13.29,34.78,-27.6,-34.17,47.83,73.79,0.5702,LOW,EARLY,4.0165,3.947,3.6055,0,22.5458,LAGGARD,14.7598
30,0,BOE.AX,BOSS ENERGY LTD,Uranium,mid,1.205,2.22,-0.0392,-0.1118,-0.1247,STRONG_UP,-26.07,-66.06,-78.9,-74.73,41.5,74.08,0.7372,LOW,EARLY,1.3988,1.5145,1.6892,0,-37.0051,WEAK,14.1418
31,2,YCA.L,YELLOW CAKE PLC,Uranium,mid,572.5,40.0,0.0473,0.0924,0.0728,FLAT,7.71,23.92,-16.42,-23.13,47.62,30.97,0.7768,LOW,EARLY,587.5,593.68,577.2725,0,36.7763,WEAK,13.6495
32,0,SYH.V,SKYHARBOUR RESOURCES LTD,Uranium,small,0.4475,55.56,0.0056,0.0013,-0.0422,STRONG_UP,24.31,49.17,-0.56,-40.0,35.2,93.07,0.6997,LOW,-,0.4819,0.4725,0.4298,1,18.5953,CONTENDER,13.391
33,2,AEC.V,ANFIELD ENERGY INC,Uranium,small,6.08,28.89,-0.0295,-0.0718,-0.2223,STRONG_UP,-36.99,1.33,1.33,-61.72,43.2,81.04,0.8623,LOW,-,6.803,7.3862,8.9093,0,0.7108,WEAK,12.6012
