rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,OKLO,OKLO INC,Uranium,large,66.81,95.56,0.1804,0.1211,-0.2368,STRONG_UP,-58.79,227.66,427.31,-73.83,51.0,89.72,2.4542,HIGH,SHIFT,53.216,59.6062,85.646,0,129.4103,LAGGARD,65.7205
2,0,ARE.TO,AECON GROUP INC,Uranium,mid,46.7,80.0,-0.0478,-0.0082,0.4391,STRONG_DOWN,92.72,183.28,193.24,-21.01,58.23,36.17,0.6334,LOW,-,43.7459,40.5975,29.3847,1,295.0541,LEADER,61.4063
3,0,EFR.TO,ENERGY FUELS INC,Uranium,large,28.04,100.0,-0.0101,0.0375,-0.0426,FLAT,-4.92,353.72,248.32,-51.09,53.01,96.07,0.904,LOW,-,25.4835,27.2702,22.4129,1,195.1784,LEADER,57.975
4,0,CCO.TO,CAMECO CORP,Uranium,large,165.24,86.67,-0.0323,0.0281,0.0792,STRONG_DOWN,36.48,202.06,150.05,-24.86,57.03,53.87,1.0494,MED,-,154.067,156.5422,131.332,1,213.9156,LEADER,55.8391
5,0,PDN.AX,PALADIN ENERGY LTD,Uranium,large,14.54,97.78,0.1124,0.176,0.3753,STRONG_DOWN,47.32,265.33,-4.97,-28.43,54.0,75.39,1.4525,MED,-,11.905,12.1984,9.532,1,190.0469,LEADER,52.9383
6,0,UEC,URANIUM ENERGY CORP,Uranium,large,14.97,91.11,0.0149,0.0267,-0.1027,FLAT,-6.44,214.5,119.18,-39.97,52.21,72.49,1.0331,MED,-,13.546,14.4014,12.9119,1,154.4879,LEADER,51.0879
7,0,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,17.34,77.78,0.0017,0.0082,0.0932,STRONG_DOWN,46.7,179.68,64.83,-22.39,52.61,50.87,1.1656,MED,-,16.054,16.3842,13.129,1,185.8233,LEADER,48.9211
8,0,URA,GLOBAL X URANIUM ETF,Uranium,small,55.86,75.56,0.0123,0.0567,0.0934,STRONG_DOWN,5.0,160.7,108.32,-28.43,57.43,56.35,1.5348,HIGH,-,49.889,51.2574,46.1833,1,163.7774,LEADER,45.2867
9,0,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,203.63,93.33,0.0024,-0.1158,-0.3253,STRONG_UP,-50.98,225.13,401.18,-61.35,53.01,90.03,0.9953,LOW,SHIFT,187.861,202.0528,251.4764,0,132.5584,LAGGARD,44.2925
10,0,1164.HK,CGN MINING CO LTD,Uranium,large,4.42,88.89,0.012,-0.0254,0.2943,FLAT,17.87,212.26,126.69,-30.04,49.79,70.08,0.5132,LOW,-,4.0625,4.4336,3.3752,1,150.8028,LEADER,41.6712
11,1,DML.TO,DENISON MINES CORP,Uranium,mid,5.3,84.44,-0.0308,-0.0114,0.0819,STRONG_DOWN,29.27,201.14,91.34,-29.2,52.21,64.98,0.9462,LOW,-,4.9535,5.2002,4.0565,1,161.6087,LEADER,39.6875
12,-1,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5407.0,62.22,-0.043,-0.1533,-0.1604,STRONG_UP,3.88,133.11,112.84,-43.75,53.85,68.03,0.6015,LOW,-,5111.6,5826.3648,5143.9428,1,105.3683,CONTENDER,38.1501
13,0,URG,UR-ENERGY INC,Uranium,mid,1.63,68.89,-0.015,0.1343,-0.0641,FLAT,-6.86,146.97,-4.68,-45.71,49.4,68.57,1.0051,MED,-,1.5135,1.5482,1.4931,1,105.8816,CONTENDER,37.849
14,0,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,5.96,66.67,0.0195,0.0198,-0.0235,FLAT,-23.2,144.26,20.16,-53.38,54.4,85.82,0.4202,LOW,PROGRESS,5.441,6.0348,6.4067,0,91.4457,LAGGARD,33.0818
15,0,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,4.98,57.78,-0.0834,-0.069,-0.1424,FLAT,-12.48,114.66,55.14,-38.43,50.6,71.93,2.2212,HIGH,PROGRESS,4.939,5.2592,5.0787,0,80.6555,LAGGARD,32.7584
16,0,DYL.AX,DEEP YELLOW LTD,Uranium,mid,2.03,64.44,0.0886,0.0729,0.0107,STRONG_UP,-17.48,143.11,52.06,-44.5,49.6,83.56,0.7386,LOW,-,1.804,2.1287,1.9181,1,84.9503,CONTENDER,30.7776
17,0,BMN.AX,BANNERMAN ENERGY LTD,Uranium,mid,4.49,71.11,0.1455,0.1065,0.2575,FLAT,11.69,155.84,26.48,-34.17,50.4,84.65,0.8905,LOW,-,3.8005,3.9824,3.4554,1,92.7863,CONTENDER,28.672
18,0,SMR,NUSCALE POWER CORP,Uranium,mid,12.65,6.67,0.2622,-0.0536,-0.3139,STRONG_UP,-73.45,-7.26,158.69,-82.86,48.19,94.29,2.399,HIGH,SHIFT,10.6175,12.3096,26.9829,0,-3.7095,WEAK,27.7226
19,2,ISO.TO,ISOENERGY LTD,Uranium,mid,16.17,60.0,-0.0017,0.052,0.0442,FLAT,32.98,133.0,-3.75,-29.99,56.63,81.69,0.7859,LOW,-,14.7335,14.7942,12.9085,1,92.1977,CONTENDER,27.2113
20,-1,SASK.V,ATHA ENERGY CORP,Uranium,small,0.95,73.33,0.1003,0.058,0.3165,FLAT,35.71,156.76,18.75,-40.43,43.78,101.83,1.9573,HIGH,-,0.8055,0.8326,0.7119,1,67.3948,CONTENDER,27.056
21,-1,MGA.TO,MEGA URANIUM LTD,Uranium,small,0.74,82.22,-0.0176,0.2209,0.1548,FLAT,80.49,196.0,105.56,-31.58,39.76,92.68,1.079,MED,-,0.619,0.631,0.4641,1,84.0846,LEADER,26.9589
22,0,BHP.AX,BHP GROUP LTD,Uranium,large,55.92,37.78,-0.031,0.0159,0.2297,STRONG_DOWN,30.19,59.54,35.65,-18.98,54.0,35.83,1.0956,MED,-,52.0585,52.0343,44.4864,1,89.7374,LAGGARD,26.0732
23,0,NNE,NANO NUCLEAR ENERGY INC,Uranium,mid,25.85,26.67,0.1237,0.1298,-0.2157,FLAT,-46.6,39.58,398.07,-66.45,47.79,79.0,1.4593,MED,SHIFT,21.7715,23.7445,33.1113,0,23.9427,WEAK,25.3932
24,0,LI.V,AMERICAN LITHIUM CORP,Uranium,small,0.64,51.11,0.0084,0.0631,-0.2048,FLAT,-20.0,93.94,-17.95,-56.41,39.76,66.07,1.0292,MED,-,0.5675,0.6282,0.6286,1,56.5314,CONTENDER,24.8838
25,0,AEC.V,ANFIELD ENERGY INC,Uranium,small,7.99,55.56,-0.0276,-0.1087,-0.1625,STRONG_UP,-28.47,113.07,18.37,-60.29,40.96,93.01,0.6509,LOW,-,7.65,8.4724,9.1273,0,49.7926,LAGGARD,22.4906
26,0,U-U.TO,SPROTT PHYSICAL URANIUM TR,Uranium,large,20.9,35.56,-0.0444,-0.0292,-0.007,STRONG_DOWN,15.21,55.16,1.31,-22.78,55.42,42.0,0.4713,LOW,-,19.87,20.2258,18.9722,1,72.7844,LAGGARD,21.7394
27,0,7011.T,MITSUBISHI HEAVY INDUSTRIES,Uranium,large,4371.0,44.44,-0.1418,-0.2047,0.007,FLAT,8.56,66.84,220.76,-18.5,49.38,45.06,0.9183,LOW,-,4608.7897,4748.9982,4152.7422,1,73.245,LAGGARD,21.3291
28,1,YCA.L,YELLOW CAKE PLC,Uranium,mid,617.5,33.33,-0.0186,-0.0549,-0.0181,FLAT,16.73,53.53,-1.28,-22.37,49.2,33.91,0.7718,LOW,-,593.125,613.69,566.1565,1,77.6675,LAGGARD,21.2555
29,-1,AEC,ANFIELD ENERGY INC,Uranium,small,5.81,48.89,-0.0205,-0.0822,-0.138,STRONG_UP,-39.42,93.67,29.11,-58.92,39.36,80.5,0.306,LOW,-,5.5015,6.1194,6.5818,0,45.7978,WEAK,20.8707
30,0,8001.T,ITOCHU CORP,Uranium,large,1970.0,31.11,-0.0766,-0.1249,0.0076,FLAT,16.6,48.99,55.97,-13.68,54.32,33.88,0.8228,LOW,-,2021.6143,2072.7367,1814.6067,1,78.5438,LAGGARD,20.2879
31,0,EU.V,ENCORE ENERGY CORP,Uranium,small,2.9,42.22,0.0658,0.0457,-0.3141,STRONG_UP,-36.26,61.11,-48.21,-58.33,50.2,72.47,0.5785,LOW,-,2.5815,2.9766,3.6669,0,42.3317,WEAK,20.0009
32,0,AGE.AX,ALLIGATOR ENERGY LTD,Uranium,small,0.047,53.33,0.0881,0.0458,0.3368,FLAT,51.61,95.83,-14.55,-52.5,40.8,104.29,0.9745,LOW,-,0.0396,0.0424,0.0307,1,37.4916,CONTENDER,18.3206
33,0,BOE.AX,BOSS ENERGY LTD,Uranium,mid,1.71,0.0,0.0105,-0.0596,0.1488,FLAT,-11.86,-28.15,-62.91,-74.73,44.4,87.23,0.8005,LOW,SHIFT,1.5817,1.6208,1.8852,0,-14.329,WEAK,17.4461
34,0,EL8.AX,ELEVATE URANIUM LTD,Uranium,small,0.32,40.0,0.1493,-0.042,-0.0262,FLAT,-33.33,60.0,-34.02,-48.96,46.0,92.64,1.219,MED,-,0.282,0.3202,0.3201,0,29.7927,WEAK,16.7505
35,0,ASN.AX,ANSON RESOURCES LTD,Uranium,small,0.061,15.56,0.2396,0.1444,-0.1378,STRONG_UP,-39.0,12.96,-46.96,-63.33,33.2,65.94,3.3682,HIGH,-,0.0487,0.0524,0.0761,0,6.5267,WEAK,16.683
36,0,GLO.TO,GLOBAL ATOMIC CORP,Uranium,small,0.84,28.89,0.005,-0.0966,0.0786,FLAT,52.73,47.37,-60.19,-56.6,43.78,72.96,0.685,LOW,-,0.7865,0.805,0.6871,1,28.4236,LAGGARD,16.3888
37,0,AEE,AURA ENERGY LTD,Uranium,large,112.71,20.0,-0.0516,-0.0799,0.1577,FLAT,8.63,20.2,65.12,-7.9,57.03,16.51,0.7421,LOW,-,110.529,109.9583,102.4475,1,69.7739,LAGGARD,16.3493
