rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,ARE.TO,AECON GROUP INC,Uranium,mid,47.55,97.83,0.0547,0.0141,0.5446,FLAT,68.67,217.65,197.18,-21.01,58.4,36.36,0.7704,LOW,-,44.7905,41.6153,30.0472,1,349.5788,LEADER,72.567
2,0,EFR.TO,ENERGY FUELS INC,Uranium,large,27.77,100.0,-0.0309,0.0195,-0.0093,FLAT,-7.09,342.9,278.34,-51.09,52.8,98.0,1.0175,MED,-,26.648,27.2446,22.9356,1,184.7476,LEADER,62.2851
3,0,OKLO,OKLO INC,Uranium,large,71.0,95.65,0.0664,0.255,-0.0164,FLAT,-43.06,199.07,446.15,-73.83,50.8,97.24,2.2314,HIGH,SHIFT,57.133,59.7386,86.0568,0,103.9996,LAGGARD,58.9041
4,2,CCO.TO,CAMECO CORP,Uranium,large,167.02,91.3,0.0143,0.0366,0.1332,STRONG_DOWN,35.62,174.29,149.66,-24.86,56.0,56.66,0.6131,LOW,-,159.4745,157.489,133.0376,1,172.2593,LEADER,42.7311
5,4,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5317.0,78.26,-0.0147,-0.0602,-0.2209,STRONG_UP,9.59,152.77,137.42,-43.75,54.4,67.67,0.3681,LOW,-,5288.45,5670.292,5204.9215,1,122.8101,LEADER,42.1041
6,-2,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,205.63,93.48,0.0545,-0.0563,-0.1491,STRONG_UP,-40.26,195.62,402.89,-61.35,52.0,93.09,0.8431,LOW,SHIFT,191.3945,197.5828,252.1988,0,109.2706,LAGGARD,39.9881
7,-2,UEC,URANIUM ENERGY CORP,Uranium,large,14.05,82.61,-0.0485,-0.0434,-0.1134,FLAT,5.48,166.6,110.96,-39.97,51.6,72.02,0.8416,LOW,-,14.0185,14.266,13.1203,1,119.366,LEADER,39.3262
8,2,1164.HK,CGN MINING CO LTD,Uranium,large,4.05,89.13,-0.0308,-0.0313,0.1489,FLAT,18.42,172.68,101.54,-30.04,48.98,71.1,0.3985,LOW,-,4.152,4.382,3.4198,1,118.9544,LEADER,35.793
9,-2,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,16.94,76.09,-0.0,-0.015,0.1413,FLAT,38.4,140.28,60.87,-22.39,52.0,53.65,0.8015,LOW,-,16.448,16.5442,13.3298,1,135.9693,LEADER,35.7775
10,-2,DML.TO,DENISON MINES CORP,Uranium,mid,5.2,86.96,-0.0159,0.0053,0.1524,STRONG_DOWN,31.98,168.04,91.88,-29.2,51.6,67.02,0.7389,LOW,-,5.1065,5.2196,4.1294,1,129.3782,LEADER,33.8067
11,2,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,6.33,71.74,0.0758,0.0252,0.0141,STRONG_UP,-24.82,129.35,35.55,-53.38,54.37,84.15,0.4034,LOW,SHIFT,5.714,5.9852,6.4612,0,83.5727,LAGGARD,32.602
12,-1,URA,GLOBAL X URANIUM ETF,Uranium,small,55.31,73.91,0.0111,0.069,0.1357,STRONG_DOWN,16.04,137.02,104.15,-28.43,56.8,58.39,0.6325,LOW,-,51.9325,51.5758,46.6858,1,133.2846,CONTENDER,30.9935
13,-1,URG,UR-ENERGY INC,Uranium,mid,1.7,67.39,0.0185,0.0818,0.0785,FLAT,10.39,120.78,4.29,-45.71,48.8,70.62,0.6955,LOW,-,1.5765,1.5586,1.5093,1,83.4612,CONTENDER,29.9017
14,1,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,5.11,63.04,0.0484,-0.0115,-0.0522,STRONG_UP,-9.88,100.39,63.78,-38.43,50.0,72.28,1.1198,MED,PROGRESS,5.0415,5.209,5.122,0,69.4467,LAGGARD,28.5807
15,-1,PDN.AX,PALADIN ENERGY LTD,Uranium,large,12.61,69.57,-0.06,-0.0216,0.0762,STRONG_DOWN,50.3,123.19,-4.18,-28.43,52.78,71.3,0.4486,LOW,-,12.515,12.3292,9.6749,1,91.1886,CONTENDER,28.3695
16,4,DYL.AX,DEEP YELLOW LTD,Uranium,mid,1.995,60.87,0.037,-0.0086,-0.0265,STRONG_UP,14.0,94.63,50.57,-44.5,49.21,83.48,0.463,LOW,-,1.8852,2.0861,1.9263,1,55.7852,CONTENDER,25.2856
17,5,BHP.AX,BHP GROUP LTD,Uranium,large,56.1,45.65,0.0317,0.0033,0.3092,FLAT,32.91,55.17,42.2,-18.98,53.57,35.4,0.5434,LOW,-,53.955,52.7134,44.9636,1,83.4851,LAGGARD,23.3626
18,0,7011.T,MITSUBISHI HEAVY INDUSTRIES,Uranium,large,4738.0,54.35,0.0758,-0.0821,0.1613,FLAT,7.67,73.35,262.36,-18.5,49.38,45.2,0.6994,LOW,-,4634.05,4724.0743,4179.9683,1,80.1285,CONTENDER,23.2199
19,-2,SASK.V,ATHA ENERGY CORP,Uranium,small,1.07,84.78,0.1162,0.3113,0.373,STRONG_DOWN,55.07,167.5,55.07,-40.43,43.6,99.85,0.6876,LOW,-,0.8705,0.854,0.7233,1,73.1397,LEADER,22.964
20,-4,BMN.AX,BANNERMAN ENERGY LTD,Uranium,mid,4.48,65.22,0.0356,0.0889,0.2005,STRONG_DOWN,40.88,113.33,27.64,-34.17,49.6,87.88,0.477,LOW,-,4.0405,4.0466,3.4927,1,63.966,CONTENDER,22.3181
21,-2,SMR,NUSCALE POWER CORP,Uranium,mid,11.96,4.35,-0.042,-0.0317,-0.229,FLAT,-68.16,-28.21,103.06,-82.86,47.2,100.01,1.1813,MED,SHIFT,10.8905,11.9166,26.4048,0,-13.3144,WEAK,22.1413
22,-1,ISO.TO,ISOENERGY LTD,Uranium,mid,15.9,58.7,-0.0244,0.0326,0.1639,STRONG_DOWN,24.9,89.29,-5.36,-29.99,56.0,80.92,0.5034,LOW,-,15.3895,15.0604,13.0855,1,61.7894,CONTENDER,20.6514
23,1,AEC,ANFIELD ENERGY INC,Uranium,small,5.4,56.52,-0.0379,-0.1364,-0.246,STRONG_UP,-26.93,80.0,44.0,-58.92,39.6,78.54,0.1583,LOW,-,5.532,6.0078,6.5558,0,40.3361,LAGGARD,20.4279
