rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,EFR.TO,ENERGY FUELS INC,Uranium,large,25.31,100.0,-0.0132,-0.0319,-0.0434,STRONG_UP,23.89,243.89,171.57,-51.09,51.6,83.1,0.453,LOW,-,27.3395,26.7288,24.6296,1,151.4381,LEADER,50.5936
2,0,ARE.TO,AECON GROUP INC,Uranium,mid,46.25,97.78,-0.0209,0.033,0.3537,STRONG_DOWN,76.45,147.82,199.75,-21.01,56.4,40.17,0.5237,LOW,-,50.1515,46.7154,33.4149,1,207.5373,LEADER,45.8292
3,0,1164.HK,CGN MINING CO LTD,Uranium,large,3.27,86.67,-0.0324,-0.1509,-0.1999,STRONG_UP,9.36,84.29,18.67,-38.59,48.57,54.42,0.5057,LOW,EARLY,3.6715,3.9302,3.5697,0,75.2305,LAGGARD,30.6345
4,0,UEC,URANIUM ENERGY CORP,Uranium,large,13.44,93.33,0.0141,0.0009,0.0236,FLAT,11.17,113.0,79.44,-40.86,50.0,76.74,0.713,LOW,EARLY,14.2905,14.0226,13.7731,0,73.6221,LAGGARD,30.4983
5,-2,OKLO,OKLO INC,Uranium,large,67.82,51.11,0.0437,0.053,0.1316,STRONG_DOWN,-24.27,22.77,528.54,-73.83,48.8,99.05,0.8768,LOW,-,68.2105,61.9216,85.8792,0,11.22,LAGGARD,29.1396
6,0,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,4925.0,82.22,-0.0243,-0.0032,-0.0977,FLAT,-5.85,79.39,106.37,-43.75,52.61,68.03,0.9737,LOW,EARLY,5123.3,5195.6361,5318.1738,0,61.3976,LAGGARD,29.0408
7,2,BHP.AX,BHP GROUP LTD,Uranium,large,61.28,71.11,-0.0048,0.1866,0.231,STRONG_DOWN,52.27,66.01,48.68,-18.98,54.94,33.21,0.6457,LOW,-,58.437,55.1154,47.2042,1,109.2074,CONTENDER,28.0522
8,-1,DML.TO,DENISON MINES CORP,Uranium,mid,4.68,88.89,0.0236,-0.0172,-0.0497,STRONG_UP,33.33,97.47,43.56,-29.2,51.6,57.45,0.7089,LOW,-,4.8345,4.9572,4.353,1,87.5434,LEADER,27.8571
9,-1,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,6.49,84.44,0.1148,0.1302,0.0889,FLAT,-19.58,82.3,7.27,-53.38,52.96,74.9,0.7513,LOW,SHIFT,5.834,5.722,6.6419,0,58.1947,LAGGARD,27.1805
10,1,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,180.13,60.0,0.0239,-0.0533,0.0036,FLAT,-27.9,41.01,253.4,-61.35,52.0,78.11,1.0506,MED,EARLY,194.077,194.5386,249.118,0,27.3035,LAGGARD,25.7498
11,-6,URG,UR-ENERGY INC,Uranium,mid,1.63,80.0,0.0688,0.0191,0.1199,FLAT,28.35,79.12,-9.44,-45.71,48.4,69.41,0.8512,LOW,-,1.7105,1.6154,1.5575,1,55.1714,LEADER,25.333
12,0,CCO.TO,CAMECO CORP,Uranium,large,148.7,77.78,-0.0171,0.0055,0.0696,STRONG_DOWN,20.95,78.24,102.14,-24.86,52.8,53.89,0.7236,LOW,-,155.067,155.9334,138.6699,1,76.6547,LEADER,24.9043
13,1,PDN.AX,PALADIN ENERGY LTD,Uranium,large,11.36,75.56,0.0471,0.011,-0.0036,STRONG_UP,45.08,75.85,-27.41,-30.19,51.78,70.77,0.7402,LOW,-,11.5205,11.8688,10.2033,1,55.4979,LEADER,24.7572
14,-4,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,15.4,73.33,0.0213,0.0082,0.0337,FLAT,31.51,73.03,42.07,-22.98,51.6,50.33,0.9459,LOW,-,16.0565,16.1982,14.0626,1,74.8766,CONTENDER,24.2478
15,1,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,4.93,64.44,-0.0124,0.0477,-0.0294,FLAT,-4.83,52.16,29.74,-38.43,50.0,61.57,1.075,MED,EARLY,5.19,5.0588,5.2877,0,42.3587,LAGGARD,21.9982
16,-3,SASK.V,ATHA ENERGY CORP,Uranium,small,1.05,95.56,0.0653,0.1008,0.3295,STRONG_DOWN,69.35,123.4,36.36,-40.43,43.6,83.31,0.3537,LOW,-,1.038,0.9312,0.7694,1,64.5832,LEADER,21.4591
17,-2,NNE,NANO NUCLEAR ENERGY INC,Uranium,mid,27.36,26.67,0.0855,0.2254,0.1367,FLAT,-9.67,-14.34,398.36,-66.45,47.2,100.78,1.1378,MED,SHIFT,25.6233,23.7564,31.6998,0,-6.7158,WEAK,19.0399
18,2,LI.V,AMERICAN LITHIUM CORP,Uranium,small,0.55,66.67,-0.0595,0.0036,-0.1004,FLAT,-22.54,57.14,-43.3,-56.41,39.6,63.34,0.2903,LOW,-,0.59,0.5822,0.6564,0,35.7256,LAGGARD,18.3466
19,-1,URA,GLOBAL X URANIUM ETF,Uranium,small,50.16,68.89,0.0041,-0.0045,0.0639,FLAT,21.4,59.74,66.33,-28.43,53.6,53.33,0.8434,LOW,-,52.695,51.7954,48.3097,1,60.0425,CONTENDER,18.3125
20,-3,MGA.TO,MEGA URANIUM LTD,Uranium,small,0.66,91.11,-0.0104,0.0143,0.1203,STRONG_DOWN,69.23,112.9,65.0,-31.58,41.2,82.1,0.2941,LOW,-,0.6945,0.6624,0.5209,1,56.6579,LEADER,18.3001
21,-2,SMR,NUSCALE POWER CORP,Uranium,mid,12.07,4.44,0.1217,0.0926,0.0552,STRONG_UP,-39.47,-65.88,27.32,-82.86,44.8,93.47,0.8001,LOW,SHIFT,11.8555,11.462,22.6838,0,-31.5738,WEAK,17.3849
22,-1,8001.T,ITOCHU CORP,Uranium,large,1927.5,57.78,-0.0527,0.0699,0.0383,FLAT,4.19,31.06,36.69,-14.73,53.31,32.03,0.8698,LOW,-,1979.5,2001.4853,1872.8838,1,51.6978,CONTENDER,16.6901
23,-1,DYL.AX,DEEP YELLOW LTD,Uranium,mid,1.65,42.22,0.0245,-0.0898,-0.2289,STRONG_UP,3.45,18.71,1.85,-46.91,48.22,70.5,0.6495,LOW,EARLY,1.7127,1.7943,1.9355,0,12.7937,WEAK,16.6798
24,4,BMN.AX,BANNERMAN ENERGY LTD,Uranium,mid,3.7,53.33,0.045,-0.0789,-0.0371,FLAT,29.82,25.85,-14.35,-34.17,47.83,75.33,1.1697,MED,-,3.869,3.924,3.6269,1,16.4134,CONTENDER,15.682
25,-2,ISO.TO,ISOENERGY LTD,Uranium,mid,15.52,62.22,0.0223,0.0676,0.1465,STRONG_DOWN,32.54,43.57,-7.62,-29.99,54.8,77.04,0.2623,LOW,-,15.831,15.4364,13.779,1,30.9927,CONTENDER,14.996
26,1,AEE,AURA ENERGY LTD,Uranium,large,111.12,46.67,-0.0193,0.0618,0.1483,STRONG_DOWN,7.53,19.95,65.71,-7.9,56.0,17.67,0.5522,LOW,-,110.142,110.4742,104.2919,1,63.2126,LAGGARD,14.7381
27,-3,U-U.TO,SPROTT PHYSICAL URANIUM TR,Uranium,large,19.69,40.0,-0.035,0.0273,0.1254,STRONG_DOWN,11.43,18.47,-10.82,-22.78,53.2,32.81,0.1832,LOW,-,19.9955,20.03,19.4604,1,29.9511,LAGGARD,13.9573
28,-2,BOE.AX,BOSS ENERGY LTD,Uranium,mid,1.3,2.22,0.0388,-0.0826,-0.0892,STRONG_UP,-15.58,-68.52,-72.69,-74.73,41.9,73.35,0.7766,LOW,EARLY,1.3415,1.4918,1.6788,0,-39.1427,WEAK,13.7518
29,-4,7011.T,MITSUBISHI HEAVY INDUSTRIES,Uranium,large,3898.0,48.89,-0.0568,-0.1095,-0.0665,FLAT,-7.37,20.06,191.81,-24.75,46.69,45.21,0.7696,LOW,EARLY,4286.15,4502.9672,4264.1861,0,20.721,WEAK,13.5622
30,1,ASN.AX,ANSON RESOURCES LTD,Uranium,small,0.057,37.78,-0.0917,0.1891,0.0691,FLAT,-24.0,14.0,-56.15,-63.33,33.99,129.22,0.6144,LOW,-,0.0581,0.0541,0.071,0,3.6826,WEAK,12.6486
31,2,LOT.AX,LOTUS RESOURCES LTD,Uranium,small,0.65,0.0,0.0256,-0.4733,-0.5557,STRONG_UP,-64.67,-72.43,-87.44,-81.33,38.34,110.63,1.0114,MED,-,0.7438,1.1499,1.9421,0,-25.1008,WEAK,11.8395
32,-3,YCA.L,YELLOW CAKE PLC,Uranium,mid,575.5,44.44,-0.0213,0.0314,0.0392,STRONG_DOWN,11.1,18.9,-13.52,-23.13,47.62,30.95,0.6148,LOW,EARLY,583.3,591.09,578.28,0,29.0874,WEAK,11.4274
33,2,PEN.AX,PENINSULA ENERGY LTD,Uranium,small,0.39,11.11,-0.0287,-0.1572,-0.3407,STRONG_UP,-12.36,-37.1,-82.27,-63.86,30.04,100.16,1.0673,MED,-,0.4003,0.5012,0.5702,0,-11.1261,WEAK,11.421
34,-4,AGE.AX,ALLIGATOR ENERGY LTD,Uranium,small,0.037,33.33,-0.0417,-0.0485,0.0102,FLAT,48.0,8.82,-37.29,-52.5,39.53,86.58,0.3811,LOW,-,0.0399,0.0405,0.0332,1,4.0286,LAGGARD,11.1626
35,4,AEU.AX,ATOMIC EAGLE LTD,Uranium,small,0.39,35.56,-0.0667,0.0844,-0.006,FLAT,77.27,11.43,2685.71,-50.68,22.13,99.96,0.2806,LOW,-,0.391,0.4111,0.3898,1,2.5302,LAGGARD,10.4582
36,1,AEE.AX,AURA ENERGY LTD,Uranium,small,0.125,28.89,0.0017,-0.0366,0.0756,FLAT,-35.9,-10.71,-24.24,-59.26,39.53,82.0,0.2772,LOW,-,0.128,0.1302,0.1759,0,-5.1651,WEAK,10.1243
