rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,3,ARE.TO,AECON GROUP INC,Uranium,mid,45.65,84.78,0.0611,0.1675,0.463,STRONG_DOWN,84.91,182.4,188.68,-21.01,57.83,38.03,1.2675,MED,-,42.2197,39.2785,28.5848,1,277.3662,LEADER,64.7797
2,-1,EFR.TO,ENERGY FUELS INC,Uranium,large,25.33,100.0,0.0163,-0.0222,0.0272,FLAT,0.84,379.73,196.95,-51.09,53.01,96.99,0.3452,LOW,-,25.0405,27.8392,21.8222,1,207.5445,LEADER,60.2945
3,0,CCO.TO,CAMECO CORP,Uranium,large,159.62,91.3,0.0107,0.0795,0.0907,STRONG_DOWN,32.91,195.56,138.35,-24.86,56.22,54.51,0.7772,LOW,-,150.58,157.5034,129.4299,1,201.6989,LEADER,48.1088
4,-2,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5359.0,86.96,0.0071,-0.0461,-0.1614,STRONG_UP,1.0,183.46,108.25,-43.75,54.84,70.54,0.633,LOW,-,5163.2751,6034.1315,5088.8642,1,142.628,LEADER,45.9423
5,1,UEC,URANIUM ENERGY CORP,Uranium,large,13.71,95.65,0.0011,0.03,-0.0407,FLAT,-2.07,213.01,92.29,-39.97,52.21,76.46,0.584,LOW,-,13.308,14.7944,12.6816,1,145.4544,LEADER,44.4294
6,-1,1164.HK,CGN MINING CO LTD,Uranium,large,4.34,97.83,0.1152,0.0497,0.2711,FLAT,37.78,222.5,122.58,-30.04,49.79,69.96,0.4915,LOW,-,4.0535,4.4828,3.3153,1,158.3537,LEADER,43.2281
7,1,OKLO,OKLO INC,Uranium,large,47.75,69.57,-0.0177,-0.1892,-0.4924,STRONG_UP,-64.57,110.17,262.57,-73.83,49.8,85.72,0.6097,LOW,EARLY,52.8375,62.0614,85.5359,0,64.0029,LAGGARD,41.0964
8,-1,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,180.17,93.48,-0.0264,-0.0507,-0.3522,STRONG_UP,-50.53,198.39,315.71,-61.35,52.21,93.3,0.8499,LOW,EARLY,192.297,212.8706,250.9419,0,111.0196,LAGGARD,40.3148
9,2,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,15.89,80.43,-0.0349,-0.024,0.089,STRONG_DOWN,30.03,158.37,43.54,-22.39,52.21,50.63,0.5401,LOW,-,15.9275,16.4484,12.907,1,163.3163,LEADER,39.9451
10,0,DML.TO,DENISON MINES CORP,Uranium,mid,4.88,89.13,-0.0492,-0.0496,0.0849,FLAT,22.31,183.72,69.44,-29.2,51.41,65.27,0.6216,LOW,-,4.923,5.2284,3.9737,1,144.708,LEADER,37.5599
11,1,URG,UR-ENERGY INC,Uranium,mid,1.56,78.26,0.0171,0.0675,-0.0246,FLAT,-15.68,151.61,-8.77,-45.71,49.4,68.34,0.6046,LOW,-,1.4735,1.5728,1.4764,1,109.5943,LEADER,35.3678
12,3,URA,GLOBAL X URANIUM ETF,Uranium,small,50.93,76.09,0.0323,0.0527,0.0527,DOWN,4.59,147.16,80.8,-28.43,56.22,56.54,0.3199,LOW,-,48.685,51.5798,45.6688,1,146.3243,LEADER,34.3111
13,-4,PDN.AX,PALADIN ENERGY LTD,Uranium,large,12.34,82.61,0.0357,0.0937,0.1561,STRONG_DOWN,38.96,161.44,-19.35,-28.43,52.8,73.92,0.4402,LOW,-,11.3535,12.2184,9.366,1,115.3148,LEADER,33.5348
14,4,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,5.03,71.74,-0.0274,0.0359,-0.0818,FLAT,-12.37,135.05,48.38,-38.43,50.6,71.6,0.4123,LOW,-,4.9185,5.4162,5.024,1,95.4381,CONTENDER,30.2378
15,1,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,5.63,60.87,0.0052,0.0436,-0.1585,FLAT,-19.69,92.81,10.83,-53.38,53.6,85.88,0.4386,LOW,PROGRESS,5.377,6.1918,6.3629,0,57.9241,LAGGARD,26.7511
16,-3,7011.T,MITSUBISHI HEAVY INDUSTRIES,Uranium,large,4781.0,58.7,-0.0144,0.0995,0.1755,STRONG_DOWN,30.26,91.46,262.64,-18.5,50.21,46.29,0.7313,LOW,-,4669.4319,4736.0927,4118.7689,1,99.2053,CONTENDER,25.9047
17,-3,DYL.AX,DEEP YELLOW LTD,Uranium,mid,1.835,67.39,-0.0465,-0.0461,-0.0952,FLAT,-10.49,101.65,31.07,-44.5,48.4,80.7,0.7583,LOW,PROGRESS,1.7842,2.2215,1.9119,0,60.9638,LAGGARD,25.003
18,5,ISO.TO,ISOENERGY LTD,Uranium,mid,15.01,63.04,0.0161,0.0578,0.0108,FLAT,2.67,99.87,-10.65,-29.99,56.22,80.95,0.2757,LOW,-,14.545,14.8504,12.7231,1,69.3578,CONTENDER,23.0319
19,0,BHP.AX,BHP GROUP LTD,Uranium,large,54.56,43.48,0.0289,0.1261,0.1984,STRONG_DOWN,32.72,57.87,31.27,-18.98,54.4,36.3,0.6228,LOW,-,50.527,51.3657,43.897,1,86.7216,LAGGARD,23.0233
20,-3,8001.T,ITOCHU CORP,Uranium,large,2077.0,41.3,0.0079,0.0704,0.0724,STRONG_DOWN,25.73,56.41,60.0,-13.68,55.14,34.02,0.7603,LOW,-,2034.3382,2068.0319,1798.7112,1,91.4301,LAGGARD,21.925
21,4,U-U.TO,SPROTT PHYSICAL URANIUM TR,Uranium,large,20.0,36.96,-0.0251,0.0661,-0.006,FLAT,9.59,48.26,-7.58,-22.78,54.62,43.35,0.167,LOW,-,19.6725,20.4592,18.9091,1,60.8039,LAGGARD,20.4761
22,7,MGA.TO,MEGA URANIUM LTD,Uranium,small,0.6,73.91,0.0253,-0.0409,0.0409,FLAT,39.53,140.0,46.34,-31.58,38.96,88.59,0.3812,LOW,-,0.5805,0.6246,0.4506,1,61.569,CONTENDER,19.4018
23,-1,SMR,NUSCALE POWER CORP,Uranium,mid,9.3,2.17,-0.0935,-0.1988,-0.5088,STRONG_UP,-75.65,-37.37,71.59,-82.86,48.19,85.85,0.739,LOW,EARLY,10.9765,13.1622,27.829,0,-20.9789,WEAK,19.3842
24,2,AEC,ANFIELD ENERGY INC,Uranium,small,5.53,56.52,-0.0007,-0.0791,-0.0553,FLAT,-38.49,84.33,-7.83,-58.92,37.75,86.48,0.4816,LOW,-,5.5375,6.4082,6.6141,0,36.8129,LAGGARD,18.8926
25,-5,BMN.AX,BANNERMAN ENERGY LTD,Uranium,mid,3.88,54.35,-0.0225,0.0191,0.0899,STRONG_DOWN,5.43,77.98,0.78,-34.17,49.2,82.19,0.5912,LOW,-,3.717,4.0236,3.4298,1,46.6808,CONTENDER,18.8803
26,7,LI.V,AMERICAN LITHIUM CORP,Uranium,small,0.57,50.0,-0.027,0.0111,-0.2865,FLAT,-40.0,67.65,-39.36,-56.41,39.76,67.42,0.09,LOW,-,0.558,0.6556,0.6206,0,39.8939,LAGGARD,18.8361
27,4,AEC.V,ANFIELD ENERGY INC,Uranium,small,7.88,52.17,-0.0085,-0.0525,-0.0685,STRONG_UP,-36.14,75.11,5.07,-60.29,39.36,96.63,0.1761,LOW,-,7.671,8.8404,9.1853,0,30.5948,LAGGARD,18.823
28,-7,NNE,NANO NUCLEAR ENERGY INC,Uranium,mid,21.11,15.22,-0.0224,-0.0964,-0.3429,STRONG_UP,-55.12,-7.21,306.74,-66.45,46.59,78.33,0.9796,LOW,EARLY,21.3515,24.557,33.4689,0,-4.2877,WEAK,18.287
29,-5,YCA.L,YELLOW CAKE PLC,Uranium,mid,600.0,34.78,-0.0254,0.0188,-0.0048,FLAT,7.72,44.65,-3.69,-22.37,48.4,36.45,0.4392,LOW,-,592.075,622.95,563.6965,1,59.2857,LAGGARD,17.9337
30,2,EU.V,ENCORE ENERGY CORP,Uranium,small,2.52,39.13,-0.0443,-0.0235,-0.3321,FLAT,-47.17,49.11,-57.5,-58.33,49.8,71.92,0.4486,LOW,-,2.5715,3.1666,3.6908,0,34.0072,WEAK,17.5
31,-4,SASK.V,ATHA ENERGY CORP,Uranium,small,0.82,65.22,0.0288,-0.1217,0.1954,FLAT,1.23,100.0,0.0,-40.43,42.57,100.54,0.3982,LOW,-,0.8065,0.852,0.7046,1,42.3414,CONTENDER,17.2659
32,2,AEE,AURA ENERGY LTD,Uranium,large,114.32,26.09,0.0144,0.1065,0.1803,STRONG_DOWN,11.79,21.61,68.01,-7.9,57.43,15.96,0.7286,LOW,-,110.26,108.8538,101.8964,1,77.7745,LAGGARD,17.0077
33,-5,BOE.AX,BOSS ENERGY LTD,Uranium,mid,1.635,0.0,-0.0005,0.1193,0.0427,FLAT,-18.25,-37.6,-66.22,-74.73,44.0,82.65,0.3549,LOW,PROGRESS,1.561,1.6477,1.9701,0,-20.0145,WEAK,16.3851
34,3,GLO.TO,GLOBAL ATOMIC CORP,Uranium,small,0.8,32.61,0.0575,-0.1253,-0.1395,STRONG_UP,8.11,37.93,-66.94,-56.6,43.37,83.61,0.418,LOW,-,0.804,0.8024,0.6822,1,19.6755,LAGGARD,15.7435
35,-5,AGE.AX,ALLIGATOR ENERGY LTD,Uranium,small,0.041,45.65,0.0421,0.0373,0.3052,FLAT,36.67,64.0,-32.79,-52.5,40.4,104.56,0.2819,LOW,-,0.0392,0.0429,0.0302,1,24.7284,LAGGARD,15.3168
36,-1,EL8.AX,ELEVATE URANIUM LTD,Uranium,small,0.285,28.26,-0.0598,-0.0452,-0.1434,FLAT,-34.48,29.55,-45.19,-48.96,45.2,87.87,0.7916,LOW,-,0.2843,0.3381,0.3207,0,15.1981,WEAK,12.1203
37,1,AEE.AX,AURA ENERGY LTD,Uranium,small,0.13,21.74,-0.0098,0.024,-0.2974,FLAT,-49.02,13.04,-25.71,-59.26,39.6,93.12,0.3358,LOW,-,0.124,0.1486,0.1805,0,5.5468,WEAK,12.0099
38,3,SYH.V,SKYHARBOUR RESOURCES LTD,Uranium,small,0.485,47.83,0.0452,0.0509,0.0783,STRONG_DOWN,10.23,67.24,-3.0,-40.0,32.93,94.39,0.4807,LOW,-,0.4433,0.4907,0.4047,1,23.4586,LAGGARD,11.9219
39,5,FSY.TO,FORSYS METALS CORP,Uranium,small,0.38,10.87,0.0178,0.0111,-0.0548,STRONG_UP,-25.49,-19.15,-58.7,-65.79,41.37,117.28,0.3669,LOW,-,0.3615,0.3978,0.4431,0,-6.7547,WEAK,11.5754
40,-1,PEN.AX,PENINSULA ENERGY LTD,Uranium,small,0.52,6.52,-0.2337,-0.0833,-0.2492,FLAT,-15.45,-20.61,-77.75,-57.89,26.4,112.2,3.2393,HIGH,-,0.572,0.6754,0.5957,0,-4.8496,WEAK,11.462
41,-5,LOT.AX,LOTUS RESOURCES LTD,Uranium,small,1.44,8.7,0.0013,-0.0773,-0.3992,STRONG_UP,-45.56,-19.21,-70.19,-62.81,37.6,107.09,0.927,LOW,-,1.3903,1.9158,2.1065,0,-6.7464,WEAK,10.9673
42,1,CVV.V,CANALASKA URANIUM LTD,Uranium,small,0.73,19.57,0.019,-0.081,0.0975,FLAT,-30.48,8.96,10.61,-53.45,41.37,99.33,0.253,LOW,-,0.7185,0.7976,0.8234,0,3.7298,WEAK,10.5992
43,-1,FUU.V,F3 URANIUM CORP,Uranium,small,0.165,17.39,-0.0392,-0.125,0.0552,FLAT,-5.71,-5.71,-61.18,-57.41,35.74,104.8,0.2532,LOW,-,0.1685,0.1935,0.1884,0,-1.9487,WEAK,10.1471
44,-4,ASN.AX,ANSON RESOURCES LTD,Uranium,small,0.045,4.35,-0.0523,-0.1009,-0.3972,STRONG_UP,-50.0,-22.41,-57.14,-63.33,32.0,55.84,0.7543,LOW,-,0.0487,0.0538,0.076,0,-12.8446,WEAK,9.823
45,0,AEU.AX,ATOMIC EAGLE LTD,Uranium,small,0.46,30.43,-0.0515,0.1186,0.4394,STRONG_DOWN,31.43,31.43,3185.71,-50.68,15.2,130.42,0.633,LOW,-,0.4257,0.4642,0.3802,1,3.6629,LAGGARD,9.6794
46,0,LAM.TO,LARAMIDE RESOURCES,Uranium,small,0.7,23.91,0.0053,-0.1066,0.1009,FLAT,9.38,16.67,-5.41,-35.62,41.37,88.12,0.2214,LOW,-,0.7035,0.7712,0.644,1,7.8246,LAGGARD,8.6827
47,0,BKY.MC,BERKELEY ENERGIA LTD,Uranium,small,0.26,13.04,-0.0845,-0.055,-0.115,FLAT,-20.25,-17.2,25.0,-29.82,44.84,32.88,5.8062,HIGH,-,0.2828,0.2968,0.3056,0,-23.453,WEAK,1.5552
