rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,ARE.TO,AECON GROUP INC,Uranium,mid,46.0,91.3,0.0627,0.2182,0.4704,STRONG_DOWN,86.78,181.85,186.16,-21.01,58.06,37.83,1.034,MED,-,42.5333,39.4901,28.7176,1,279.1027,LEADER,65.2576
2,0,EFR.TO,ENERGY FUELS INC,Uranium,large,25.46,100.0,0.0118,0.0036,-0.0039,STRONG_UP,-7.65,331.53,199.88,-51.09,52.82,96.91,0.4605,LOW,-,24.964,27.5974,21.9119,1,180.6952,LEADER,56.1864
3,0,CCO.TO,CAMECO CORP,Uranium,large,160.73,89.13,0.0323,0.083,0.102,STRONG_DOWN,32.34,181.05,136.24,-24.86,56.05,54.39,0.5816,LOW,-,150.759,157.0848,129.7557,1,186.576,LEADER,45.2939
4,0,OKLO,OKLO INC,Uranium,large,50.25,71.74,0.0174,-0.0993,-0.4796,STRONG_UP,-63.62,122.84,293.81,-73.83,50.0,86.6,0.7373,LOW,EARLY,52.3705,61.1786,85.4836,0,70.9227,LAGGARD,42.4284
5,0,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5317.0,82.61,0.0053,0.0039,-0.1894,STRONG_UP,8.27,157.67,95.74,-43.75,54.25,69.51,0.3947,LOW,-,5147.3903,5976.0496,5100.0128,1,123.0527,LEADER,42.2423
6,0,UEC,URANIUM ENERGY CORP,Uranium,large,13.53,93.48,-0.0031,0.0205,-0.0401,FLAT,-0.15,184.84,86.36,-39.97,51.61,76.48,0.4641,LOW,-,13.28,14.6622,12.716,1,124.7346,LEADER,40.554
7,1,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,187.22,95.65,0.007,-0.0711,-0.3453,STRONG_UP,-49.55,188.61,331.28,-61.35,52.02,91.21,0.4791,LOW,EARLY,190.9155,209.8598,250.9171,0,107.5692,LAGGARD,39.6958
8,-1,1164.HK,CGN MINING CO LTD,Uranium,large,4.23,97.83,-0.0038,0.0579,0.235,STRONG_DOWN,25.52,200.95,104.43,-30.04,49.17,68.82,0.5391,LOW,-,4.053,4.4832,3.3245,1,143.5756,LEADER,39.5849
9,0,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,15.78,80.43,-0.0283,-0.0116,0.0714,STRONG_DOWN,28.08,146.56,42.81,-22.39,52.02,50.66,0.5061,LOW,-,15.869,16.3872,12.94,1,150.4971,LEADER,37.5934
10,1,DML.TO,DENISON MINES CORP,Uranium,mid,4.93,86.96,-0.0357,-0.0413,0.1002,FLAT,24.18,172.38,68.84,-29.2,51.61,65.28,0.6287,LOW,-,4.896,5.2104,3.9864,1,136.2792,LEADER,35.9646
11,-1,PDN.AX,PALADIN ENERGY LTD,Uranium,large,12.59,84.78,0.0932,0.0756,0.2334,FLAT,40.2,171.92,-17.71,-28.43,53.01,73.99,0.4402,LOW,-,11.363,12.1914,9.3901,1,123.1734,LEADER,35.9281
12,0,URA,GLOBAL X URANIUM ETF,Uranium,small,50.96,78.26,0.0352,0.064,0.0597,FLAT,3.7,133.77,81.62,-28.43,56.05,56.52,0.3874,LOW,-,48.6945,51.3628,45.7391,1,132.6559,LEADER,32.2902
13,0,URG,UR-ENERGY INC,Uranium,mid,1.5,73.91,-0.0158,0.0037,-0.0421,FLAT,-21.47,127.27,-11.24,-45.71,49.19,68.76,0.6472,LOW,-,1.469,1.5628,1.4786,1,91.0492,CONTENDER,31.4118
14,0,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,5.71,67.39,0.0913,0.0281,-0.0968,STRONG_UP,-17.13,99.65,7.74,-53.38,53.82,85.7,0.4502,LOW,PROGRESS,5.3675,6.1524,6.3693,0,62.5809,LAGGARD,28.6333
15,2,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,4.97,69.57,-0.0336,-0.0048,-0.1101,FLAT,-13.11,113.3,48.8,-38.43,50.4,71.47,0.5819,LOW,PROGRESS,4.902,5.3678,5.0328,0,79.9015,LAGGARD,26.8721
16,0,7011.T,MITSUBISHI HEAVY INDUSTRIES,Uranium,large,4745.0,60.87,-0.0137,0.0553,0.163,STRONG_DOWN,28.93,93.96,246.46,-18.5,50.41,46.05,0.6533,LOW,-,4668.2586,4740.2313,4124.6864,1,102.8529,CONTENDER,26.6111
17,1,8001.T,ITOCHU CORP,Uranium,large,2026.0,50.0,-0.0126,0.0573,0.0784,STRONG_DOWN,22.49,58.11,56.51,-13.68,54.96,34.13,1.0143,MED,-,2034.0337,2069.5128,1801.5455,1,93.5778,CONTENDER,25.4696
18,-3,DYL.AX,DEEP YELLOW LTD,Uranium,mid,1.865,63.04,0.0288,-0.0147,-0.0426,STRONG_UP,-7.21,97.35,22.7,-44.5,48.59,80.77,0.6492,LOW,PROGRESS,1.777,2.207,1.9127,0,58.567,LAGGARD,25.3796
19,0,BHP.AX,BHP GROUP LTD,Uranium,large,53.98,47.83,0.0406,0.0991,0.1994,STRONG_DOWN,27.59,54.6,29.71,-18.98,54.22,36.34,0.6722,LOW,-,50.628,51.4521,43.9936,1,81.4648,LAGGARD,22.1419
20,0,ISO.TO,ISOENERGY LTD,Uranium,mid,14.85,58.7,-0.0117,0.0569,0.0067,FLAT,2.13,92.11,-11.61,-29.99,56.05,80.98,0.3579,LOW,-,14.5425,14.7916,12.7492,1,63.7527,CONTENDER,21.9154
21,2,AEC,ANFIELD ENERGY INC,Uranium,small,5.36,56.52,-0.0377,-0.0738,-0.0937,STRONG_UP,-40.58,78.67,2.1,-58.92,37.9,85.65,0.289,LOW,-,5.497,6.3242,6.6071,0,34.8099,LAGGARD,19.413
22,-1,BMN.AX,BANNERMAN ENERGY LTD,Uranium,mid,3.88,54.35,0.0215,0.0012,0.1245,FLAT,8.99,74.77,-6.05,-34.17,49.0,81.95,0.3766,LOW,-,3.705,4.0066,3.4332,1,44.7098,CONTENDER,19.4122
23,1,SMR,NUSCALE POWER CORP,Uranium,mid,9.21,0.0,-0.1102,-0.1594,-0.5077,STRONG_UP,-77.32,-39.61,74.76,-82.86,47.58,85.75,0.7859,LOW,EARLY,10.849,12.9368,27.6588,0,-21.9764,WEAK,19.1521
24,-2,U-U.TO,SPROTT PHYSICAL URANIUM TR,Uranium,large,20.05,39.13,-0.0339,0.0558,0.0177,FLAT,10.23,41.9,-7.86,-22.78,54.44,42.82,0.1628,LOW,-,19.668,20.3814,18.9177,1,53.2661,LAGGARD,19.1338
25,0,MGA.TO,MEGA URANIUM LTD,Uranium,small,0.64,76.09,0.0716,0.0449,0.1134,FLAT,52.38,128.57,68.42,-31.58,39.11,89.49,0.9922,LOW,-,0.58,0.6222,0.4524,1,56.1898,LEADER,18.883
26,0,AEC.V,ANFIELD ENERGY INC,Uranium,small,7.64,52.17,-0.0158,-0.0437,-0.0993,STRONG_UP,-36.33,69.78,1.87,-60.29,39.52,96.44,0.4209,LOW,-,7.628,8.7324,9.171,0,28.5941,LAGGARD,18.4451
27,1,NNE,NANO NUCLEAR ENERGY INC,Uranium,mid,20.76,15.22,-0.0506,-0.0677,-0.3082,STRONG_UP,-56.21,-11.43,300.0,-66.45,45.97,77.44,0.6373,LOW,EARLY,21.203,24.2812,33.3752,0,-6.7871,WEAK,17.8164
28,-1,YCA.L,YELLOW CAKE PLC,Uranium,mid,596.5,36.96,-0.0191,0.0255,-0.0027,FLAT,5.58,41.55,-10.97,-22.37,48.19,36.42,0.7012,LOW,-,591.0,620.44,564.029,1,54.9805,LAGGARD,17.185
