rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,EFR.TO,ENERGY FUELS INC,Uranium,large,27.72,100.0,-0.099,0.0025,0.0237,STRONG_DOWN,25.2,334.48,232.37,-51.09,52.0,80.22,0.829,LOW,-,29.1715,27.1484,24.1007,1,216.8175,LEADER,60.8917
2,0,ARE.TO,AECON GROUP INC,Uranium,mid,49.85,97.83,-0.0643,0.1057,0.48,STRONG_DOWN,84.07,181.47,212.11,-21.01,57.2,39.14,0.732,LOW,-,50.1375,45.4205,32.1501,1,265.2058,LEADER,56.3388
3,2,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5482.0,89.13,0.0176,0.07,-0.1244,FLAT,15.49,160.36,144.46,-43.75,54.62,65.36,0.378,LOW,-,5337.75,5417.9529,5268.9673,1,134.013,LEADER,43.4456
4,0,OKLO,OKLO INC,Uranium,large,69.66,69.57,0.0016,0.1386,0.1559,STRONG_DOWN,-33.16,88.22,523.63,-73.83,50.0,94.22,1.2782,MED,-,70.8445,61.4322,86.4741,0,46.8157,LAGGARD,40.1394
5,-2,URG,UR-ENERGY INC,Uranium,mid,1.87,86.96,0.0593,0.1723,0.2497,STRONG_DOWN,43.85,156.16,6.86,-45.71,49.2,65.58,1.2745,MED,-,1.7625,1.6,1.5408,1,117.159,LEADER,40.0007
6,0,UEC,URANIUM ENERGY CORP,Uranium,large,15.37,95.65,0.0177,0.0761,0.0767,STRONG_DOWN,23.95,171.08,121.47,-39.97,50.4,71.81,0.6185,LOW,-,15.0075,14.132,13.5926,1,120.0699,LEADER,38.793
7,0,DML.TO,DENISON MINES CORP,Uranium,mid,4.93,82.61,0.0023,-0.0398,0.0124,FLAT,36.19,134.76,76.7,-29.2,51.2,57.18,1.0615,MED,-,5.1925,5.099,4.2829,1,120.6682,LEADER,36.5969
8,0,1164.HK,CGN MINING CO LTD,Uranium,large,3.77,84.78,-0.0174,-0.0654,-0.0818,STRONG_UP,11.87,144.0,48.61,-30.04,49.59,61.02,0.9298,LOW,-,4.076,4.1614,3.5171,1,117.0255,LEADER,36.1697
9,0,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,16.71,80.43,0.0211,0.0277,0.1305,STRONG_DOWN,40.89,113.96,69.99,-22.39,51.6,48.96,1.2343,MED,-,16.9845,16.5292,13.8113,1,120.1012,LEADER,35.5567
10,0,CCO.TO,CAMECO CORP,Uranium,large,158.28,78.26,0.0079,0.0055,0.0652,FLAT,22.29,112.93,132.98,-24.86,53.6,53.72,0.8646,LOW,-,163.651,157.532,136.787,1,112.6734,LEADER,32.4284
11,4,BHP.AX,BHP GROUP LTD,Uranium,large,61.52,56.52,0.0831,0.1354,0.2696,STRONG_DOWN,46.5,62.44,55.94,-18.98,54.15,33.81,1.1876,MED,-,56.435,53.6067,46.1355,1,100.0021,CONTENDER,29.0141
12,0,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,192.31,73.91,-0.0372,0.0113,0.1045,STRONG_DOWN,-30.21,98.42,344.65,-61.35,50.8,81.78,0.757,LOW,EARLY,207.1015,198.8274,251.0237,0,61.1373,LAGGARD,28.8111
13,-2,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,5.59,76.09,0.067,0.0742,0.0825,STRONG_DOWN,2.76,104.76,59.26,-38.43,50.0,59.82,0.8431,LOW,-,5.2675,5.1056,5.2342,1,87.5643,LEADER,28.3344
14,0,PDN.AX,PALADIN ENERGY LTD,Uranium,large,11.17,63.04,-0.1062,-0.153,-0.0393,FLAT,33.29,71.32,-31.77,-28.43,51.78,71.71,2.4885,HIGH,-,12.669,12.1362,9.9853,1,51.4977,CONTENDER,26.659
15,2,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,5.86,65.22,-0.0333,0.0563,-0.1121,FLAT,-38.19,77.04,-6.24,-53.38,52.57,76.71,0.4654,LOW,-,6.022,5.7394,6.5613,0,52.7957,LAGGARD,25.8403
16,-3,URA,GLOBAL X URANIUM ETF,Uranium,small,53.31,71.74,-0.0218,0.0111,0.0963,STRONG_DOWN,17.74,98.42,84.38,-28.43,54.4,52.4,0.8848,LOW,-,55.5035,52.0188,47.7997,1,102.1751,CONTENDER,25.1941
17,1,SASK.V,ATHA ENERGY CORP,Uranium,small,1.02,93.48,-0.0976,0.1477,0.4082,STRONG_DOWN,64.52,164.94,43.66,-40.43,43.6,86.11,0.7183,LOW,-,1.042,0.915,0.7543,1,83.5114,LEADER,24.9783
18,1,7011.T,MITSUBISHI HEAVY INDUSTRIES,Uranium,large,4406.0,58.7,0.0051,-0.0415,0.0071,FLAT,-5.04,65.51,244.43,-18.48,48.35,45.58,1.2497,MED,-,4580.0,4657.4786,4231.5806,1,69.4902,CONTENDER,23.7096
19,-3,MGA.TO,MEGA URANIUM LTD,Uranium,small,0.71,91.3,-0.0352,-0.0288,0.2301,STRONG_DOWN,77.5,162.96,91.89,-31.58,40.8,82.43,0.2987,LOW,-,0.7325,0.6588,0.504,1,80.661,LEADER,22.8006
20,0,ISO.TO,ISOENERGY LTD,Uranium,mid,16.82,67.39,0.036,0.0702,0.2921,STRONG_DOWN,40.64,78.18,0.12,-29.99,54.8,75.06,0.6072,LOW,-,16.4065,15.4006,13.5189,1,57.0764,CONTENDER,19.9087
21,3,DYL.AX,DEEP YELLOW LTD,Uranium,mid,1.75,45.65,-0.0052,-0.0814,-0.236,STRONG_UP,5.11,30.6,8.02,-44.5,47.83,71.76,1.0176,MED,EARLY,1.892,1.8993,1.931,0,20.3937,WEAK,19.4424
22,16,ASN.AX,ANSON RESOURCES LTD,Uranium,small,0.08,54.35,0.6004,0.6716,0.5207,FLAT,-2.44,50.94,-38.46,-63.33,34.39,125.32,13.2712,HIGH,-,0.0563,0.0523,0.0735,1,13.9798,CONTENDER,19.3563
23,2,8001.T,ITOCHU CORP,Uranium,large,2089.0,50.0,0.0716,0.0448,0.1045,FLAT,18.21,42.99,54.7,-14.24,53.72,34.42,0.9325,LOW,-,1984.2,2029.643,1849.8319,1,67.1006,CONTENDER,19.1928
24,-1,LI.V,AMERICAN LITHIUM CORP,Uranium,small,0.6,60.87,-0.017,0.0067,-0.0873,FLAT,-4.76,66.67,-35.48,-56.41,39.6,66.12,0.2603,LOW,-,0.6155,0.5926,0.6495,0,39.9274,LAGGARD,19.0328
25,-4,SMR,NUSCALE POWER CORP,Uranium,mid,11.96,4.35,-0.0187,0.0603,-0.0896,FLAT,-55.27,-47.86,62.72,-82.86,45.6,93.74,0.9702,LOW,-,12.3555,11.607,24.2406,0,-23.2835,WEAK,18.0476
26,-4,NNE,NANO NUCLEAR ENERGY INC,Uranium,mid,27.05,28.26,0.0449,0.1526,0.1577,STRONG_DOWN,-25.13,2.15,729.75,-66.45,46.4,94.76,0.8636,LOW,SHIFT,25.3703,23.4531,32.1681,0,1.054,WEAK,17.7152
27,1,U-U.TO,SPROTT PHYSICAL URANIUM TR,Uranium,large,19.82,41.3,0.0159,0.0011,0.0301,FLAT,6.9,23.34,-8.62,-22.78,53.2,34.6,0.522,LOW,-,20.4915,20.0996,19.3144,1,35.8799,LAGGARD,15.9654
28,2,BMN.AX,BANNERMAN ENERGY LTD,Uranium,mid,4.01,47.83,0.0051,-0.0151,0.0813,FLAT,22.26,34.56,-8.45,-34.17,47.83,75.58,0.7898,LOW,-,4.252,4.0212,3.5723,1,21.8733,LAGGARD,14.5789
29,-2,YCA.L,YELLOW CAKE PLC,Uranium,mid,579.5,39.13,-0.0019,-0.0036,-0.0481,STRONG_UP,10.38,22.78,-15.4,-22.37,46.83,30.94,0.9262,LOW,-,601.325,600.25,575.0635,1,34.4723,LAGGARD,14.3527
30,4,BOE.AX,BOSS ENERGY LTD,Uranium,mid,1.405,2.17,0.0003,-0.0653,-0.1276,STRONG_UP,-22.38,-64.7,-75.18,-74.73,42.69,74.4,0.5907,LOW,EARLY,1.5165,1.5636,1.703,0,-37.1234,WEAK,14.1352
31,-5,AEE,AURA ENERGY LTD,Uranium,large,109.09,36.96,0.0347,0.0241,0.0706,FLAT,5.16,18.14,54.76,-7.9,55.6,18.1,0.5933,LOW,-,111.0635,110.7688,103.8426,1,55.7192,LAGGARD,14.1044
32,-1,SYH.V,SKYHARBOUR RESOURCES LTD,Uranium,small,0.47,52.17,0.011,-0.0592,-0.0229,FLAT,34.29,46.88,11.9,-40.0,34.4,92.2,1.1193,MED,-,0.499,0.4746,0.4258,1,17.4892,CONTENDER,13.5727
33,0,AEC,ANFIELD ENERGY INC,Uranium,small,5.05,30.43,0.0105,-0.0724,-0.1711,STRONG_UP,-25.63,12.22,-3.81,-58.92,40.8,63.44,0.7412,LOW,-,5.2535,5.5214,6.4594,0,7.8604,WEAK,13.4294
34,2,EU.V,ENCORE ENERGY CORP,Uranium,small,2.16,19.57,-0.1604,-0.2104,-0.3494,STRONG_UP,-42.55,-11.11,-65.11,-61.7,48.8,66.59,2.4718,HIGH,-,2.605,2.6114,3.5458,0,-8.1427,WEAK,13.2511
35,-6,AGE.AX,ALLIGATOR ENERGY LTD,Uranium,small,0.041,43.48,-0.0159,-0.0312,0.0423,FLAT,57.69,28.12,-33.87,-52.5,39.53,91.22,0.5046,LOW,-,0.0434,0.0417,0.0324,1,12.1879,LAGGARD,12.8835
36,-4,AEC.V,ANFIELD ENERGY INC,Uranium,small,6.81,26.09,-0.0222,-0.1118,-0.1853,STRONG_UP,-32.84,0.89,13.5,-60.29,42.8,80.75,0.1936,LOW,-,7.244,7.6448,8.9564,0,0.4711,WEAK,12.245
37,-2,AEE.AX,AURA ENERGY LTD,Uranium,small,0.13,23.91,-0.0064,-0.0345,-0.1058,STRONG_UP,-35.0,0.0,-27.78,-59.26,39.53,83.87,0.6034,LOW,-,0.1395,0.1323,0.1779,0,0.0,WEAK,11.903
38,3,LOT.AX,LOTUS RESOURCES LTD,Uranium,small,0.735,0.0,-0.0891,-0.4795,-0.5877,STRONG_UP,-63.48,-65.45,-85.8,-77.31,38.34,106.71,1.4395,MED,-,1.1738,1.3733,1.9998,0,-23.5165,WEAK,11.3803
39,0,AEU.AX,ATOMIC EAGLE LTD,Uranium,small,0.4,32.61,0.0574,-0.0839,-0.1112,STRONG_UP,14.29,14.29,2757.14,-50.68,20.16,102.41,0.5049,LOW,-,0.4045,0.4225,0.3878,1,2.8122,LAGGARD,11.3484
40,-3,FSY.TO,FORSYS METALS CORP,Uranium,small,0.37,8.7,0.0055,-0.0381,-0.0195,FLAT,19.35,-22.92,-59.34,-65.79,41.2,111.08,0.865,LOW,-,0.3825,0.3752,0.4181,0,-8.4999,WEAK,10.3071
41,-1,FUU.V,F3 URANIUM CORP,Uranium,small,0.165,15.22,-0.0527,-0.1169,-0.1195,STRONG_UP,10.0,-15.38,-57.69,-57.41,36.0,90.0,0.6043,LOW,-,0.1873,0.1797,0.1824,0,-6.1538,WEAK,10.2187
42,0,PEN.AX,PENINSULA ENERGY LTD,Uranium,small,0.39,6.52,-0.0728,-0.302,-0.4102,STRONG_UP,-23.53,-37.1,-82.59,-61.39,28.46,104.41,0.6335,LOW,-,0.4943,0.5506,0.5822,0,-10.1118,WEAK,9.92
43,1,LAM.TO,LARAMIDE RESOURCES,Uranium,small,0.72,34.78,-0.022,-0.028,-0.0556,STRONG_UP,18.03,14.29,-8.86,-35.62,40.8,74.99,0.5717,LOW,-,0.7535,0.7364,0.6594,1,7.7725,LAGGARD,9.7553
44,-1,CVV.V,CANALASKA URANIUM LTD,Uranium,small,0.6,10.87,-0.0319,-0.1631,-0.2128,STRONG_UP,1.69,-20.0,0.0,-53.45,40.8,85.18,0.7276,LOW,-,0.681,0.7168,0.8014,0,-9.5797,WEAK,8.8375
45,1,GLO.TO,GLOBAL ATOMIC CORP,Uranium,small,0.8,21.74,0.0074,0.0146,0.2256,STRONG_DOWN,60.0,-11.11,-61.9,-56.6,41.2,64.13,0.4943,LOW,-,0.8035,0.8154,0.6937,1,-7.1383,LAGGARD,8.7252
46,-1,EL8.AX,ELEVATE URANIUM LTD,Uranium,small,0.26,17.39,-0.0408,-0.0964,-0.2512,STRONG_UP,-10.34,-14.75,-50.0,-48.96,43.48,77.15,0.2169,LOW,-,0.292,0.2937,0.3226,0,-8.3151,WEAK,8.4173
47,0,BKY.MC,BERKELEY ENERGIA LTD,Uranium,small,0.245,13.04,0.0157,0.0706,-0.1503,FLAT,-22.83,-17.65,11.36,-36.03,43.48,30.83,0.8302,LOW,-,0.2486,0.2692,0.2975,0,-24.8879,WEAK,2.1181
