rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,1,ARE.TO,AECON GROUP INC,Uranium,mid,41.79,91.3,-0.0246,0.2814,0.2757,FLAT,86.18,155.04,161.51,-21.01,56.4,37.39,1.1247,MED,-,41.0315,38.0226,27.7577,1,233.8591,LEADER,57.085
2,-1,EFR.TO,ENERGY FUELS INC,Uranium,large,24.42,100.0,-0.0131,0.0203,0.1574,STRONG_DOWN,5.12,354.75,188.31,-51.09,52.8,101.08,0.5212,LOW,-,26.4315,29.055,21.1394,1,185.306,LEADER,55.2998
3,1,OKLO,OKLO INC,Uranium,large,50.23,80.43,-0.1179,-0.0232,-0.3823,FLAT,-54.56,124.34,339.84,-71.16,49.6,89.38,0.5586,LOW,EARLY,58.595,68.6328,86.1098,0,69.0012,LAGGARD,40.3796
4,-1,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,4865.0,84.78,0.0155,-0.126,-0.2498,STRONG_UP,-1.83,139.95,124.35,-43.75,54.8,70.25,0.9032,LOW,EARLY,5449.1387,6352.8697,5016.1341,0,109.1687,LAGGARD,38.8234
5,0,CCO.TO,CAMECO CORP,Uranium,large,144.31,86.96,-0.0154,0.0762,0.1089,STRONG_DOWN,21.28,141.39,147.05,-24.86,55.6,54.9,0.5818,LOW,-,152.952,159.454,126.9784,1,143.1883,LEADER,37.2982
6,2,1164.HK,CGN MINING CO LTD,Uranium,large,3.96,95.65,0.0573,-0.0146,0.2156,FLAT,33.33,168.42,130.1,-30.04,49.39,67.0,0.6324,LOW,-,4.2135,4.4486,3.2573,1,124.1515,LEADER,36.8342
7,-1,UEC,URANIUM ENERGY CORP,Uranium,large,12.92,93.48,0.0256,0.0247,0.0324,FLAT,-5.49,159.96,91.41,-39.97,51.6,79.09,0.7696,LOW,-,13.654,15.6164,12.4046,1,104.3612,LEADER,36.7971
8,-1,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,182.9,97.83,-0.066,0.0848,-0.3161,FLAT,-40.1,176.08,340.4,-58.05,51.2,94.81,0.4551,LOW,EARLY,199.9395,233.0878,250.6881,0,95.0856,LAGGARD,35.6445
9,0,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,15.32,82.61,-0.0299,0.0624,0.1844,STRONG_DOWN,20.63,136.06,45.49,-22.39,52.0,54.48,0.5589,LOW,-,16.4525,16.6174,12.6398,1,129.8621,LEADER,33.8804
10,0,DML.TO,DENISON MINES CORP,Uranium,mid,4.75,89.13,-0.0043,0.0182,0.258,STRONG_DOWN,22.74,148.69,79.25,-29.2,50.0,69.99,0.595,LOW,-,5.13,5.2782,3.8719,1,106.2231,LEADER,29.5938
11,1,URG,UR-ENERGY INC,Uranium,mid,1.42,78.26,-0.064,0.0322,-0.0031,FLAT,-19.32,115.15,-11.25,-45.71,49.2,68.35,0.3978,LOW,EARLY,1.495,1.636,1.458,0,82.8889,LAGGARD,29.5277
12,-1,URA,GLOBAL X URANIUM ETF,Uranium,small,46.63,73.91,-0.0422,0.0401,0.0391,FLAT,0.92,111.5,74.2,-28.43,56.0,56.03,0.582,LOW,-,49.8865,52.6402,45.1262,1,111.438,CONTENDER,27.862
13,0,PDN.AX,PALADIN ENERGY LTD,Uranium,large,11.0,71.74,0.0797,0.0035,0.1189,FLAT,33.01,102.95,-19.71,-28.43,51.59,72.77,0.4995,LOW,-,11.6655,12.338,9.2208,1,72.9874,CONTENDER,25.9488
14,0,7011.T,MITSUBISHI HEAVY INDUSTRIES,Uranium,large,4577.0,63.04,0.0061,0.1158,0.1521,STRONG_DOWN,24.8,73.85,239.66,-21.79,49.38,44.17,0.8502,LOW,-,4738.05,4758.74,4072.4983,1,82.5566,CONTENDER,24.0996
